episode,method,seed,team_size,communication_mode,step,coverage,coverage_delta,known_free_cells,newly_explored_free_cells,step_path_length,cumulative_team_path_length,waiting_robots,deadlocked_robots,deadlock_recoveries,preferred_vertex_conflicts,preferred_swap_conflicts,preferred_proximity_conflicts,preferred_conflict_step,actual_collision_pairs,actual_collision_step,conflict_avoided_step,minimum_preferred_pairwise_distance,minimum_proposed_pairwise_distance,minimum_actual_pairwise_distance,dynamic_safety_blocks,static_safety_blocks,contact_pairs,communication_packets_delta,communication_bytes_delta,map_packets_delta,map_bytes_delta,resolver_backtracking_nodes,escape_robot_ids,used_serial_fallback,step_runtime_ms,communication_payload_bytes_delta,communication_map_packets_delta,communication_region_packets_delta,communication_motion_packets_delta,communication_map_bytes_delta,communication_region_bytes_delta,communication_motion_bytes_delta,communication_payload_cells_delta,communication_cells_received_delta,communication_encode_ms_delta,communication_decode_apply_ms_delta,communication_exchange_wall_ms_delta,communication_delivery_events_delta,communication_conflicts_delta,communication_local_map_sync_ms_delta,communication_header_bytes_delta,communication_index_bytes_delta,communication_value_bytes_delta,communication_raw_equivalent_bytes_delta,communication_dense_grid_reference_bytes_delta,communication_deferred_cells_delta
90,LiteDARE-Full-ContactAware,9002122,8,compressed,1,0.6157029333138023,0.07001867652982752,16813,1912,68.721360206604,68.721360206604,0,0,0,0,0,0,False,0,False,False,12.0,12.0,12.0,0,0,0,0,0,0,0,8,[],False,3152.364315930754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1330023407936096,0,0,0,0,0,0
90,LiteDARE-Full-ContactAware,9002122,8,compressed,2,0.6609294320137694,0.04522649869996709,18048,1235,68.51596069335938,137.23732089996338,0,0,0,1,0,1,True,0,False,True,0.0,4.0,4.0,0,0,1,5,32528,2,32528,9,[],False,3249.091126024723,32769,2,1,2,32528,97,144,6480,6480,0.09413110092282295,0.19822781905531883,0.3517810255289078,4,0,0.9763743728399277,128,25920,6480,32528,500128,0
90,LiteDARE-Full-ContactAware,9002122,8,compressed,3,0.7464752627531402,0.08554583073937083,20384,2336,62.14652442932129,199.38384532928467,0,0,0,0,0,0,False,0,False,False,8.0,4.0,4.0,0,0,5,20,363370,10,363370,10,[],False,4102.829743176699,364090,10,0,10,363370,0,720,72546,72546,0.6266082637012005,1.4912444166839123,2.5611058808863163,20,0,1.0414235293865204,640,290184,72546,363370,2500640,0
90,LiteDARE-Full-ContactAware,9002122,8,compressed,4,0.810671256454389,0.06419599370124873,22137,1753,74.88539695739746,274.26924228668213,0,0,0,0,0,0,False,0,False,False,4.0,4.0,4.0,0,0,2,12,68731,4,68731,8,[],False,3358.917736914009,69415,4,4,4,68731,396,288,13695,13695,0.1966976560652256,0.2818414941430092,0.5917344242334366,8,0,0.939471647143364,256,54780,13695,224061,1000256,0
90,LiteDARE-Full-ContactAware,9002122,8,compressed,5,0.8715713919507818,0.06090013549639284,23800,1663,71.09079647064209,345.3600387573242,0,0,0,0,0,0,False,0,False,False,4.0,4.0,4.0,0,0,2,12,276,4,276,8,[],False,3308.4205808117986,960,4,4,4,276,396,288,4,4,0.13817334547638893,0.0802772119641304,0.25872187688946724,8,0,0.9968471713364124,256,16,4,235376,1000256,0
90,LiteDARE-Full-ContactAware,9002122,8,compressed,6,0.8807631742776577,0.009191782326875897,24051,251,60.25798034667969,405.6180191040039,0,0,0,0,0,0,False,0,False,False,11.313708305358887,11.313708305358887,11.313708305358887,0,0,3,14,179324,6,179324,8,[],False,3380.8341631665826,179956,6,2,6,179324,200,432,35788,35788,0.318148173391819,0.5863183178007603,1.1417381465435028,12,0,0.8996957913041115,384,143152,35788,351094,1500384,0
90,LiteDARE-Full-ContactAware,9002122,8,compressed,7,0.8946790200314938,0.013915845753836087,24431,380,58.601126194000244,464.21914529800415,0,0,0,1,0,1,True,0,False,True,0.0,4.0,4.0,0,0,2,12,4111,4,4111,9,[],False,3401.5727401711047,4799,4,4,4,4111,400,288,771,771,0.16216374933719635,0.14817621558904648,0.3616800531744957,8,0,1.0816529393196106,256,3084,771,253591,1000256,0
90,LiteDARE-Full-ContactAware,9002122,8,compressed,8,0.927710843373494,0.033031823342000166,25333,902,60.9442720413208,525.163417339325,0,0,0,1,0,1,True,0,False,True,0.0,4.0,4.0,0,0,2,8,173641,4,173641,8,[],False,3524.3295333348215,173929,4,0,4,173641,0,288,34677,34677,0.29191747307777405,0.8261050097644329,1.334532629698515,8,0,0.8886815048754215,256,138708,34677,173641,1000256,0
90,LiteDARE-Full-ContactAware,9002122,8,compressed,9,0.9291756692423189,0.0014648258688249038,25373,40,64.721360206604,589.884777545929,0,0,0,0,0,0,False,0,False,False,8.9442720413208,8.0,8.0,0,0,4,18,310692,8,310692,8,[],False,3598.0094359256327,311468,8,2,8,310692,200,576,62036,62036,0.500829890370369,1.2934817932546139,2.174974884837866,16,0,0.8425852283835411,512,248144,62036,603852,2000512,0
90,LiteDARE-Full-ContactAware,9002122,8,compressed,10,0.9304940125242612,0.001318343281942358,25409,36,55.545398235321045,645.43017578125,0,0,0,0,0,0,False,0,False,False,8.9442720413208,8.9442720413208,8.9442720413208,0,0,1,4,138,2,138,8,[],False,3262.0532708242536,282,2,0,2,138,0,144,2,2,0.06122002378106117,0.05000131204724312,0.13984786346554756,4,0,0.7419907487928867,128,8,2,164908,500128,0
