episode,method,seed,team_size,communication_mode,step,coverage,coverage_delta,known_free_cells,newly_explored_free_cells,step_path_length,cumulative_team_path_length,waiting_robots,deadlocked_robots,deadlock_recoveries,preferred_vertex_conflicts,preferred_swap_conflicts,preferred_proximity_conflicts,preferred_conflict_step,actual_collision_pairs,actual_collision_step,conflict_avoided_step,minimum_preferred_pairwise_distance,minimum_proposed_pairwise_distance,minimum_actual_pairwise_distance,dynamic_safety_blocks,static_safety_blocks,contact_pairs,communication_packets_delta,communication_bytes_delta,map_packets_delta,map_bytes_delta,resolver_backtracking_nodes,escape_robot_ids,used_serial_fallback,step_runtime_ms,communication_payload_bytes_delta,communication_map_packets_delta,communication_region_packets_delta,communication_motion_packets_delta,communication_map_bytes_delta,communication_region_bytes_delta,communication_motion_bytes_delta,communication_payload_cells_delta,communication_cells_received_delta,communication_encode_ms_delta,communication_decode_apply_ms_delta,communication_exchange_wall_ms_delta,communication_delivery_events_delta,communication_conflicts_delta,communication_local_map_sync_ms_delta,communication_header_bytes_delta,communication_index_bytes_delta,communication_value_bytes_delta,communication_raw_equivalent_bytes_delta,communication_dense_grid_reference_bytes_delta,communication_deferred_cells_delta,communication_packet_losses_delta,contact_detection_ms,map_local_sync_and_exchange_ms,observation_graph_refresh_ms,dynamic_region_update_ms,policy_inference_team_ms,candidate_generation_ms,motion_coordination_facade_ms,environment_step_ms,deadlock_state_update_ms,post_step_local_map_sync_ms,region_event_io_ms,metric_state_snapshot_ms,visualization_frame_ms,preferred_action_selection_ms,deadlock_priority_ms,deadlock_escape_ms,collision_resolution_ms,motion_exchange_ms,motion_filter_ms,graph_backtrack_ms,coordination_total_ms,deadlock_state_update_internal_ms,profiled_step_wall_ms,step_process_cpu_ms,step_process_cpu_utilisation_percent,timed_components_sum_ms,unattributed_step_ms,recording_and_output_overhead_ms,control_step_wall_excluding_output_ms,process_rss_bytes,process_peak_rss_bytes,python_tracemalloc_current_bytes,python_tracemalloc_peak_bytes,gpu_memory_allocated_bytes,gpu_memory_reserved_bytes,gpu_peak_memory_allocated_bytes,gpu_peak_memory_reserved_bytes,gpu_power_watts,gpu_utilisation_percent,gpu_memory_utilisation_percent,gpu_temperature_c,policy_inference_per_robot_ms
69,LiteDARE-Full-ContactAware,6900122,8,compressed,1,0.6719770773638969,0.10414517669531997,17589,2726,72.97934055328369,72.97934055328369,0,0,0,0,0,0,False,0,False,False,4.0,4.0,4.0,0,0,0,0,0,0,0,8,[],False,7019.851244054735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6587814316153526,0,0,0,0,0,0,0,9.790448006242514,0.7233130745589733,377.28108605369925,147.4812813103199,5013.519340194762,54.57411194220185,4.700260702520609,976.8456211313605,0.3894590772688389,1.2442078441381454,0.5593160167336464,2.3125391453504562,430.0667396746576,0.014987308531999588,0.0736461952328682,0.02257712185382843,3.712164703756571,0.0,0.0,0.0,4.60054399445653,0.3862590529024601,7019.851244054735,7394.4645379961,105.33648479030997,7019.487724173814,0.3635198809206486,432.9385948367417,6586.912649217993,2907254784,4005404672,6310267,43016031,68226048,213909504,94060544,213909504,,,,,626.6899175243452
69,LiteDARE-Full-ContactAware,6900122,8,compressed,2,0.7936198662846228,0.12164278892072589,20773,3184,69.20225238800049,142.18159294128418,0,0,0,0,0,0,False,0,False,False,12.649110794067383,14.422204971313477,14.422204971313477,0,0,1,4,35823,2,35823,8,[],False,7588.494624011219,35967,2,0,2,35823,0,144,7139,7139,0.5288361571729183,0.5237800069153309,1.229453831911087,4,0,1.7084996215999126,128,28556,7139,35823,500128,0,0,9.552739094942808,2.1121841855347157,800.4099489189684,235.27126293629408,5062.144629191607,65.13422727584839,9.517936035990715,971.618372015655,0.41845114901661873,1.24258641153574,0.5713808350265026,2.3129689507186413,427.8376242145896,0.014990568161010742,0.0734180212020874,0.02177571877837181,3.672237042337656,0.0552651472389698,4.385089967399836,0.0,9.416793007403612,0.41560595855116844,7588.494624011219,7962.825485999929,104.93287378506228,7588.1443112157285,0.3503127954900265,430.72197400033474,7157.772650010884,2907254784,4005404672,9010755,45719421,66132992,213909504,94060544,213909504,,,,,632.7680786489509
69,LiteDARE-Full-ContactAware,6900122,8,compressed,3,0.8032091690544413,0.009589302769818508,21024,251,69.20225238800049,211.38384532928467,0,0,0,0,0,0,False,0,False,False,4.0,4.0,4.0,0,0,0,0,0,0,0,8,[],False,7632.470725104213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.23385076969862,0,0,0,0,0,0,0,9.434781968593597,0.7323389872908592,880.516991019249,131.56976690515876,5074.041196145117,79.21609189361334,5.116856191307306,1023.7329658120871,0.6823539733886719,1.9665178842842579,0.8226321078836918,3.2400069758296013,421.01581301540136,0.016408972442150116,0.07833028212189674,0.023031141608953476,3.709130920469761,0.0,0.0,0.0,5.002834834158421,0.6783171556890011,7632.470725104213,8006.108506990131,104.89537130692128,7632.088312879205,0.38241222500801086,425.07845209911466,7207.392273005098,2907254784,4005404672,11380234,48088681,68226048,213909504,94060544,213909504,,,,,634.2551495181397
69,LiteDARE-Full-ContactAware,6900122,8,compressed,4,0.8108118433619866,0.007602674307545354,21223,199,75.82966899871826,287.21351432800293,0,0,0,1,0,1,True,0,False,True,0.0,4.0,4.0,0,0,2,8,101621,4,101621,9,[],False,8622.075221966952,101909,4,0,4,101621,0,288,20273,20273,1.0578944347798824,1.2156604789197445,2.6753335259854794,8,0,1.813338603824377,256,81092,20273,101621,1000256,0,0,9.352543856948614,3.601314965635538,1365.3452708385885,640.1032148860395,5054.915736429393,101.06991464272141,10.933320969343185,970.4761756584048,0.43237023055553436,1.4081248082220554,0.6309999153017998,2.812549937516451,460.6250342912972,0.01624366268515587,0.0769440084695816,0.023023691028356552,3.8291197270154953,0.09456230327486992,5.496134981513023,0.0,10.83058724179864,0.4291548393666744,8622.075221966952,9005.509020993486,104.44711730245217,8621.706571429968,0.36865053698420525,464.06858414411545,8158.006637822837,2907254784,4005404672,14758740,51469974,64039936,213909504,94060544,213909504,,,,,631.8644670536742
69,LiteDARE-Full-ContactAware,6900122,8,compressed,5,0.8311747851002865,0.02036294173829989,21756,533,69.6656322479248,356.87914657592773,0,0,0,3,0,3,True,0,False,True,0.0,4.0,4.0,0,0,4,19,198107,8,198107,10,[],False,9921.143731102347,198983,8,3,8,198107,300,576,39519,39519,2.21970584243536,2.681389916688204,5.6069158017635345,16,0,1.6703484579920769,512,158076,39519,282157,2000512,0,0,10.314077604562044,6.8329800851643085,1782.9383248463273,1194.9184001423419,5246.496189851314,139.7842038422823,12.316069100052118,1079.4840520247817,0.42308028787374496,1.182258129119873,0.5410187877714634,2.4964609183371067,443.02220875397325,0.019916798919439316,0.07938500493764877,0.02206210047006607,4.348663613200188,0.16327900812029839,6.281594280153513,0.0,12.204851023852825,0.42021600529551506,9921.143731102347,10303.219786001137,103.85112911630337,9920.7493243739,0.3944067284464836,446.0596884600818,9475.084042642266,2907254784,4005404672,18851369,55561539,60900352,213909504,94060544,213909504,,,,,655.8120237314142
69,LiteDARE-Full-ContactAware,6900122,8,compressed,6,0.849665711556829,0.01849092645654249,22240,484,72.51596069335938,429.3951072692871,0,0,0,1,0,1,True,0,False,True,0.0,4.0,4.0,0,0,10,40,846535,20,846535,8,[],False,9564.615943003446,847975,20,0,20,846535,0,1440,169051,169051,5.3918431513011456,5.749198142439127,13.456444721668959,40,0,1.4866418205201626,1280,676204,169051,1253925,5001280,0,0,10.047487914562225,15.077029820531607,1259.6446559764445,1654.9622351303697,5157.976818270981,120.0592122040689,15.16890013590455,887.7765065990388,0.42817089706659317,1.0173479095101357,0.4246090538799763,2.4327789433300495,439.2504128627479,0.014774035662412643,0.06780214607715607,0.021186191588640213,3.380774985998869,0.32139895483851433,10.00630995258689,0.0,15.072481241077185,0.4255259409546852,9564.615943003446,9943.069007014856,103.95680355872783,9564.266165718436,0.3497772850096226,442.10780085995793,9122.508142143488,2907254784,4005404672,23018604,59727759,61946880,213909504,94060544,213909504,,,,,644.7471022838727
69,LiteDARE-Full-ContactAware,6900122,8,compressed,7,0.8886723973256925,0.03900668576886346,23261,1021,62.14652442932129,491.5416316986084,0,0,0,1,0,1,True,0,False,True,0.0,4.0,4.0,0,0,5,26,228855,10,228855,8,[],False,8064.0373467467725,230175,10,6,10,228855,600,720,45643,45643,2.266216091811657,1.709877047687769,4.7751315869390965,20,0,1.544162631034851,640,182572,45643,786895,2500640,0,0,9.335437323898077,5.952115170657635,862.1598798781633,482.47604770585895,5177.143789827824,122.32054211199284,12.308560777455568,946.9722080975771,0.4128371365368366,1.0717972181737423,0.4804050549864769,2.4540703743696213,440.5823680572212,0.01638522371649742,0.07420778274536133,0.022689811885356903,3.666752018034458,0.18155667930841446,7.115423679351807,0.0,12.199325952678919,0.41017914190888405,8064.0373467467725,8443.482516013319,104.70539945378134,8063.670058734715,0.3672880120575428,443.5168434865773,7620.520503260195,2907254784,4005404672,25631271,62341280,67179520,213909504,94060544,213909504,,,,,647.142973728478
69,LiteDARE-Full-ContactAware,6900122,8,compressed,8,0.9570582617000956,0.06838586437440308,25051,1790,73.46023273468018,565.0018644332886,0,0,0,0,0,0,False,0,False,False,4.0,4.0,4.0,0,0,4,21,662,8,662,8,[],False,8130.541474558413,1738,8,5,8,662,500,576,30,30,1.523203682154417,0.8849659934639931,2.6952377520501614,16,0,1.6605565324425697,512,120,30,646262,2000512,0,0,9.673751890659332,3.762489650398493,887.9565019160509,616.0916797816753,5076.673223171383,141.4495399221778,12.005893979221582,927.4573121219873,0.41481899097561836,1.2570940889418125,0.5049970932304859,2.2942479699850082,450.6341521628201,0.016596633940935135,0.07418496534228325,0.022378750145435333,3.6569940857589245,0.1606983132660389,6.74382271245122,0.0,11.899159755557775,0.4117279313504696,8130.541474558413,8509.175712999422,104.65693754377622,8130.175702739507,0.3657718189060688,453.4333972260356,7677.108077332377,2907254784,4005404672,27844116,64558608,66132992,213909504,94060544,213909504,,,,,634.5841528964229
69,LiteDARE-Full-ContactAware,6900122,8,compressed,9,1.0,0.04294173829990444,26175,1124,63.571688652038574,628.5735530853271,0,0,0,0,0,0,False,0,False,False,4.0,4.0,4.0,0,0,4,22,5272,8,5272,8,[],False,7990.0161740370095,6448,8,6,8,5272,600,576,952,952,1.6881423071026802,1.1422191746532917,3.144259098917246,16,0,1.7945906147360802,512,3808,952,651082,2000512,0,0,10.17318619415164,4.38853120431304,956.9510892033577,479.9251863732934,4913.018846418709,172.24937677383423,11.643507983535528,989.8553127422929,0.3830390051007271,1.2789489701390266,0.5533648654818535,2.458608243614435,446.7310491017997,0.0154031440615654,0.07580313831567764,0.022606924176216125,3.6306590773165226,0.160902738571167,6.313974037766457,0.0,11.546292807906866,0.3794906660914421,7990.0161740370095,8367.68814502284,104.72679857911989,7989.610047079623,0.4061269573867321,449.743022210896,7540.2731518261135,2907254784,4005404672,30087110,66794880,65086464,213909504,94060544,213909504,,,,,614.1273558023386
