episode,method,seed,team_size,communication_mode,step,robot_id,previous_x,previous_y,preferred_x,preferred_y,proposed_x,proposed_y,actual_x,actual_y,path_increment,cumulative_robot_path,wait_flag,dynamic_blocked,static_blocked,consecutive_wait_steps,deadlock_flag,recovered_flag,revisit_flag,cross_robot_overlap_flag
49,LiteDARE-Full-ContactAware,4901102,6,raw,0,0,28.0,-16.0,28.0,-16.0,28.0,-16.0,28.0,-16.0,0.0,0.0,True,False,False,0,False,False,False,False
49,LiteDARE-Full-ContactAware,4901102,6,raw,0,1,-36.0,-44.0,-36.0,-44.0,-36.0,-44.0,-36.0,-44.0,0.0,0.0,True,False,False,0,False,False,False,False
49,LiteDARE-Full-ContactAware,4901102,6,raw,0,2,-16.0,28.0,-16.0,28.0,-16.0,28.0,-16.0,28.0,0.0,0.0,True,False,False,0,False,False,False,False
49,LiteDARE-Full-ContactAware,4901102,6,raw,0,3,20.0,16.0,20.0,16.0,20.0,16.0,20.0,16.0,0.0,0.0,True,False,False,0,False,False,False,False
49,LiteDARE-Full-ContactAware,4901102,6,raw,0,4,16.0,-20.0,16.0,-20.0,16.0,-20.0,16.0,-20.0,0.0,0.0,True,False,False,0,False,False,False,False
49,LiteDARE-Full-ContactAware,4901102,6,raw,0,5,-8.0,16.0,-8.0,16.0,-8.0,16.0,-8.0,16.0,0.0,0.0,True,False,False,0,False,False,False,False
49,LiteDARE-Full-ContactAware,4901102,6,raw,1,0,28.0,-16.0,28.0,-24.0,28.0,-24.0,28.0,-24.0,8.0,8.0,False,False,False,0,False,False,False,False
49,LiteDARE-Full-ContactAware,4901102,6,raw,1,1,-36.0,-44.0,-44.0,-36.0,-44.0,-36.0,-44.0,-36.0,11.313708305358887,11.313708305358887,False,False,False,0,False,False,False,False
49,LiteDARE-Full-ContactAware,4901102,6,raw,1,2,-16.0,28.0,-16.0,20.0,-16.0,20.0,-16.0,20.0,8.0,8.0,False,False,False,0,False,False,False,False
49,LiteDARE-Full-ContactAware,4901102,6,raw,1,3,20.0,16.0,16.0,8.0,16.0,8.0,16.0,8.0,8.9442720413208,8.9442720413208,False,False,False,0,False,False,False,False
49,LiteDARE-Full-ContactAware,4901102,6,raw,1,4,16.0,-20.0,12.0,-12.0,12.0,-12.0,12.0,-12.0,8.9442720413208,8.9442720413208,False,False,False,0,False,False,False,False
49,LiteDARE-Full-ContactAware,4901102,6,raw,1,5,-8.0,16.0,-8.0,24.0,-8.0,24.0,-8.0,24.0,8.0,8.0,False,False,False,0,False,False,False,False
49,LiteDARE-Full-ContactAware,4901102,6,raw,2,0,28.0,-24.0,24.0,-32.0,24.0,-32.0,24.0,-32.0,8.9442720413208,16.9442720413208,False,False,False,0,False,False,False,False
49,LiteDARE-Full-ContactAware,4901102,6,raw,2,1,-44.0,-36.0,-44.0,-44.0,-44.0,-44.0,-44.0,-44.0,8.0,19.313708305358887,False,False,False,0,False,False,False,False
49,LiteDARE-Full-ContactAware,4901102,6,raw,2,2,-16.0,20.0,-16.0,12.0,-16.0,12.0,-16.0,12.0,8.0,16.0,False,False,False,0,False,False,False,False
49,LiteDARE-Full-ContactAware,4901102,6,raw,2,3,16.0,8.0,16.0,0.0,16.0,0.0,16.0,0.0,8.0,16.9442720413208,False,False,False,0,False,False,False,False
49,LiteDARE-Full-ContactAware,4901102,6,raw,2,4,12.0,-12.0,12.0,-4.0,12.0,-4.0,12.0,-4.0,8.0,16.9442720413208,False,False,False,0,False,False,False,False
49,LiteDARE-Full-ContactAware,4901102,6,raw,2,5,-8.0,24.0,0.0,24.0,0.0,24.0,0.0,24.0,8.0,16.0,False,False,False,0,False,False,False,False
49,LiteDARE-Full-ContactAware,4901102,6,raw,3,0,24.0,-32.0,16.0,-32.0,16.0,-32.0,16.0,-32.0,8.0,24.9442720413208,False,False,False,0,False,False,False,False
49,LiteDARE-Full-ContactAware,4901102,6,raw,3,1,-44.0,-44.0,-44.0,-52.0,-44.0,-52.0,-44.0,-52.0,8.0,27.313708305358887,False,False,False,0,False,False,False,False
49,LiteDARE-Full-ContactAware,4901102,6,raw,3,2,-16.0,12.0,-24.0,4.0,-24.0,4.0,-24.0,4.0,11.313708305358887,27.313708305358887,False,False,False,0,False,False,False,False
49,LiteDARE-Full-ContactAware,4901102,6,raw,3,3,16.0,0.0,16.0,8.0,20.0,8.0,20.0,8.0,8.9442720413208,25.8885440826416,False,False,False,0,False,False,False,False
49,LiteDARE-Full-ContactAware,4901102,6,raw,3,4,12.0,-4.0,16.0,-12.0,16.0,-12.0,16.0,-12.0,8.9442720413208,25.8885440826416,False,False,False,0,False,False,False,False
49,LiteDARE-Full-ContactAware,4901102,6,raw,3,5,0.0,24.0,8.0,24.0,8.0,24.0,8.0,24.0,8.0,24.0,False,False,False,0,False,False,False,False
49,LiteDARE-Full-ContactAware,4901102,6,raw,4,0,16.0,-32.0,8.0,-40.0,8.0,-40.0,8.0,-40.0,11.313708305358887,36.25798034667969,False,False,False,0,False,False,False,False
49,LiteDARE-Full-ContactAware,4901102,6,raw,4,1,-44.0,-52.0,-40.0,-52.0,-40.0,-52.0,-40.0,-52.0,4.0,31.313708305358887,False,False,False,0,False,False,False,False
49,LiteDARE-Full-ContactAware,4901102,6,raw,4,2,-24.0,4.0,-32.0,4.0,-32.0,4.0,-32.0,4.0,8.0,35.31370830535889,False,False,False,0,False,False,False,False
49,LiteDARE-Full-ContactAware,4901102,6,raw,4,3,20.0,8.0,16.0,16.0,16.0,16.0,16.0,16.0,8.9442720413208,34.8328161239624,False,False,False,0,False,False,False,False
49,LiteDARE-Full-ContactAware,4901102,6,raw,4,4,16.0,-12.0,24.0,-20.0,24.0,-20.0,24.0,-20.0,11.313708305358887,37.20225238800049,False,False,False,0,False,False,False,False
49,LiteDARE-Full-ContactAware,4901102,6,raw,4,5,8.0,24.0,16.0,24.0,16.0,24.0,16.0,24.0,8.0,32.0,False,False,False,0,False,False,False,False
