episode,method,seed,team_size,communication_mode,step,coverage,coverage_delta,known_free_cells,newly_explored_free_cells,step_path_length,cumulative_team_path_length,waiting_robots,deadlocked_robots,deadlock_recoveries,preferred_vertex_conflicts,preferred_swap_conflicts,preferred_proximity_conflicts,preferred_conflict_step,actual_collision_pairs,actual_collision_step,conflict_avoided_step,minimum_preferred_pairwise_distance,minimum_proposed_pairwise_distance,minimum_actual_pairwise_distance,dynamic_safety_blocks,static_safety_blocks,contact_pairs,communication_packets_delta,communication_bytes_delta,map_packets_delta,map_bytes_delta,resolver_backtracking_nodes,escape_robot_ids,used_serial_fallback,step_runtime_ms,communication_payload_bytes_delta,communication_map_packets_delta,communication_region_packets_delta,communication_motion_packets_delta,communication_map_bytes_delta,communication_region_bytes_delta,communication_motion_bytes_delta,communication_payload_cells_delta,communication_cells_received_delta,communication_encode_ms_delta,communication_decode_apply_ms_delta,communication_exchange_wall_ms_delta,communication_delivery_events_delta,communication_conflicts_delta,communication_local_map_sync_ms_delta,communication_header_bytes_delta,communication_index_bytes_delta,communication_value_bytes_delta,communication_raw_equivalent_bytes_delta,communication_dense_grid_reference_bytes_delta,communication_deferred_cells_delta
88,LiteDARE-Full-ContactAware,8802102,6,compressed,1,0.5475105693059147,0.14008947994910315,13339,3413,45.8885440826416,45.8885440826416,0,0,0,0,0,0,False,0,False,False,12.0,12.0,12.0,0,0,0,0,0,0,0,6,[],False,2405.922705307603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1261403560638428,0,0,0,0,0,0
88,LiteDARE-Full-ContactAware,8802102,6,compressed,2,0.6295201740343964,0.08200960472848173,15337,1998,44.0,89.8885440826416,0,0,0,0,0,0,False,0,False,False,11.313708305358887,11.313708305358887,11.313708305358887,0,0,1,5,18083,2,18083,6,[],False,2598.972582258284,18327,2,1,2,18083,100,144,3591,3591,0.0806017778813839,0.1383526250720024,0.2676318399608135,4,0,0.7273168303072453,128,14364,3591,18083,500128,0
88,LiteDARE-Full-ContactAware,8802102,6,compressed,3,0.6694577843451135,0.039937610310717075,16310,973,48.25798034667969,138.1465244293213,0,0,0,0,0,0,False,0,False,False,16.492422103881836,16.492422103881836,16.492422103881836,0,0,0,0,0,0,0,6,[],False,2290.5622087419033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7708431221544743,0,0,0,0,0,0
88,LiteDARE-Full-ContactAware,8802102,6,compressed,4,0.6757788449698313,0.0063210606247178225,16464,154,44.25798034667969,182.40450477600098,0,0,0,0,0,0,False,0,False,False,5.656854152679443,5.656854152679443,5.656854152679443,0,0,0,0,0,0,0,6,[],False,2293.5226717963815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7518557831645012,0,0,0,0,0,0
88,LiteDARE-Full-ContactAware,8802102,6,compressed,5,0.7385789927348849,0.0628001477650536,17994,1530,48.9442720413208,231.34877681732178,0,0,0,0,0,0,False,0,False,False,5.656854152679443,5.656854152679443,5.656854152679443,0,0,1,4,50763,2,50763,6,[],False,2466.6983247734606,50907,2,0,2,50763,0,144,10127,10127,0.11705048382282257,0.26664184406399727,0.4575229249894619,4,0,0.7751486264169216,128,40508,10127,50763,500128,0
88,LiteDARE-Full-ContactAware,8802102,6,compressed,6,0.7695686081352872,0.030989615400402237,18749,755,53.20225238800049,284.55102920532227,0,0,0,0,0,0,False,0,False,False,8.9442720413208,8.9442720413208,8.9442720413208,0,0,1,4,30003,2,30003,6,[],False,2303.5209691151977,30147,2,0,2,30003,0,144,5975,5975,0.09939540177583694,0.21489616483449936,0.3677280619740486,4,0,0.7436154410243034,128,23900,5975,54773,500128,0
88,LiteDARE-Full-ContactAware,8802102,6,compressed,7,0.7799121618848254,0.010343553749538215,19001,252,52.28427076339722,336.8352999687195,0,0,0,0,0,0,False,0,False,False,8.9442720413208,8.9442720413208,8.9442720413208,0,0,2,8,54846,4,54846,6,[],False,2386.6870049387217,55134,4,0,4,54846,0,288,10918,10918,0.15548104420304298,0.24492572993040085,0.492817722260952,8,0,0.607992522418499,256,43672,10918,132656,1000256,0
88,LiteDARE-Full-ContactAware,8802102,6,compressed,8,0.7826211878668473,0.0027090259820219398,19067,66,43.545398235321045,380.3806982040405,0,0,0,0,0,0,False,0,False,False,14.422204971313477,14.422204971313477,14.422204971313477,0,0,2,10,256,4,256,6,[],False,2305.481433868408,744,4,2,4,256,200,288,0,0,0.11891825124621391,0.046090688556432724,0.20060455426573753,8,0,0.6240666843950748,256,0,0,155346,1000256,0
88,LiteDARE-Full-ContactAware,8802102,6,compressed,9,0.7826211878668473,0.0,19067,0,56.515960693359375,436.8966588973999,0,0,0,0,0,0,False,0,False,False,8.9442720413208,8.9442720413208,8.9442720413208,0,0,0,0,0,0,0,6,[],False,2379.4275908730924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6524105556309223,0,0,0,0,0,0
88,LiteDARE-Full-ContactAware,8802102,6,compressed,10,0.7836883799203711,0.001067192053523791,19093,26,50.8328161239624,487.7294750213623,0,0,0,0,0,0,False,0,False,False,14.422204971313477,14.422204971313477,14.422204971313477,0,0,1,4,75908,2,75908,6,[],False,2419.715198688209,76052,2,0,2,75908,0,144,15156,15156,0.12697884812951088,0.41820667684078217,0.6528901867568493,4,0,0.6353436037898064,128,60624,15156,75908,500128,0
