episode,method,seed,team_size,communication_mode,step,coverage,coverage_delta,known_free_cells,newly_explored_free_cells,step_path_length,cumulative_team_path_length,waiting_robots,deadlocked_robots,deadlock_recoveries,preferred_vertex_conflicts,preferred_swap_conflicts,preferred_proximity_conflicts,preferred_conflict_step,actual_collision_pairs,actual_collision_step,conflict_avoided_step,minimum_preferred_pairwise_distance,minimum_proposed_pairwise_distance,minimum_actual_pairwise_distance,dynamic_safety_blocks,static_safety_blocks,contact_pairs,communication_packets_delta,communication_bytes_delta,map_packets_delta,map_bytes_delta,resolver_backtracking_nodes,escape_robot_ids,used_serial_fallback,step_runtime_ms,communication_payload_bytes_delta,communication_map_packets_delta,communication_region_packets_delta,communication_motion_packets_delta,communication_map_bytes_delta,communication_region_bytes_delta,communication_motion_bytes_delta,communication_payload_cells_delta,communication_cells_received_delta,communication_encode_ms_delta,communication_decode_apply_ms_delta,communication_exchange_wall_ms_delta,communication_delivery_events_delta,communication_conflicts_delta,communication_local_map_sync_ms_delta,communication_header_bytes_delta,communication_index_bytes_delta,communication_value_bytes_delta,communication_raw_equivalent_bytes_delta,communication_dense_grid_reference_bytes_delta,communication_deferred_cells_delta,communication_packet_losses_delta
28,LiteDARE-Full-ContactAware,2803082,4,compressed,1,0.331703936088717,0.08459490022981794,9093,2319,34.8328161239624,34.8328161239624,0,0,0,0,0,0,False,0,False,False,28.844409942626953,28.844409942626953,28.844409942626953,0,0,0,0,0,0,0,4,[],False,1652.452961076051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6078039295971394,0,0,0,0,0,0,0
28,LiteDARE-Full-ContactAware,2803082,4,compressed,2,0.427753255754569,0.096049319665852,11726,2633,32.9442720413208,67.7770881652832,0,0,0,0,0,0,False,0,False,False,28.844409942626953,28.844409942626953,28.844409942626953,0,0,0,0,0,0,0,4,[],False,1781.01303614676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5798153579235077,0,0,0,0,0,0,0
28,LiteDARE-Full-ContactAware,2803082,4,compressed,3,0.49786597599678983,0.07011272024222082,13648,1922,34.8328161239624,102.6099042892456,0,0,0,0,0,0,False,0,False,False,26.832815170288086,28.844409942626953,28.844409942626953,0,0,0,0,0,0,0,4,[],False,1620.6612992100418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6054798141121864,0,0,0,0,0,0,0
28,LiteDARE-Full-ContactAware,2803082,4,compressed,4,0.5671761572976325,0.06931018130084265,15548,1900,37.20225238800049,139.8121566772461,0,0,0,0,0,0,False,0,False,False,8.9442720413208,8.9442720413208,8.9442720413208,0,0,0,0,0,0,0,4,[],False,1690.9318482503295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5812780000269413,0,0,0,0,0,0,0
28,LiteDARE-Full-ContactAware,2803082,4,compressed,5,0.5895378105278517,0.022361653230219214,16161,613,20.9442720413208,160.7564287185669,0,0,0,1,0,1,True,0,False,True,0.0,4.0,4.0,0,0,0,0,0,0,0,5,[],False,1591.1533772014081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5850363522768021,0,0,0,0,0,0,0
28,LiteDARE-Full-ContactAware,2803082,4,compressed,6,0.645824973552694,0.05628716302484227,17704,1543,28.0,188.7564287185669,0,0,0,0,0,0,False,0,False,False,12.649110794067383,14.422204971313477,14.422204971313477,0,0,1,4,41188,2,41188,4,[],False,1732.101792935282,41332,2,0,2,41188,0,144,8212,8212,0.32487139105796814,0.2865488640964031,0.7334998808801174,4,0,0.5683568306267262,128,32848,8212,41188,500128,0,0
28,LiteDARE-Full-ContactAware,2803082,4,compressed,7,0.6913508189545107,0.0455258454018167,18952,1248,25.8885440826416,214.6449728012085,0,0,0,0,0,0,False,0,False,False,17.8885440826416,16.492422103881836,16.492422103881836,0,0,0,0,0,0,0,4,[],False,1580.8464689180255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8245417848229408,0,0,0,0,0,0,0
28,LiteDARE-Full-ContactAware,2803082,4,compressed,8,0.7239630832086966,0.03261226425418595,19846,894,32.97056245803833,247.61553525924683,0,0,0,0,0,0,False,0,False,False,8.0,12.0,12.0,0,0,0,0,0,0,0,4,[],False,1630.2646012045443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5274848081171513,0,0,0,0,0,0,0
28,LiteDARE-Full-ContactAware,2803082,4,compressed,9,0.7239630832086966,0.0,19846,0,32.25798034667969,279.8735156059265,0,0,0,0,0,0,False,0,False,False,8.9442720413208,8.9442720413208,8.9442720413208,0,0,1,5,2288,2,2288,4,[],False,1648.598365020007,2532,2,1,2,2288,100,144,432,432,0.2632387913763523,0.07783481851220131,0.3999783657491207,4,0,0.522770918905735,128,1728,432,66548,500128,0,0
28,LiteDARE-Full-ContactAware,2803082,4,compressed,10,0.7367672272279575,0.012804144019260888,20197,351,33.8885440826416,313.7620596885681,0,0,0,0,0,0,False,0,False,False,25.298221588134766,25.298221588134766,25.298221588134766,0,0,1,6,128,2,128,4,[],False,1679.5286680571735,472,2,2,2,128,200,144,0,0,0.25475816801190376,0.026293564587831497,0.3268108703196049,4,0,0.530970748513937,128,0,0,68708,500128,0,0
28,LiteDARE-Full-ContactAware,2803082,4,compressed,11,0.8157808339109182,0.07901360668296065,22363,2166,29.8885440826416,343.6506037712097,0,0,0,0,0,0,False,0,False,False,21.540658950805664,21.540658950805664,21.540658950805664,0,0,0,0,0,0,0,4,[],False,1604.9942849203944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6419448181986809,0,0,0,0,0,0,0
28,LiteDARE-Full-ContactAware,2803082,4,compressed,12,0.8501440922190202,0.03436325830810205,23305,942,35.31370830535889,378.9643120765686,0,0,0,0,0,0,False,0,False,False,16.492422103881836,16.492422103881836,16.492422103881836,0,0,0,0,0,0,0,4,[],False,1810.1098900660872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.607550609856844,0,0,0,0,0,0,0
28,LiteDARE-Full-ContactAware,2803082,4,compressed,13,0.8703170028818443,0.020172910662824117,23858,553,38.14652442932129,417.1108365058899,0,0,0,0,0,0,False,0,False,False,29.120439529418945,29.120439529418945,29.120439529418945,0,0,0,0,0,0,0,4,[],False,1728.5944209434092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5768812261521816,0,0,0,0,0,0,0
28,LiteDARE-Full-ContactAware,2803082,4,compressed,14,0.9279174114471236,0.05760040856527926,25437,1579,29.8885440826416,446.9993805885315,0,0,0,0,0,0,False,0,False,False,25.298221588134766,25.298221588134766,25.298221588134766,0,0,0,0,0,0,0,4,[],False,1784.8370969295502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6127418018877506,0,0,0,0,0,0,0
28,LiteDARE-Full-ContactAware,2803082,4,compressed,15,0.9279174114471236,0.0,25437,0,28.9442720413208,475.9436526298523,0,0,0,0,0,0,False,0,False,False,20.0,20.39607810974121,20.39607810974121,0,0,0,0,0,0,0,4,[],False,1656.8142790347338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6243209354579449,0,0,0,0,0,0,0
28,LiteDARE-Full-ContactAware,2803082,4,compressed,16,0.9284281180461824,0.00051070659905883,25451,14,33.8885440826416,509.8321967124939,0,0,0,0,0,0,False,0,False,False,16.970561981201172,16.970561981201172,16.970561981201172,0,0,0,0,0,0,0,4,[],False,1819.6509289555252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6365440785884857,0,0,0,0,0,0,0
