episode,method,seed,team_size,communication_mode,step,coverage,coverage_delta,known_free_cells,newly_explored_free_cells,step_path_length,cumulative_team_path_length,waiting_robots,deadlocked_robots,deadlock_recoveries,preferred_vertex_conflicts,preferred_swap_conflicts,preferred_proximity_conflicts,preferred_conflict_step,actual_collision_pairs,actual_collision_step,conflict_avoided_step,minimum_preferred_pairwise_distance,minimum_proposed_pairwise_distance,minimum_actual_pairwise_distance,dynamic_safety_blocks,static_safety_blocks,contact_pairs,communication_packets_delta,communication_bytes_delta,map_packets_delta,map_bytes_delta,resolver_backtracking_nodes,escape_robot_ids,used_serial_fallback,step_runtime_ms,communication_payload_bytes_delta,communication_map_packets_delta,communication_region_packets_delta,communication_motion_packets_delta,communication_map_bytes_delta,communication_region_bytes_delta,communication_motion_bytes_delta,communication_payload_cells_delta,communication_cells_received_delta,communication_encode_ms_delta,communication_decode_apply_ms_delta,communication_exchange_wall_ms_delta,communication_delivery_events_delta,communication_conflicts_delta,communication_local_map_sync_ms_delta,communication_header_bytes_delta,communication_index_bytes_delta,communication_value_bytes_delta,communication_raw_equivalent_bytes_delta,communication_dense_grid_reference_bytes_delta,communication_deferred_cells_delta,communication_packet_losses_delta,contact_detection_ms,map_local_sync_and_exchange_ms,observation_graph_refresh_ms,dynamic_region_update_ms,policy_inference_team_ms,candidate_generation_ms,motion_coordination_facade_ms,environment_step_ms,deadlock_state_update_ms,post_step_local_map_sync_ms,region_event_io_ms,metric_state_snapshot_ms,visualization_frame_ms,preferred_action_selection_ms,deadlock_priority_ms,deadlock_escape_ms,collision_resolution_ms,motion_exchange_ms,motion_filter_ms,graph_backtrack_ms,coordination_total_ms,deadlock_state_update_internal_ms,profiled_step_wall_ms,step_process_cpu_ms,step_process_cpu_utilisation_percent,timed_components_sum_ms,unattributed_step_ms,recording_and_output_overhead_ms,control_step_wall_excluding_output_ms,process_rss_bytes,process_peak_rss_bytes,python_tracemalloc_current_bytes,python_tracemalloc_peak_bytes,gpu_memory_allocated_bytes,gpu_memory_reserved_bytes,gpu_peak_memory_allocated_bytes,gpu_peak_memory_reserved_bytes,gpu_power_watts,gpu_utilisation_percent,gpu_memory_utilisation_percent,gpu_temperature_c,policy_inference_per_robot_ms,debug_diagnostics_ms
75,LiteDARE-Full-ContactAware,7503082,4,compressed,1,0.2816385999390099,0.06952868227560735,8312,2052,36.25798034667969,36.25798034667969,0,0,0,0,0,0,False,0,False,False,4.0,4.0,4.0,0,0,0,0,0,0,0,4,[],False,3653.248362708837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0502561926841736,0,0,0,0,0,0,0,2.40767328068614,0.496850349009037,186.1457177437842,78.37165892124176,2461.135928053409,30.077795032411814,2.0178891718387604,562.6406157389283,0.31702499836683273,0.7478469051420689,0.39882492274045944,0.9048157371580601,327.19804672524333,0.010582152754068375,0.06031198427081108,0.018658116459846497,1.3578529469668865,0.0,0.0,0.0,1.9175224006175995,0.3136820159852505,3653.248362708837,4028.445431002183,110.27023161423229,3652.8606875799596,0.38767512887716293,328.50168738514185,3324.746675323695,2863763456,4009119744,4526234,41236385,59853824,213909504,85688320,213909504,,,,,615.2839820133522,
75,LiteDARE-Full-ContactAware,7503082,4,compressed,2,0.3699047877206655,0.08826618778165557,10917,2605,32.9442720413208,69.20225238800049,0,0,0,0,0,0,False,0,False,False,4.0,4.0,4.0,0,0,1,4,19483,2,19483,4,[],False,4104.912304319441,19627,2,0,2,19483,0,144,3871,3871,0.5199690349400043,0.42266305536031723,1.0892469435930252,4,0,0.9914976544678211,128,15484,3871,19483,500128,0,0,2.480675932019949,1.687951385974884,505.4772859439254,127.79300613328815,2620.831725653261,31.014380045235157,4.573640413582325,511.1943450756371,0.2615777775645256,0.7030442357063293,0.37372205406427383,0.7657888345420361,297.43272718042135,0.00878283753991127,0.05589611828327179,0.017068814486265182,1.188916154205799,0.05150213837623596,2.5507290847599506,0.0,4.487869795411825,0.25869719684123993,4104.912304319441,4470.264924981166,108.90037578335784,4104.589870665222,0.3224336542189121,298.57223806902766,3806.3400662504137,2863763456,4009119744,6740454,43452527,57760768,213909504,85688320,213909504,,,,,655.2079314133152,
75,LiteDARE-Full-ContactAware,7503082,4,compressed,3,0.4587469928506082,0.08884220512994273,13539,2622,33.8885440826416,103.09079647064209,0,0,0,0,0,0,False,0,False,False,8.9442720413208,8.9442720413208,8.9442720413208,0,0,1,4,12913,2,12913,4,[],False,4201.385697815567,13057,2,0,2,12913,0,144,2557,2557,0.4641399718821049,0.3765714354813099,0.9705806151032448,4,0,0.9273882023990154,128,10228,2557,34723,500128,0,0,2.409509848803282,1.5074978582561016,627.8109042905271,232.93997906148434,2537.215454969555,37.841820158064365,4.716574214398861,463.37796188890934,0.26200292631983757,0.6662406958639622,0.3581531345844269,0.7651201449334621,291.1808658391237,0.008960720151662827,0.05820021033287048,0.017062295228242874,1.208823174238205,0.055208802223205566,2.656179014593363,0.0,4.626115784049034,0.2593137323856354,4201.385697815567,4567.197308002505,108.70692758289569,4201.052085030824,0.333612784743309,292.3041391186416,3909.0815586969256,2863763456,4009119744,8671066,45384906,57760768,213909504,85688320,213909504,,,,,634.3038637423888,
75,LiteDARE-Full-ContactAware,7503082,4,compressed,4,0.577745400332057,0.1189984074814488,17051,3512,33.8885440826416,136.9793405532837,0,0,0,0,0,0,False,0,False,False,17.8885440826416,17.8885440826416,17.8885440826416,0,0,0,0,0,0,0,4,[],False,4031.389821320772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9870445355772972,0,0,0,0,0,0,0,2.316197846084833,0.43319398537278175,560.1930231787264,164.9112058803439,2412.9797499626875,38.967513013631105,1.9138092175126076,533.1182163208723,0.29381224885582924,0.7447749376296997,0.3858320415019989,0.8231899701058865,313.9701662585139,0.01030508428812027,0.06142677739262581,0.018417835235595703,1.1504939757287502,0.0,0.0,0.0,1.8295999616384506,0.2904278226196766,4031.389821320772,4403.875423013233,109.23963243947532,4031.050684861839,0.3391364589333534,315.1791882701218,3716.2106330506504,2863763456,4009119744,10496764,47211260,59853824,213909504,85688320,213909504,,,,,603.2449374906719,
75,LiteDARE-Full-ContactAware,7503082,4,compressed,5,0.6008877443838309,0.023142344051773844,17734,683,31.545398235321045,168.52473878860474,0,0,0,0,0,0,False,0,False,False,8.9442720413208,8.9442720413208,8.9442720413208,0,0,0,0,0,0,0,4,[],False,4129.145570099354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9137550368905067,0,0,0,0,0,0,0,2.307350281625986,0.4138401709496975,570.2484999783337,211.54686529189348,2526.084470562637,49.43424183875322,2.2237207740545273,453.91495805233717,0.2302243374288082,0.6761103868484497,0.37534255534410477,0.7997159846127033,310.5428609997034,0.008979346603155136,0.056409742683172226,0.0177859328687191,1.3672048225998878,0.0,0.0,0.0,2.1347510628402233,0.22747786715626717,4129.145570099354,4497.772205009824,108.92743132089673,4128.798201214522,0.34736888483166695,311.7179195396602,3817.4276505596936,2863763456,4009119744,10682307,47397952,59853824,213909504,85688320,213909504,,,,,631.5211176406592,
75,LiteDARE-Full-ContactAware,7503082,4,compressed,6,0.628265510114187,0.027377765730356107,18542,808,28.0,196.52473878860474,0,0,0,0,0,0,False,0,False,False,12.649110794067383,16.492422103881836,16.492422103881836,0,0,1,4,60673,2,60673,4,[],False,4399.175164755434,60817,2,0,2,60673,0,144,12109,12109,0.5972720682621002,0.843261368572712,1.6858265735208988,4,0,0.9460961446166039,128,48436,12109,60673,500128,0,0,2.4963831529021263,2.300962805747986,640.0832501240075,260.49804827198386,2628.69870942086,56.248927023261786,3.6888020113110542,488.80797205492854,0.24691876024007797,0.637643039226532,0.34436769783496857,0.8463137783110142,313.92481410875916,0.011546071618795395,0.05995389074087143,0.017920974642038345,1.0936427861452103,0.057176221162080765,1.8064300529658794,0.0,3.592398948967457,0.24365680292248726,4399.175164755434,4762.333221995505,108.25513973959389,4398.823112249374,0.3520525060594082,315.11549558490515,4084.0596691705287,2863763456,4009119744,12975893,49691511,57760768,213909504,85688320,213909504,,,,,657.174677355215,
75,LiteDARE-Full-ContactAware,7503082,4,compressed,7,0.6283671602344729,0.00010165012028595655,18545,3,34.8328161239624,231.35755491256714,0,0,0,0,0,0,False,0,False,False,5.656854152679443,5.656854152679443,5.656854152679443,0,0,0,0,0,0,0,4,[],False,3921.0458802990615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8866614662110806,0,0,0,0,0,0,0,2.3454749025404453,0.4475722089409828,385.96301060169935,144.1768929362297,2537.0079022832215,62.61827703565359,2.0694960840046406,485.8642830513418,0.28306618332862854,0.6105811335146427,0.3380412235856056,0.8349870331585407,298.12332009896636,0.013789162039756775,0.06270920857787132,0.018192920833826065,1.2519583106040955,0.0,0.0,0.0,1.9708150066435337,0.279795378446579,3921.0458802990615,4286.803766008234,109.32806952213667,3920.6829047761858,0.3629755228757858,299.2963483557105,3621.749531943351,2863763456,4009119744,14661125,51376985,59853824,213909504,85688320,213909504,,,,,634.2519755708054,
75,LiteDARE-Full-ContactAware,7503082,4,compressed,8,0.6333818995019144,0.005014739267441448,18693,148,29.91483449935913,261.27238941192627,0,0,0,0,0,0,False,0,False,False,5.656854152679443,4.0,4.0,0,0,1,4,50183,2,50183,4,[],False,4245.675271842629,50327,2,0,2,50183,0,144,10011,10011,0.5424767732620239,0.7158834487199783,1.4682007022202015,4,0,0.9080162271857262,128,40044,10011,86523,500128,0,0,2.3679635487496853,2.03183526173234,492.9753947071731,275.2957809716463,2597.858896944672,51.6092493198812,4.469735082238913,488.11165196821094,0.2986304461956024,0.6212759763002396,0.3127697855234146,0.9017027914524078,328.4806413576007,0.009626150131225586,0.056546181440353394,0.017412006855010986,1.1792229488492012,0.05620764568448067,2.4574599228799343,0.0,4.384408239275217,0.29492098838090897,4245.675271842629,4621.378116979031,108.84907161007034,4245.335528161377,0.3397436812520027,329.6951139345765,3915.980157908052,2863763456,4009119744,16618268,53332326,57760768,213909504,85688320,213909504,,,,,649.464724236168,
75,LiteDARE-Full-ContactAware,7503082,4,compressed,9,0.659912580896554,0.026530681394639655,19476,783,30.601126194000244,291.8735156059265,0,0,0,0,0,0,False,0,False,False,5.656854152679443,5.656854152679443,5.656854152679443,0,0,1,5,138,2,138,4,[],False,3882.5054932385683,379,2,1,2,138,97,144,2,2,0.45768171548843384,0.2597132697701454,0.8237319998443127,4,0,0.970836728811264,128,8,2,130538,500128,0,0,2.511515747755766,1.479830127209425,340.2071548625827,139.68860590830445,2556.153393816203,50.01356080174446,4.637185018509626,479.9577007070184,0.27631688863039017,0.6029116921126842,0.29951101168990135,0.8428711444139481,305.4664311930537,0.011560972779989243,0.06280094385147095,0.017802231013774872,1.2297597713768482,0.06033619865775108,2.515144646167755,0.0,4.545902833342552,0.2734437584877014,3882.5054932385683,4249.397712992504,109.4498828241939,3882.1369889192283,0.3685043193399906,306.6088133491576,3575.8966798894107,2863763456,4009119744,16660823,53376233,58807296,213909504,85688320,213909504,,,,,639.0383484540507,
75,LiteDARE-Full-ContactAware,7503082,4,compressed,10,0.7308304814827364,0.07091790058618241,21569,2093,28.9442720413208,320.8177876472473,0,0,0,0,0,0,False,0,False,False,12.649110794067383,12.649110794067383,12.649110794067383,0,0,0,0,0,0,0,4,[],False,3924.9153123237193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9191776625812054,0,0,0,0,0,0,0,2.410374116152525,0.4701539874076843,327.9243651777506,164.49812101200223,2540.128868073225,65.26597728952765,1.8630437552928925,520.8825650624931,0.2404819242656231,0.6226659752428532,0.29203668236732483,0.8196779526770115,296.9378512352705,0.010020099580287933,0.06039626896381378,0.01899106428027153,1.1439635418355465,0.0,0.0,0.0,1.7695981077849865,0.23720692843198776,3924.9153123237193,4288.2587450149,109.25735726196004,3924.560869578272,0.3544427454471588,300.25425320491195,3624.6610591188073,2863763456,4009119744,16764861,53479287,59853824,213909504,85688320,213909504,,,,,635.0322170183063,2.2046873345971107
