team_size,map_index,metric,trials,mean_paired_difference,median_paired_difference
2,11,trajectory_overlap_ratio,4,-0.12754658007317585,-0.1407294832826748
2,12,trajectory_overlap_ratio,4,-0.09441837036786425,-0.0836153603176752
2,13,trajectory_overlap_ratio,4,0.15296507748508864,0.10842374949879516
2,14,trajectory_overlap_ratio,4,0.06554830909887195,0.06701710812520245
2,15,trajectory_overlap_ratio,4,-0.007650682951072796,-0.006301586214989802
2,16,trajectory_overlap_ratio,4,0.0464343245055181,0.027002538907300845
2,17,trajectory_overlap_ratio,4,0.0003355237854880122,-0.0007426968146558854
2,18,trajectory_overlap_ratio,4,-0.04785651159263266,-0.05140598061946379
2,19,trajectory_overlap_ratio,4,-0.10880872042546925,-0.1070884146341463
2,20,trajectory_overlap_ratio,4,0.05298988386529319,0.04122196805899365
2,21,trajectory_overlap_ratio,4,-0.10802888505746804,-0.04063667082415595
2,22,trajectory_overlap_ratio,4,0.048079092670304004,0.0289940062361304
2,23,trajectory_overlap_ratio,4,-0.1466590700965701,-0.16310980685980686
2,24,trajectory_overlap_ratio,4,-0.06354445947380814,-0.062296006420032045
2,25,trajectory_overlap_ratio,4,-0.05183854406946073,-0.037037037037037056
2,26,trajectory_overlap_ratio,4,-0.04196408880475244,-0.0542618449973277
2,27,trajectory_overlap_ratio,4,-0.04516807993033149,-0.0469322344322344
2,28,trajectory_overlap_ratio,4,0.10864687945188094,0.08162669004170325
2,29,trajectory_overlap_ratio,4,0.0665302499772699,0.028307729281053004
2,30,trajectory_overlap_ratio,4,0.17477505487021305,0.0969593247553774
2,31,trajectory_overlap_ratio,4,0.05870118787301454,0.043238636363636354
2,32,trajectory_overlap_ratio,4,-0.040163972463290426,-0.028109660454064392
2,33,trajectory_overlap_ratio,4,-0.024769988997537726,0.001157560056289697
2,34,trajectory_overlap_ratio,4,-0.016293968431689492,-0.018830010920082248
2,35,trajectory_overlap_ratio,4,-0.08686120866764288,-0.043780193236714955
2,36,trajectory_overlap_ratio,4,-0.12660707436411328,-0.12129993751726624
2,37,trajectory_overlap_ratio,4,-0.04945098743745343,-0.06252240143369175
2,38,trajectory_overlap_ratio,4,-0.0610566365100257,-0.04796668667466985
2,39,trajectory_overlap_ratio,4,-0.03786675489918455,-0.05197552447552445
2,40,trajectory_overlap_ratio,4,-0.09829687485137925,-0.07641218430692115
2,41,trajectory_overlap_ratio,4,-0.03679226842593708,-0.031068089483453104
2,42,trajectory_overlap_ratio,4,0.0727120157171929,0.07477185752134236
2,43,trajectory_overlap_ratio,4,-0.05365670207311997,-0.0832760978864779
2,44,trajectory_overlap_ratio,4,-0.09118254830321275,-0.15294227994454945
2,45,trajectory_overlap_ratio,4,-0.12628510093929796,-0.1347027972027972
2,46,trajectory_overlap_ratio,4,-0.11773414028977709,-0.16695847628061045
2,47,trajectory_overlap_ratio,4,-0.04241141287652918,-0.03103359173126615
2,48,trajectory_overlap_ratio,4,-0.10180489310129562,-0.09849328543644664
2,49,trajectory_overlap_ratio,4,-0.10783354073310666,-0.07386106395019808
2,50,trajectory_overlap_ratio,4,0.01574845266795727,0.006560203928624955
2,51,trajectory_overlap_ratio,4,-0.010227172859677936,0.020825802703649747
2,52,trajectory_overlap_ratio,4,-0.13403455253411697,-0.12248983677555107
2,53,trajectory_overlap_ratio,4,-0.17811316428500085,-0.22615626924528684
2,54,trajectory_overlap_ratio,4,-0.05376330143897609,-0.08471267294796705
2,55,trajectory_overlap_ratio,4,0.039303097126249076,0.016789295684238405
2,56,trajectory_overlap_ratio,4,-0.022488079553296944,0.040341301210866404
2,57,trajectory_overlap_ratio,4,-0.05838273910614136,-0.0683675150317108
2,58,trajectory_overlap_ratio,4,-0.21754975590882972,-0.2172125280481465
2,59,trajectory_overlap_ratio,4,-0.160547931349825,-0.1333228902302141
2,60,trajectory_overlap_ratio,4,-0.06290559785466741,-0.08193035835023664
2,61,trajectory_overlap_ratio,4,-0.13964060792344546,-0.1127258086372781
2,62,trajectory_overlap_ratio,4,-0.05309090313247127,-0.05366757651923
2,63,trajectory_overlap_ratio,4,0.0725523993432894,0.07878138984290467
2,64,trajectory_overlap_ratio,4,-0.07365559712784427,-0.0728651556776557
2,65,trajectory_overlap_ratio,4,-0.05808289418111285,-0.11168698881027644
