episode,method,seed,team_size,communication_mode,step,coverage,coverage_delta,known_free_cells,newly_explored_free_cells,step_path_length,cumulative_team_path_length,waiting_robots,deadlocked_robots,deadlock_recoveries,preferred_vertex_conflicts,preferred_swap_conflicts,preferred_proximity_conflicts,preferred_conflict_step,actual_collision_pairs,actual_collision_step,conflict_avoided_step,minimum_preferred_pairwise_distance,minimum_proposed_pairwise_distance,minimum_actual_pairwise_distance,dynamic_safety_blocks,static_safety_blocks,contact_pairs,communication_packets_delta,communication_bytes_delta,map_packets_delta,map_bytes_delta,resolver_backtracking_nodes,escape_robot_ids,used_serial_fallback,step_runtime_ms,communication_payload_bytes_delta,communication_map_packets_delta,communication_region_packets_delta,communication_motion_packets_delta,communication_map_bytes_delta,communication_region_bytes_delta,communication_motion_bytes_delta,communication_payload_cells_delta,communication_cells_received_delta,communication_encode_ms_delta,communication_decode_apply_ms_delta,communication_exchange_wall_ms_delta,communication_delivery_events_delta,communication_conflicts_delta,communication_local_map_sync_ms_delta,communication_header_bytes_delta,communication_index_bytes_delta,communication_value_bytes_delta,communication_raw_equivalent_bytes_delta,communication_dense_grid_reference_bytes_delta,communication_deferred_cells_delta,communication_packet_losses_delta
56,LiteDARE-Map-Reservation,5600102,6,compressed,1,0.48474092030648025,0.08432535388078438,11198,1948,42.601126194000244,42.601126194000244,0,0,0,0,0,0,False,0,False,False,5.656854152679443,5.656854152679443,5.656854152679443,0,0,0,0,0,0,0,6,[],False,2548.4867650084198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9160754270851612,0,0,0,0,0,0,0
56,LiteDARE-Map-Reservation,5600102,6,compressed,2,0.5504523613696377,0.06571144106315746,12716,1518,40.9442720413208,83.54539823532104,0,0,0,0,0,0,False,0,False,False,8.9442720413208,8.9442720413208,8.9442720413208,0,0,2,8,63436,4,63436,6,[],False,2788.952638860792,63724,4,0,4,63436,0,288,12636,12636,0.6693089380860329,0.4239263944327831,1.3190992176532745,8,0,0.8862502872943878,256,50544,12636,63436,1000256,0,0
56,LiteDARE-Map-Reservation,5600102,6,compressed,3,0.6250378771481754,0.07458551577853767,14439,1723,38.601126194000244,122.14652442932129,0,0,0,0,0,0,False,0,False,False,4.0,4.0,4.0,0,0,1,4,38353,2,38353,6,[],False,2611.6134710609913,38497,2,0,2,38353,0,144,7645,7645,0.3388565964996815,0.17837388440966606,0.643373467028141,4,0,0.8912822231650352,128,30580,7645,38353,500128,0,0
56,LiteDARE-Map-Reservation,5600102,6,compressed,4,0.6824379896974156,0.05740011254924027,15765,1326,41.8885440826416,164.0350685119629,0,0,0,0,0,0,False,0,False,False,4.0,4.0,4.0,0,0,1,4,128,2,128,6,[],False,2713.817576877773,272,2,0,2,128,0,144,0,0,0.26704464107751846,0.03228290006518364,0.35248231142759323,4,0,0.9511364623904228,128,0,0,38378,500128,0,0
56,LiteDARE-Map-Reservation,5600102,6,compressed,5,0.7277607029998702,0.04532271330245452,16812,1047,39.545398235321045,203.58046674728394,0,0,0,0,0,0,False,0,False,False,4.0,4.0,4.0,0,0,2,8,10071,4,10071,6,[],False,2670.7562198862433,10359,4,0,4,10071,0,288,1963,1963,0.5736150778830051,0.20912336185574532,0.8830223232507706,8,0,0.8655684068799019,256,7852,1963,86571,1000256,0,0
56,LiteDARE-Map-Reservation,5600102,6,compressed,6,0.7774122332366564,0.04965153023678626,17959,1147,32.25798034667969,235.83844709396362,0,0,0,0,0,0,False,0,False,False,4.0,4.0,4.0,0,0,3,12,18514,6,18514,6,[],False,2652.4907029233873,18946,6,0,6,18514,0,432,3626,3626,0.8941860869526863,0.2950620837509632,1.3356031849980354,12,0,1.165399793535471,384,14504,3626,146424,1500384,0,0
56,LiteDARE-Map-Reservation,5600102,6,compressed,7,0.8303536643435349,0.052941431106878434,19182,1223,37.91483449935913,273.75328159332275,0,0,0,0,0,0,False,0,False,False,4.0,4.0,4.0,0,0,3,12,9509,6,9509,6,[],False,2660.941405687481,9941,6,0,6,9509,0,432,1825,1825,0.8278288878500462,0.25994516909122467,1.2117167934775352,12,0,0.9000538848340511,384,7300,1825,161279,1500384,0,0
56,LiteDARE-Map-Reservation,5600102,6,compressed,8,0.887320895199342,0.05696723085580713,20498,1316,34.601126194000244,308.354407787323,0,0,0,0,0,0,False,0,False,False,4.0,8.0,8.0,0,0,2,8,8516,4,8516,6,[],False,2658.6578357964754,8804,4,0,4,8516,0,288,1652,1652,0.56808115914464,0.22449344396591187,0.8959323167800903,8,0,0.8958550170063972,256,6608,1652,118806,1000256,0,0
56,LiteDARE-Map-Reservation,5600102,6,compressed,9,0.8915631357949872,0.004242240595645264,20596,98,35.31370830535889,343.6681160926819,0,0,0,1,0,1,True,0,False,True,0.0,4.0,4.0,0,0,2,8,1966,4,1966,7,[],False,2558.1712909042835,2254,4,0,4,1966,0,288,342,342,0.5311970598995686,0.13625901192426682,0.7503717206418514,8,0,0.8892165496945381,256,1368,342,128766,1000256,0,0
56,LiteDARE-Map-Reservation,5600102,6,compressed,10,0.8938141206008398,0.0022509848058525073,20648,52,36.9442720413208,380.6123881340027,0,0,0,1,0,1,True,0,False,True,0.0,4.0,4.0,0,0,4,16,165202,8,165202,6,[],False,2624.9993769451976,165778,8,0,8,165202,0,576,32938,32938,1.3984963297843933,1.372375525534153,3.2607736065983772,16,0,0.8512125350534916,512,131752,32938,295422,2000512,0,0
