episode,method,seed,team_size,communication_mode,step,coverage,coverage_delta,known_free_cells,newly_explored_free_cells,step_path_length,cumulative_team_path_length,waiting_robots,deadlocked_robots,deadlock_recoveries,preferred_vertex_conflicts,preferred_swap_conflicts,preferred_proximity_conflicts,preferred_conflict_step,actual_collision_pairs,actual_collision_step,conflict_avoided_step,minimum_preferred_pairwise_distance,minimum_proposed_pairwise_distance,minimum_actual_pairwise_distance,dynamic_safety_blocks,static_safety_blocks,contact_pairs,communication_packets_delta,communication_bytes_delta,map_packets_delta,map_bytes_delta,resolver_backtracking_nodes,escape_robot_ids,used_serial_fallback,step_runtime_ms,communication_payload_bytes_delta,communication_map_packets_delta,communication_region_packets_delta,communication_motion_packets_delta,communication_map_bytes_delta,communication_region_bytes_delta,communication_motion_bytes_delta,communication_payload_cells_delta,communication_cells_received_delta,communication_encode_ms_delta,communication_decode_apply_ms_delta,communication_exchange_wall_ms_delta,communication_delivery_events_delta,communication_conflicts_delta,communication_local_map_sync_ms_delta,communication_header_bytes_delta,communication_index_bytes_delta,communication_value_bytes_delta,communication_raw_equivalent_bytes_delta,communication_dense_grid_reference_bytes_delta,communication_deferred_cells_delta
82,LiteDARE-Full-ContactAware,8201062,2,compressed,1,0.19480176543815308,0.034177071937832426,5164,906,16.0,16.0,0,0,0,0,0,0,False,0,False,False,36.22154235839844,36.22154235839844,36.22154235839844,0,0,0,0,0,0,0,2,[],False,735.947874840349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2968786284327507,0,0,0,0,0,0
82,LiteDARE-Full-ContactAware,8201062,2,compressed,2,0.27609491116224677,0.08129314572409369,7319,2155,16.0,32.0,0,0,0,0,0,0,False,0,False,False,36.22154235839844,36.22154235839844,36.22154235839844,0,0,0,0,0,0,0,2,[],False,683.227667119354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2764095552265644,0,0,0,0,0,0
82,LiteDARE-Full-ContactAware,8201062,2,compressed,3,0.2816024746312573,0.005507563469010546,7465,146,12.9442720413208,44.9442720413208,0,0,0,0,0,0,False,0,False,False,28.0,28.284271240234375,28.284271240234375,0,0,0,0,0,0,0,2,[],False,861.9024413637817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2459399402141571,0,0,0,0,0,0
82,LiteDARE-Full-ContactAware,8201062,2,compressed,4,0.2816024746312573,0.0,7465,0,20.257980346679688,65.20225238800049,0,0,0,0,0,0,False,0,False,False,12.0,12.0,12.0,0,0,0,0,0,0,0,2,[],False,727.6229648850858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25575002655386925,0,0,0,0,0,0
82,LiteDARE-Full-ContactAware,8201062,2,compressed,5,0.286770530763137,0.005168056131879706,7602,137,16.0,81.20225238800049,0,0,0,0,0,0,False,0,False,False,12.649110794067383,12.0,12.0,0,0,1,4,48968,2,48968,2,[],False,934.4128319062293,49112,2,0,2,48968,0,144,9768,9768,0.09016972035169601,0.2416078932583332,0.40519656613469124,4,0,0.24116458371281624,128,39072,9768,48968,500128,0
82,LiteDARE-Full-ContactAware,8201062,2,compressed,6,0.28722320721264477,0.00045267644950774955,7614,12,19.313708305358887,100.51596069335938,0,0,0,0,0,0,False,0,False,False,14.422204971313477,14.422204971313477,14.422204971313477,0,0,1,6,868,2,868,2,[],False,741.2108588032424,1207,2,2,2,868,195,144,148,148,0.05793338641524315,0.053355004638433456,0.136480201035738,4,0,0.2465588040649891,128,592,148,81118,500128,0
82,LiteDARE-Full-ContactAware,8201062,2,compressed,7,0.3150628088573692,0.027839601644724432,8352,738,16.9442720413208,117.46023273468018,0,0,0,0,0,0,False,0,False,False,22.627416610717773,22.627416610717773,22.627416610717773,0,0,0,0,0,0,0,2,[],False,755.5912020616233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23488467559218407,0,0,0,0,0,0
82,LiteDARE-Full-ContactAware,8201062,2,compressed,8,0.33003885472858274,0.01497604587121354,8749,397,16.0,133.46023273468018,0,0,0,0,0,0,False,0,False,False,35.7770881652832,35.7770881652832,35.7770881652832,0,0,0,0,0,0,0,2,[],False,786.7373288609087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3013485111296177,0,0,0,0,0,0
82,LiteDARE-Full-ContactAware,8201062,2,compressed,9,0.402542532724735,0.07250367799615226,10671,1922,12.0,145.46023273468018,0,0,0,0,0,0,False,0,False,False,46.81879806518555,46.81879806518555,46.81879806518555,0,0,0,0,0,0,0,2,[],False,847.9496357031167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2919402904808521,0,0,0,0,0,0
82,LiteDARE-Full-ContactAware,8201062,2,compressed,10,0.4131804292881663,0.010637896563431282,10953,282,16.9442720413208,162.40450477600098,0,0,0,0,0,0,False,0,False,False,37.947330474853516,37.947330474853516,37.947330474853516,0,0,0,0,0,0,0,2,[],False,766.381919849664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2661808393895626,0,0,0,0,0,0
