episode,method,seed,team_size,communication_mode,step,coverage,coverage_delta,known_free_cells,newly_explored_free_cells,step_path_length,cumulative_team_path_length,waiting_robots,deadlocked_robots,deadlock_recoveries,preferred_vertex_conflicts,preferred_swap_conflicts,preferred_proximity_conflicts,preferred_conflict_step,actual_collision_pairs,actual_collision_step,conflict_avoided_step,minimum_preferred_pairwise_distance,minimum_proposed_pairwise_distance,minimum_actual_pairwise_distance,dynamic_safety_blocks,static_safety_blocks,contact_pairs,communication_packets_delta,communication_bytes_delta,map_packets_delta,map_bytes_delta,resolver_backtracking_nodes,escape_robot_ids,used_serial_fallback,step_runtime_ms,communication_payload_bytes_delta,communication_map_packets_delta,communication_region_packets_delta,communication_motion_packets_delta,communication_map_bytes_delta,communication_region_bytes_delta,communication_motion_bytes_delta,communication_payload_cells_delta,communication_cells_received_delta,communication_encode_ms_delta,communication_decode_apply_ms_delta,communication_exchange_wall_ms_delta,communication_delivery_events_delta,communication_conflicts_delta,communication_local_map_sync_ms_delta,communication_header_bytes_delta,communication_index_bytes_delta,communication_value_bytes_delta,communication_raw_equivalent_bytes_delta,communication_dense_grid_reference_bytes_delta,communication_deferred_cells_delta
97,LiteDARE-Full-ContactAware,9702102,6,compressed,1,0.545642514627601,0.13316616074963705,12403,3027,57.460232734680176,57.460232734680176,0,0,0,0,0,0,False,0,False,False,14.422204971313477,14.422204971313477,14.422204971313477,0,0,0,0,0,0,0,6,[],False,2335.717239882797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9427997283637524,0,0,0,0,0,0
97,LiteDARE-Full-ContactAware,9702102,6,compressed,2,0.6246535568166821,0.07901104218908106,14199,1796,54.62741661071777,112.08764934539795,0,0,0,0,0,0,False,0,False,False,8.9442720413208,8.9442720413208,8.9442720413208,0,0,0,0,0,0,0,6,[],False,2272.8375080041587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7584406994283199,0,0,0,0,0,0
97,LiteDARE-Full-ContactAware,9702102,6,compressed,3,0.6743214112885487,0.04966785447186661,15328,1129,41.8885440826416,153.97619342803955,0,0,0,0,0,0,False,0,False,False,12.649110794067383,8.9442720413208,8.9442720413208,0,0,2,8,69546,4,69546,6,[],False,2395.7350868731737,69834,4,0,4,69546,0,288,13858,13858,0.19447598606348038,0.324176624417305,0.6286120042204857,8,0,0.7077837362885475,256,55432,13858,69546,1000256,0
97,LiteDARE-Full-ContactAware,9702102,6,compressed,4,0.7612071620254278,0.0868857507368791,17303,1975,55.571688652038574,209.54788208007812,0,0,0,0,0,0,False,0,False,False,8.0,8.9442720413208,8.9442720413208,0,0,1,5,133,2,133,6,[],False,2405.2100549452007,375,2,1,2,133,98,144,1,1,0.06804289296269417,0.05166791379451752,0.1459987834095955,4,0,0.693304929882288,128,4,1,41943,500128,0
97,LiteDARE-Full-ContactAware,9702102,6,compressed,5,0.850380537591835,0.08917337556640714,19330,2027,46.601126194000244,256.14900827407837,0,0,0,0,0,0,False,0,False,False,12.0,12.0,12.0,0,0,0,0,0,0,0,6,[],False,2377.487034071237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7038991898298264,0,0,0,0,0,0
97,LiteDARE-Full-ContactAware,9702102,6,compressed,6,0.9176455061369936,0.06726496854515862,20859,1529,45.8885440826416,302.03755235671997,0,0,0,0,0,0,False,0,False,False,12.0,12.0,12.0,0,0,1,5,1468,2,1468,6,[],False,2436.3461858592927,1710,2,1,2,1468,98,144,268,268,0.076251570135355,0.06207078695297241,0.16675470396876335,4,0,0.7454967126250267,128,1072,268,43288,500128,0
97,LiteDARE-Full-ContactAware,9702102,6,compressed,7,0.9184373762702916,0.0007918701332980671,20877,18,44.25798034667969,346.29553270339966,0,0,0,0,0,0,False,0,False,False,8.9442720413208,8.9442720413208,8.9442720413208,0,0,2,8,62101,4,62101,6,[],False,2475.4938278347254,62389,4,0,4,62101,0,288,12369,12369,0.1728464849293232,0.3891643136739731,0.6807427853345871,8,0,0.6343116983771324,256,49476,12369,106601,1000256,0
97,LiteDARE-Full-ContactAware,9702102,6,compressed,8,0.9184373762702916,0.0,20877,0,44.0,390.29553270339966,0,0,0,0,0,0,False,0,False,False,17.8885440826416,17.8885440826416,17.8885440826416,0,0,0,0,0,0,0,6,[],False,2490.1502993889153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6751911714673042,0,0,0,0,0,0
97,LiteDARE-Full-ContactAware,9702102,6,compressed,9,0.9184373762702916,0.0,20877,0,49.8885440826416,440.18407678604126,0,0,0,0,0,0,False,0,False,False,8.9442720413208,8.0,8.0,0,0,0,0,0,0,0,6,[],False,2353.68648217991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7012025453150272,0,0,0,0,0,0
97,LiteDARE-Full-ContactAware,9702102,6,compressed,10,0.9184373762702916,0.0,20877,0,53.20225238800049,493.38632917404175,0,0,0,0,0,0,False,0,False,False,4.0,4.0,4.0,0,0,1,4,78293,2,78293,6,[],False,2448.1127317994833,78437,2,0,2,78293,0,144,15633,15633,0.12074597179889679,0.4471330903470516,0.6698379293084145,4,0,0.6420062854886055,128,62532,15633,78293,500128,0
97,LiteDARE-Full-ContactAware,9702102,6,compressed,11,0.9307993489067793,0.01236197263648764,21158,281,45.20225238800049,538.5885815620422,0,0,0,0,0,0,False,0,False,False,4.0,4.0,4.0,0,0,1,5,43373,2,43373,6,[],False,2358.4992680698633,43617,2,1,2,43373,100,144,8649,8649,0.11492287740111351,0.266428105533123,0.4595392383635044,4,0,0.723846722394228,128,34596,8649,102303,500128,0
97,LiteDARE-Full-ContactAware,9702102,6,compressed,12,0.9307993489067793,0.0,21158,0,42.8328161239624,581.4213976860046,0,0,0,0,0,0,False,0,False,False,4.0,4.0,4.0,0,0,2,9,117251,4,117251,6,[],False,2524.8204921372235,117639,4,1,4,117251,100,288,23399,23399,0.20410772413015366,0.7532220333814621,1.1210241355001926,8,0,0.6375806406140327,256,93596,23399,254431,1000256,0
97,LiteDARE-Full-ContactAware,9702102,6,compressed,13,0.9346707140029035,0.0038713650961241797,21246,88,43.545398235321045,624.9667959213257,0,0,0,0,0,0,False,0,False,False,4.0,4.0,4.0,0,0,4,16,390822,8,390822,7,[],False,2602.076780050993,391398,8,0,8,390822,0,576,78062,78062,0.46800123527646065,1.3273474760353565,2.2500562481582165,16,0,0.5720602348446846,512,312248,78062,576032,2000512,0
