episode,method,seed,team_size,communication_mode,step,robot_id,previous_x,previous_y,preferred_x,preferred_y,proposed_x,proposed_y,actual_x,actual_y,path_increment,cumulative_robot_path,wait_flag,dynamic_blocked,static_blocked,consecutive_wait_steps,deadlock_flag,recovered_flag,revisit_flag,cross_robot_overlap_flag
98,LiteDARE-Full-ContactAware,9803102,6,compressed,0,0,-56.0,8.0,-56.0,8.0,-56.0,8.0,-56.0,8.0,0.0,0.0,True,False,False,0,False,False,False,False
98,LiteDARE-Full-ContactAware,9803102,6,compressed,0,1,-28.0,4.0,-28.0,4.0,-28.0,4.0,-28.0,4.0,0.0,0.0,True,False,False,0,False,False,False,False
98,LiteDARE-Full-ContactAware,9803102,6,compressed,0,2,-44.0,-4.0,-44.0,-4.0,-44.0,-4.0,-44.0,-4.0,0.0,0.0,True,False,False,0,False,False,False,False
98,LiteDARE-Full-ContactAware,9803102,6,compressed,0,3,-32.0,-8.0,-32.0,-8.0,-32.0,-8.0,-32.0,-8.0,0.0,0.0,True,False,False,0,False,False,False,False
98,LiteDARE-Full-ContactAware,9803102,6,compressed,0,4,-8.0,-48.0,-8.0,-48.0,-8.0,-48.0,-8.0,-48.0,0.0,0.0,True,False,False,0,False,False,False,False
98,LiteDARE-Full-ContactAware,9803102,6,compressed,0,5,24.0,16.0,24.0,16.0,24.0,16.0,24.0,16.0,0.0,0.0,True,False,False,0,False,False,False,False
98,LiteDARE-Full-ContactAware,9803102,6,compressed,1,0,-56.0,8.0,-48.0,8.0,-48.0,8.0,-48.0,8.0,8.0,8.0,False,False,False,0,False,False,False,False
98,LiteDARE-Full-ContactAware,9803102,6,compressed,1,1,-28.0,4.0,-36.0,8.0,-36.0,8.0,-36.0,8.0,8.9442720413208,8.9442720413208,False,False,False,0,False,False,False,False
98,LiteDARE-Full-ContactAware,9803102,6,compressed,1,2,-44.0,-4.0,-36.0,0.0,-36.0,0.0,-36.0,0.0,8.9442720413208,8.9442720413208,False,False,False,0,False,False,False,False
98,LiteDARE-Full-ContactAware,9803102,6,compressed,1,3,-32.0,-8.0,-40.0,0.0,-40.0,0.0,-40.0,0.0,11.313708305358887,11.313708305358887,False,False,False,0,False,False,False,False
98,LiteDARE-Full-ContactAware,9803102,6,compressed,1,4,-8.0,-48.0,-8.0,-44.0,-8.0,-44.0,-8.0,-44.0,4.0,4.0,False,False,False,0,False,False,False,False
98,LiteDARE-Full-ContactAware,9803102,6,compressed,1,5,24.0,16.0,16.0,24.0,16.0,24.0,16.0,24.0,11.313708305358887,11.313708305358887,False,False,False,0,False,False,False,False
98,LiteDARE-Full-ContactAware,9803102,6,compressed,2,0,-48.0,8.0,-44.0,8.0,-40.0,4.0,-40.0,4.0,8.9442720413208,16.9442720413208,False,False,False,0,False,False,False,False
98,LiteDARE-Full-ContactAware,9803102,6,compressed,2,1,-36.0,8.0,-40.0,8.0,-40.0,8.0,-40.0,8.0,4.0,12.9442720413208,False,False,False,0,False,False,False,False
98,LiteDARE-Full-ContactAware,9803102,6,compressed,2,2,-36.0,0.0,-36.0,-8.0,-36.0,-8.0,-36.0,-8.0,8.0,16.9442720413208,False,False,False,0,False,False,False,False
98,LiteDARE-Full-ContactAware,9803102,6,compressed,2,3,-40.0,0.0,-44.0,8.0,-44.0,8.0,-44.0,8.0,8.9442720413208,20.257980346679688,False,False,False,0,False,False,False,False
98,LiteDARE-Full-ContactAware,9803102,6,compressed,2,4,-8.0,-44.0,0.0,-44.0,0.0,-44.0,0.0,-44.0,8.0,12.0,False,False,False,0,False,False,False,False
98,LiteDARE-Full-ContactAware,9803102,6,compressed,2,5,16.0,24.0,8.0,24.0,8.0,24.0,8.0,24.0,8.0,19.313708305358887,False,False,False,0,False,False,False,False
98,LiteDARE-Full-ContactAware,9803102,6,compressed,3,0,-40.0,4.0,-36.0,-4.0,-36.0,-4.0,-36.0,-4.0,8.9442720413208,25.8885440826416,False,False,False,0,False,False,False,False
98,LiteDARE-Full-ContactAware,9803102,6,compressed,3,1,-40.0,8.0,-40.0,16.0,-40.0,16.0,-40.0,16.0,8.0,20.9442720413208,False,False,False,0,False,False,False,False
98,LiteDARE-Full-ContactAware,9803102,6,compressed,3,2,-36.0,-8.0,-36.0,-16.0,-36.0,-16.0,-36.0,-16.0,8.0,24.9442720413208,False,False,False,0,False,False,False,False
98,LiteDARE-Full-ContactAware,9803102,6,compressed,3,3,-44.0,8.0,-52.0,8.0,-52.0,8.0,-52.0,8.0,8.0,28.257980346679688,False,False,False,0,False,False,False,False
98,LiteDARE-Full-ContactAware,9803102,6,compressed,3,4,0.0,-44.0,4.0,-36.0,4.0,-36.0,4.0,-36.0,8.9442720413208,20.9442720413208,False,False,False,0,False,False,False,False
98,LiteDARE-Full-ContactAware,9803102,6,compressed,3,5,8.0,24.0,16.0,20.0,16.0,20.0,16.0,20.0,8.9442720413208,28.257980346679688,False,False,False,0,False,False,False,False
98,LiteDARE-Full-ContactAware,9803102,6,compressed,4,0,-36.0,-4.0,-40.0,4.0,-44.0,4.0,-44.0,4.0,11.313708305358887,37.20225238800049,False,False,False,0,False,False,False,False
98,LiteDARE-Full-ContactAware,9803102,6,compressed,4,1,-40.0,16.0,-40.0,8.0,-44.0,8.0,-44.0,8.0,8.9442720413208,29.8885440826416,False,False,False,0,False,False,True,True
98,LiteDARE-Full-ContactAware,9803102,6,compressed,4,2,-36.0,-16.0,-32.0,-24.0,-32.0,-24.0,-32.0,-24.0,8.9442720413208,33.8885440826416,False,False,False,0,False,False,False,False
98,LiteDARE-Full-ContactAware,9803102,6,compressed,4,3,-52.0,8.0,-44.0,8.0,-48.0,8.0,-48.0,8.0,4.0,32.25798034667969,False,False,False,0,False,False,True,True
98,LiteDARE-Full-ContactAware,9803102,6,compressed,4,4,4.0,-36.0,12.0,-44.0,12.0,-44.0,12.0,-44.0,11.313708305358887,32.25798034667969,False,False,False,0,False,False,False,False
98,LiteDARE-Full-ContactAware,9803102,6,compressed,4,5,16.0,20.0,16.0,12.0,16.0,12.0,16.0,12.0,8.0,36.25798034667969,False,False,False,0,False,False,False,False
98,LiteDARE-Full-ContactAware,9803102,6,compressed,5,0,-44.0,4.0,-36.0,-4.0,-40.0,-4.0,-40.0,-4.0,8.9442720413208,46.14652442932129,False,False,False,0,False,False,False,False
98,LiteDARE-Full-ContactAware,9803102,6,compressed,5,1,-44.0,8.0,-40.0,16.0,-44.0,16.0,-44.0,16.0,8.0,37.8885440826416,False,False,False,0,False,False,False,False
98,LiteDARE-Full-ContactAware,9803102,6,compressed,5,2,-32.0,-24.0,-32.0,-32.0,-32.0,-32.0,-32.0,-32.0,8.0,41.8885440826416,False,False,False,0,False,False,False,False
