episode,method,seed,team_size,communication_mode,step,coverage,coverage_delta,known_free_cells,newly_explored_free_cells,step_path_length,cumulative_team_path_length,waiting_robots,deadlocked_robots,deadlock_recoveries,preferred_vertex_conflicts,preferred_swap_conflicts,preferred_proximity_conflicts,preferred_conflict_step,actual_collision_pairs,actual_collision_step,conflict_avoided_step,minimum_preferred_pairwise_distance,minimum_proposed_pairwise_distance,minimum_actual_pairwise_distance,dynamic_safety_blocks,static_safety_blocks,contact_pairs,communication_packets_delta,communication_bytes_delta,map_packets_delta,map_bytes_delta,resolver_backtracking_nodes,escape_robot_ids,used_serial_fallback,step_runtime_ms,communication_payload_bytes_delta,communication_map_packets_delta,communication_region_packets_delta,communication_motion_packets_delta,communication_map_bytes_delta,communication_region_bytes_delta,communication_motion_bytes_delta,communication_payload_cells_delta,communication_cells_received_delta,communication_encode_ms_delta,communication_decode_apply_ms_delta,communication_exchange_wall_ms_delta,communication_delivery_events_delta,communication_conflicts_delta,communication_local_map_sync_ms_delta,communication_header_bytes_delta,communication_index_bytes_delta,communication_value_bytes_delta,communication_raw_equivalent_bytes_delta,communication_dense_grid_reference_bytes_delta,communication_deferred_cells_delta
94,LiteDARE-Full-ContactAware,9402062,2,compressed,1,0.1945612241033216,0.05643298110063252,5137,1490,19.313708305358887,19.313708305358887,0,0,0,0,0,0,False,0,False,False,71.5541763305664,71.5541763305664,71.5541763305664,0,0,0,0,0,0,0,2,[],False,717.7590248174965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34047989174723625,0,0,0,0,0,0
94,LiteDARE-Full-ContactAware,9402062,2,compressed,2,0.23224633564367686,0.037685111540355254,6132,995,16.9442720413208,36.25798034667969,0,0,0,0,0,0,False,0,False,False,84.38008880615234,84.38008880615234,84.38008880615234,0,0,0,0,0,0,0,2,[],False,854.4661048799753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26555871590971947,0,0,0,0,0,0
94,LiteDARE-Full-ContactAware,9402062,2,compressed,3,0.27822595917130627,0.04597962352762941,7346,1214,11.313708305358887,47.571688652038574,0,0,0,0,0,0,False,0,False,False,88.81441497802734,88.81441497802734,88.81441497802734,0,0,0,0,0,0,0,2,[],False,773.6237188801169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2533695660531521,0,0,0,0,0,0
94,LiteDARE-Full-ContactAware,9402062,2,compressed,4,0.3110252622808014,0.03279930310949514,8212,866,17.8885440826416,65.46023273468018,0,0,0,0,0,0,False,0,False,False,76.41989135742188,76.41989135742188,76.41989135742188,0,0,0,0,0,0,0,2,[],False,805.8900348842144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2644597552716732,0,0,0,0,0,0
94,LiteDARE-Full-ContactAware,9402062,2,compressed,5,0.3449229254251411,0.033897663144339674,9107,895,16.9442720413208,82.40450477600098,0,0,0,0,0,0,False,0,False,False,62.22539520263672,62.22539520263672,62.22539520263672,0,0,0,0,0,0,0,2,[],False,789.755358826369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28566503897309303,0,0,0,0,0,0
94,LiteDARE-Full-ContactAware,9402062,2,compressed,6,0.3717001855849714,0.02677726015983034,9814,707,16.0,98.40450477600098,0,0,0,0,0,0,False,0,False,False,50.91168975830078,50.91168975830078,50.91168975830078,0,0,0,0,0,0,0,2,[],False,808.1241720356047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2527316100895405,0,0,0,0,0,0
94,LiteDARE-Full-ContactAware,9402062,2,compressed,7,0.4289285308487672,0.05722834526379578,11325,1511,12.0,110.40450477600098,0,0,0,0,0,0,False,0,False,False,42.52058410644531,42.52058410644531,42.52058410644531,0,0,0,0,0,0,0,2,[],False,794.0089236944914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2911929041147232,0,0,0,0,0,0
94,LiteDARE-Full-ContactAware,9402062,2,compressed,8,0.4289285308487672,0.0,11325,0,17.8885440826416,128.29304885864258,0,0,0,0,0,0,False,0,False,False,51.22499465942383,54.4058837890625,54.4058837890625,0,0,0,0,0,0,0,2,[],False,840.6436559744179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25806715711951256,0,0,0,0,0,0
94,LiteDARE-Full-ContactAware,9402062,2,compressed,9,0.4486611369920085,0.019732606143241294,11846,521,22.627416610717773,150.92046546936035,0,0,0,0,0,0,False,0,False,False,54.4058837890625,54.4058837890625,54.4058837890625,0,0,0,0,0,0,0,2,[],False,779.5984260737896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2755480818450451,0,0,0,0,0,0
94,LiteDARE-Full-ContactAware,9402062,2,compressed,10,0.5541037003370829,0.1054425633450744,14630,2784,13.656854152679443,164.5773196220398,0,0,0,0,0,0,False,0,False,False,42.52058410644531,42.52058410644531,42.52058410644531,0,0,0,0,0,0,0,2,[],False,770.1703822240233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2674376592040062,0,0,0,0,0,0
94,LiteDARE-Full-ContactAware,9402062,2,compressed,11,0.5782297466197023,0.024126046282619384,15267,637,16.9442720413208,181.5215916633606,0,0,0,0,0,0,False,0,False,False,43.08131790161133,43.08131790161133,43.08131790161133,0,0,0,0,0,0,0,2,[],False,930.030845105648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27998117730021477,0,0,0,0,0,0
94,LiteDARE-Full-ContactAware,9402062,2,compressed,12,0.5782297466197023,0.0,15267,0,8.0,189.5215916633606,0,0,0,0,0,0,False,0,False,False,50.11985778808594,48.332183837890625,48.332183837890625,0,0,0,0,0,0,0,2,[],False,725.8720062673092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24431198835372925,0,0,0,0,0,0
94,LiteDARE-Full-ContactAware,9402062,2,compressed,13,0.5782297466197023,0.0,15267,0,16.0,205.5215916633606,0,0,0,0,0,0,False,0,False,False,48.332183837890625,48.332183837890625,48.332183837890625,0,0,0,0,0,0,0,2,[],False,821.8471501022577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2417042851448059,0,0,0,0,0,0
94,LiteDARE-Full-ContactAware,9402062,2,compressed,14,0.590046585615271,0.011816838995568735,15579,312,16.0,221.5215916633606,0,0,0,0,0,0,False,0,False,False,53.36665725708008,53.36665725708008,53.36665725708008,0,0,0,0,0,0,0,2,[],False,769.6384862065315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2514757215976715,0,0,0,0,0,0
94,LiteDARE-Full-ContactAware,9402062,2,compressed,15,0.6311782751960004,0.041131689580729436,16665,1086,16.0,237.5215916633606,0,0,0,0,0,0,False,0,False,False,60.13318634033203,60.13318634033203,60.13318634033203,0,0,0,0,0,0,0,2,[],False,822.3557691089809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2719396725296974,0,0,0,0,0,0
94,LiteDARE-Full-ContactAware,9402062,2,compressed,16,0.7220012877324546,0.0908230125364542,19063,2398,16.0,253.5215916633606,0,0,0,0,0,0,False,0,False,False,68.11754608154297,68.11754608154297,68.11754608154297,0,0,0,0,0,0,0,2,[],False,734.4064731150866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27895858511328697,0,0,0,0,0,0
94,LiteDARE-Full-ContactAware,9402062,2,compressed,17,0.756088323296595,0.03408703556414039,19963,900,16.9442720413208,270.4658637046814,0,0,0,0,0,0,False,0,False,False,60.530982971191406,60.530982971191406,60.530982971191406,0,0,0,0,0,0,0,2,[],False,936.3744938746095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28642453253269196,0,0,0,0,0,0
