episode,method,seed,team_size,communication_mode,step,coverage,coverage_delta,known_free_cells,newly_explored_free_cells,step_path_length,cumulative_team_path_length,waiting_robots,deadlocked_robots,deadlock_recoveries,preferred_vertex_conflicts,preferred_swap_conflicts,preferred_proximity_conflicts,preferred_conflict_step,actual_collision_pairs,actual_collision_step,conflict_avoided_step,minimum_preferred_pairwise_distance,minimum_proposed_pairwise_distance,minimum_actual_pairwise_distance,dynamic_safety_blocks,static_safety_blocks,contact_pairs,communication_packets_delta,communication_bytes_delta,map_packets_delta,map_bytes_delta,resolver_backtracking_nodes,escape_robot_ids,used_serial_fallback,step_runtime_ms,communication_payload_bytes_delta,communication_map_packets_delta,communication_region_packets_delta,communication_motion_packets_delta,communication_map_bytes_delta,communication_region_bytes_delta,communication_motion_bytes_delta,communication_payload_cells_delta,communication_cells_received_delta,communication_encode_ms_delta,communication_decode_apply_ms_delta,communication_exchange_wall_ms_delta,communication_delivery_events_delta,communication_conflicts_delta,communication_local_map_sync_ms_delta,communication_header_bytes_delta,communication_index_bytes_delta,communication_value_bytes_delta,communication_raw_equivalent_bytes_delta,communication_dense_grid_reference_bytes_delta,communication_deferred_cells_delta,communication_packet_losses_delta,contact_detection_ms,map_local_sync_and_exchange_ms,observation_graph_refresh_ms,dynamic_region_update_ms,policy_inference_team_ms,candidate_generation_ms,motion_coordination_facade_ms,environment_step_ms,deadlock_state_update_ms,post_step_local_map_sync_ms,region_event_io_ms,metric_state_snapshot_ms,visualization_frame_ms,preferred_action_selection_ms,deadlock_priority_ms,deadlock_escape_ms,collision_resolution_ms,motion_exchange_ms,motion_filter_ms,graph_backtrack_ms,coordination_total_ms,deadlock_state_update_internal_ms,profiled_step_wall_ms,step_process_cpu_ms,step_process_cpu_utilisation_percent,timed_components_sum_ms,unattributed_step_ms,recording_and_output_overhead_ms,control_step_wall_excluding_output_ms,process_rss_bytes,process_peak_rss_bytes,python_tracemalloc_current_bytes,python_tracemalloc_peak_bytes,gpu_memory_allocated_bytes,gpu_memory_reserved_bytes,gpu_peak_memory_allocated_bytes,gpu_peak_memory_reserved_bytes,gpu_power_watts,gpu_utilisation_percent,gpu_memory_utilisation_percent,gpu_temperature_c,policy_inference_per_robot_ms,debug_diagnostics_ms
51,LiteDARE-Full-ContactAware,5102102,6,compressed,1,0.4687082872506769,0.07322375195454023,12290,1920,54.62741661071777,54.62741661071777,0,0,0,0,0,0,False,0,False,False,16.0,16.0,16.0,0,0,0,0,0,0,0,6,[],False,5344.946411903948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.202679704874754,0,0,0,0,0,0,0,5.635617300868034,0.5686711519956589,324.86975099891424,178.23396623134613,3722.347355913371,44.855955988168716,3.365851007401943,696.8914270401001,0.30546681955456734,0.8834539912641048,0.4698140546679497,1.472915057092905,364.67602709308267,0.015184283256530762,0.07358705624938011,0.022238120436668396,2.431550994515419,0.0,0.0,0.0,3.263575956225395,0.3029080107808113,5344.946411903948,5716.358083009254,106.94883807025867,5344.576272647828,0.3701392561197281,366.6187562048435,4978.327655699104,2910601216,3971080192,3735935,40439874,64039936,213909504,89874432,213909504,,,,,620.3912259855618,
51,LiteDARE-Full-ContactAware,5102102,6,compressed,2,0.5622211204759544,0.09351283322527748,14742,2452,47.545398235321045,102.17281484603882,0,0,0,0,0,0,False,0,False,False,8.9442720413208,8.9442720413208,8.9442720413208,0,0,0,0,0,0,0,6,[],False,5648.508578073233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1463169939815998,0,0,0,0,0,0,0,5.379085894674063,0.5176840350031853,568.5069537721574,177.52047581598163,3800.1425471156836,44.705321080982685,3.2188892364501953,680.2058438770473,0.29887212440371513,0.8712941780686378,0.4574861377477646,1.357286237180233,364.97377697378397,0.012215226888656616,0.06330199539661407,0.019100960344076157,2.187073230743408,0.0,0.0,0.0,3.12227476388216,0.29623275622725487,5648.508578073233,6019.514632993378,106.56821264927065,5648.155516479164,0.35306159406900406,366.78854934871197,5281.720028724521,2910601216,3971080192,4014111,40724804,64039936,213909504,89874432,213909504,,,,,633.3570911859473,
51,LiteDARE-Full-ContactAware,5102102,6,compressed,3,0.6265588650318447,0.06433774455589025,16429,1687,43.545398235321045,145.71821308135986,0,0,0,0,0,0,False,0,False,False,12.0,12.0,12.0,0,0,0,0,0,0,0,6,[],False,5663.6192770674825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.181881409138441,0,0,0,0,0,0,0,5.499032326042652,0.5254116840660572,640.3009230270982,110.99588684737682,3740.182923153043,48.81086479872465,3.25411232188344,739.8951780050993,0.3580329939723015,0.9023360908031464,0.4576323553919792,1.3744579628109932,370.71549287065864,0.012904871255159378,0.06522517651319504,0.020795036107301712,2.211368642747402,0.0,0.0,0.0,3.1583271920681,0.35505322739481926,5663.6192770674825,6035.934476007242,106.57380344133121,5663.272284436971,0.3469926305115223,372.5475831888616,5291.071693878621,2910601216,3971080192,6059342,42771087,64039936,213909504,89874432,213909504,,,,,623.3638205255071,
51,LiteDARE-Full-ContactAware,5102102,6,compressed,4,0.7238854353380878,0.09732657030624314,18981,2552,46.8328161239624,192.55102920532227,0,0,0,0,0,0,False,0,False,False,14.422204971313477,14.422204971313477,14.422204971313477,0,0,2,10,91566,4,91566,6,[],False,6109.829840250313,92054,4,2,4,91566,200,288,18262,18262,1.0287514887750149,1.0859747417271137,2.458510920405388,8,0,1.153247430920601,256,73048,18262,91566,1000256,0,0,5.452110897749662,3.1771305948495865,850.3470667637885,336.6652620024979,3802.8199691325426,62.85685487091541,7.9209161922335625,659.4832907430828,0.33043092116713524,0.8753552101552486,0.47361524775624275,1.3881721533834934,377.69909389317036,0.012943055480718613,0.06681680679321289,0.020693987607955933,2.327301073819399,0.085469800978899,4.364694934338331,0.0,7.825139909982681,0.3275889903306961,6109.829840250313,6482.727214985061,106.10323666099792,6109.489268623292,0.3405716270208359,379.5608812943101,5730.268958956003,2910601216,3971080192,8902350,45616128,60900352,213909504,89874432,213909504,,,,,633.8033281887571,
51,LiteDARE-Full-ContactAware,5102102,6,compressed,5,0.7787269745623737,0.05484153922428592,20419,1438,40.9442720413208,233.49530124664307,0,0,0,0,0,0,False,0,False,False,12.649110794067383,12.649110794067383,12.649110794067383,0,0,0,0,0,0,0,6,[],False,6025.525097735226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2586587108671665,0,0,0,0,0,0,0,5.51137188449502,0.6031850352883339,669.9048290029168,328.03915115073323,3839.9562151171267,65.84528787061572,3.2000429928302765,742.0931290835142,0.3745928406715393,0.917479395866394,0.48904120922088623,1.4604292809963226,366.7607665993273,0.013006851077079773,0.06641121581196785,0.020633917301893234,2.181930933147669,0.0,0.0,0.0,3.1025009229779243,0.37134112790226936,6025.525097735226,6400.401135993889,106.22146671332536,6025.155521463603,0.36957627162337303,368.71023708954453,5656.814860645682,2910601216,3971080192,10917707,47628284,64039936,213909504,89874432,213909504,,,,,639.9927025195211,
51,LiteDARE-Full-ContactAware,5102102,6,compressed,6,0.791007207963083,0.012280233400709273,20741,322,55.09079647064209,288.58609771728516,0,0,0,0,0,0,False,0,False,False,5.656854152679443,5.656854152679443,5.656854152679443,0,0,0,0,0,0,0,6,[],False,5778.124735224992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1553596705198288,0,0,0,0,0,0,0,5.270805209875107,0.5293209105730057,597.0629621297121,231.65480513125658,3802.458235062659,72.65098579227924,3.3704303205013275,693.4119486249983,0.35067927092313766,0.8807769045233727,0.48417504876852036,1.4431248418986797,368.2088949717581,0.012162141501903534,0.06704870611429214,0.020512379705905914,2.315597143024206,0.0,0.0,0.0,3.2743560150265694,0.34726597368717194,5778.124735224992,6149.935110996012,106.4347931692157,5777.777144219726,0.34759100526571274,370.1361948624253,5407.988540362567,2910601216,3971080192,13156007,49868340,64039936,213909504,89874432,213909504,,,,,633.7430391771098,
51,LiteDARE-Full-ContactAware,5102102,6,compressed,7,0.8242248579382937,0.033217649975210706,21612,871,50.8328161239624,339.41891384124756,0,0,0,0,0,0,False,0,False,False,4.0,4.0,4.0,0,0,1,4,5413,2,5413,6,[],False,5691.871028859168,5557,2,0,2,5413,0,144,1057,1057,0.4358142614364624,0.34691113978624344,0.9002308361232281,4,0,1.1190376244485378,128,4228,1057,74013,500128,0,0,5.429134238511324,1.529051922261715,532.0882080122828,253.99154284968972,3706.9341992028058,66.25965517014265,7.267841137945652,734.8907473497093,0.3371387720108032,0.8107861503958702,0.40306197479367256,1.4983629807829857,380.0707911141217,0.012334901839494705,0.0662696547806263,0.020901672542095184,2.418113872408867,0.05828682333230972,3.637288697063923,0.0,7.170535624027252,0.33368077129125595,5691.871028859168,6065.84156001918,106.57025658634727,5691.510520875454,0.3605079837143421,381.97221606969833,5309.89881278947,2910601216,3971080192,15033146,51746545,61946880,213909504,89874432,213909504,,,,,617.822366533801,
51,LiteDARE-Full-ContactAware,5102102,6,compressed,8,0.8405857900156363,0.01636093207734257,22041,429,51.80337858200073,391.2222924232483,0,0,0,1,0,1,True,0,False,True,0.0,4.0,4.0,0,0,2,10,76331,4,76331,6,[],False,5940.922531299293,76819,4,2,4,76331,200,288,15215,15215,0.9917248971760273,0.8065910078585148,2.1353675983846188,8,0,1.0925265960395336,256,60860,15215,150261,1000256,0,0,5.799467209726572,2.8820419684052467,523.6594090238214,210.02763835713267,4068.05622484535,73.38236505165696,8.559043984860182,668.1978581473231,0.37197908386588097,0.7760091684758663,0.39640022441744804,1.4656651765108109,376.9792621023953,0.013937242329120636,0.06951205432415009,0.021665822714567184,2.5101681239902973,0.09264005348086357,4.7050598077476025,0.0,8.455752860754728,0.3686477430164814,5940.922531299293,6316.630208020797,106.32406288319898,5940.553364343941,0.36916695535182953,378.84132750332355,5562.0812037959695,2910601216,3971080192,17225624,53944269,61946880,213909504,89874432,213909504,,,,,678.0093708075583,
51,LiteDARE-Full-ContactAware,5102102,6,compressed,9,0.8751001105983753,0.034514320582739066,22946,905,49.20225238800049,440.4245448112488,0,0,0,0,0,0,False,0,False,False,5.656854152679443,5.656854152679443,5.656854152679443,0,0,1,4,6793,2,6793,6,[],False,5842.689764685929,6937,2,0,2,6793,0,144,1333,1333,0.48772990703582764,0.31188828870654106,0.91118598356843,4,0,1.0103480890393257,128,5332,1333,80723,500128,0,0,5.385607946664095,1.5307161957025528,566.1494419910014,285.7963680289686,3876.8127490766346,60.99675735458732,6.752930115908384,661.059598904103,0.33559277653694153,0.7116938941180706,0.36218808963894844,1.41562195494771,375.0079567544162,0.013505574315786362,0.06701331585645676,0.020353123545646667,2.2352091036736965,0.05711521953344345,3.38932266458869,0.0,6.65047112852335,0.3312099725008011,5842.689764685929,6213.988642004551,106.35493055891496,5842.317223083228,0.3725416027009487,376.7857667990029,5465.903997886926,2910601216,3971080192,19276120,55990239,62993408,213909504,89874432,213909504,,,,,646.1354581794391,
51,LiteDARE-Full-ContactAware,5102102,6,compressed,10,0.895236642385874,0.020136531787498635,23474,528,49.8885440826416,490.3130888938904,0,0,0,0,0,0,False,0,False,False,4.0,4.0,4.0,0,0,1,4,128,2,128,6,[],False,6048.789489082992,272,2,0,2,128,0,144,0,0,0.41284970939159393,0.14100875705480576,0.6570415571331978,4,0,1.1524497531354427,128,0,0,87388,500128,0,0,5.617580842226744,1.420264132320881,608.567169867456,308.42550098896027,3910.312636755407,94.25129275768995,6.995837204158306,738.6648938991129,0.32254820689558983,0.76256413012743,0.3986968658864498,1.3941479846835136,368.6705711297691,0.01543993130326271,0.07025804370641708,0.020955223590135574,2.3838370107114315,0.06057927384972572,3.437806386500597,0.0,6.8890065886080265,0.3186897374689579,6048.789489082992,6419.666784000583,106.13143002557717,6048.398848623037,0.3906404599547386,373.0585598386824,5675.73092924431,2910601216,3971080192,21277931,57992353,64039936,213909504,89874432,213909504,,,,,651.7187727925678,2.595143858343363
