episode,method,seed,team_size,communication_mode,step,coverage,coverage_delta,known_free_cells,newly_explored_free_cells,step_path_length,cumulative_team_path_length,waiting_robots,deadlocked_robots,deadlock_recoveries,preferred_vertex_conflicts,preferred_swap_conflicts,preferred_proximity_conflicts,preferred_conflict_step,actual_collision_pairs,actual_collision_step,conflict_avoided_step,minimum_preferred_pairwise_distance,minimum_proposed_pairwise_distance,minimum_actual_pairwise_distance,dynamic_safety_blocks,static_safety_blocks,contact_pairs,communication_packets_delta,communication_bytes_delta,map_packets_delta,map_bytes_delta,resolver_backtracking_nodes,escape_robot_ids,used_serial_fallback,step_runtime_ms,communication_payload_bytes_delta,communication_map_packets_delta,communication_region_packets_delta,communication_motion_packets_delta,communication_map_bytes_delta,communication_region_bytes_delta,communication_motion_bytes_delta,communication_payload_cells_delta,communication_cells_received_delta,communication_encode_ms_delta,communication_decode_apply_ms_delta,communication_exchange_wall_ms_delta,communication_delivery_events_delta,communication_conflicts_delta,communication_local_map_sync_ms_delta,communication_header_bytes_delta,communication_index_bytes_delta,communication_value_bytes_delta,communication_raw_equivalent_bytes_delta,communication_dense_grid_reference_bytes_delta,communication_deferred_cells_delta,communication_packet_losses_delta
22,LiteDARE-Map-Region,2202082,4,compressed,1,0.4843546041099467,0.1485100510946183,12987,3982,33.8885440826416,33.8885440826416,0,0,0,0,0,0,False,0,False,False,41.761226654052734,41.761226654052734,41.761226654052734,0,0,0,0,0,0,0,0,[],False,1680.6978322565556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6373054347932339,0,0,0,0,0,0,0
22,LiteDARE-Map-Region,2202082,4,compressed,2,0.6100772013575504,0.1257225972476037,16358,3371,39.571688652038574,73.46023273468018,0,0,0,0,0,0,False,0,False,False,32.0,32.0,32.0,0,0,0,0,0,0,0,0,[],False,1721.086393110454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6197397597134113,0,0,0,0,0,0,0
22,LiteDARE-Map-Region,2202082,4,compressed,3,0.6343191735352255,0.024241972177675097,17008,650,36.25798034667969,109.71821308135986,0,0,0,0,0,0,False,0,False,False,16.492422103881836,16.492422103881836,16.492422103881836,0,0,0,0,0,0,0,0,[],False,1613.7456148862839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5667381919920444,0,0,0,0,0,0,0
22,LiteDARE-Map-Region,2202082,4,compressed,4,0.6604632081453027,0.026144034610077194,17709,701,32.25798034667969,141.97619342803955,0,0,0,0,0,0,False,0,False,False,5.656854152679443,5.656854152679443,5.656854152679443,0,0,0,0,0,0,0,0,[],False,1637.1582234278321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5905264988541603,0,0,0,0,0,0,0
22,LiteDARE-Map-Region,2202082,4,compressed,5,0.7216275687166673,0.06116436057136465,19349,1640,38.14652442932129,180.12271785736084,0,0,0,0,0,0,False,0,False,False,11.313708305358887,11.313708305358887,11.313708305358887,0,0,1,2,55213,2,55213,0,[],False,1915.2864422649145,55213,2,0,0,55213,0,0,11017,11017,0.3568055108189583,0.3895931877195835,0.8751698769629002,2,0,0.5690809339284897,128,44068,11017,55213,500128,0,0
22,LiteDARE-Map-Region,2202082,4,compressed,6,0.7632118748368328,0.041584306120165504,20464,1115,38.14652442932129,218.26924228668213,0,0,0,0,0,0,False,0,False,False,14.422204971313477,14.422204971313477,14.422204971313477,0,0,0,0,0,0,0,0,[],False,1630.6262551806867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5842731334269047,0,0,0,0,0,0,0
22,LiteDARE-Map-Region,2202082,4,compressed,7,0.7916682206392421,0.0284563458024093,21227,763,35.31370830535889,253.58295059204102,0,0,0,0,0,0,False,0,False,False,24.331050872802734,24.331050872802734,24.331050872802734,0,0,0,0,0,0,0,0,[],False,1809.4063522294164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5781915970146656,0,0,0,0,0,0,0
22,LiteDARE-Map-Region,2202082,4,compressed,8,0.8357886100026106,0.044120389363368484,22410,1183,32.9442720413208,286.5272226333618,0,0,0,0,0,0,False,0,False,False,30.463092803955078,30.463092803955078,30.463092803955078,0,0,0,0,0,0,0,0,[],False,1567.1169348061085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5698660388588905,0,0,0,0,0,0,0
22,LiteDARE-Map-Region,2202082,4,compressed,9,0.8653265207175623,0.02953791071495171,23202,792,33.8885440826416,320.4157667160034,0,0,0,0,0,0,False,0,False,False,16.492422103881836,16.492422103881836,16.492422103881836,0,0,0,0,0,0,0,0,[],False,1671.861627139151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.606282614171505,0,0,0,0,0,0,0
22,LiteDARE-Map-Region,2202082,4,compressed,10,0.8795733412896729,0.014246820572110575,23584,382,25.8885440826416,346.304310798645,1,0,0,1,0,1,True,0,False,True,0.0,0.0,8.0,0,1,0,0,0,0,0,0,[],False,1765.2211799286306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5910624749958515,0,0,0,0,0,0,0
22,LiteDARE-Map-Region,2202082,4,compressed,11,0.9450639615112072,0.06549062022153429,25340,1756,33.8885440826416,380.1928548812866,0,0,0,0,0,0,False,0,False,False,11.313708305358887,11.313708305358887,11.313708305358887,0,0,1,2,94263,2,94263,0,[],False,1838.8353027403355,94263,2,0,0,94263,0,0,18827,18827,0.43699517846107483,0.7569273002445698,1.3980991207063198,2,0,0.5981302820146084,128,75308,18827,94263,500128,0,0
22,LiteDARE-Map-Region,2202082,4,compressed,12,0.9509939208592847,0.005929959348077496,25499,159,36.25798034667969,416.4508352279663,0,0,0,0,0,0,False,0,False,False,8.0,8.0,8.0,0,0,0,0,0,0,0,0,[],False,1671.3928850367665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617525540292263,0,0,0,0,0,0,0
22,LiteDARE-Map-Region,2202082,4,compressed,13,0.9509939208592847,0.0,25499,0,37.20225238800049,453.6530876159668,0,0,0,0,0,0,False,0,False,False,8.9442720413208,8.9442720413208,8.9442720413208,0,0,1,2,115828,2,115828,0,[],False,1925.070742610842,115828,2,0,0,115828,0,0,23140,23140,0.463840551674366,0.8063889108598232,1.5141433104872704,2,0,0.5295705050230026,128,92560,23140,115828,500128,0,0
