episode,method,seed,team_size,communication_mode,step,coverage,coverage_delta,known_free_cells,newly_explored_free_cells,step_path_length,cumulative_team_path_length,waiting_robots,deadlocked_robots,deadlock_recoveries,preferred_vertex_conflicts,preferred_swap_conflicts,preferred_proximity_conflicts,preferred_conflict_step,actual_collision_pairs,actual_collision_step,conflict_avoided_step,minimum_preferred_pairwise_distance,minimum_proposed_pairwise_distance,minimum_actual_pairwise_distance,dynamic_safety_blocks,static_safety_blocks,contact_pairs,communication_packets_delta,communication_bytes_delta,map_packets_delta,map_bytes_delta,resolver_backtracking_nodes,escape_robot_ids,used_serial_fallback,step_runtime_ms,communication_payload_bytes_delta,communication_map_packets_delta,communication_region_packets_delta,communication_motion_packets_delta,communication_map_bytes_delta,communication_region_bytes_delta,communication_motion_bytes_delta,communication_payload_cells_delta,communication_cells_received_delta,communication_encode_ms_delta,communication_decode_apply_ms_delta,communication_exchange_wall_ms_delta,communication_delivery_events_delta,communication_conflicts_delta,communication_local_map_sync_ms_delta,communication_header_bytes_delta,communication_index_bytes_delta,communication_value_bytes_delta,communication_raw_equivalent_bytes_delta,communication_dense_grid_reference_bytes_delta,communication_deferred_cells_delta
79,LiteDARE-Full-ContactAware,7903102,6,compressed,1,0.6312827131282713,0.11461246146124615,17609,3197,42.601126194000244,42.601126194000244,0,0,0,0,0,0,False,0,False,False,14.422204971313477,14.422204971313477,14.422204971313477,0,0,0,0,0,0,0,6,[],False,2350.964109413326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7938714697957039,0,0,0,0,0,0
79,LiteDARE-Full-ContactAware,7903102,6,compressed,2,0.7832508783250879,0.15196816519681655,21848,4239,47.545398235321045,90.14652442932129,0,0,0,0,0,0,False,0,False,False,14.422204971313477,14.422204971313477,14.422204971313477,0,0,0,0,0,0,0,6,[],False,2175.917950924486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6808075122535229,0,0,0,0,0,0
79,LiteDARE-Full-ContactAware,7903102,6,compressed,3,0.8665304366530436,0.08327955832795575,24171,2323,41.8885440826416,132.0350685119629,0,0,0,0,0,0,False,0,False,False,5.656854152679443,5.656854152679443,5.656854152679443,0,0,0,0,0,0,0,6,[],False,2281.3819688744843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6940150633454323,0,0,0,0,0,0
79,LiteDARE-Full-ContactAware,7903102,6,compressed,4,0.8912669391266939,0.024736502473650224,24861,690,50.14652442932129,182.18159294128418,0,0,0,0,0,0,False,0,False,False,4.0,4.0,4.0,0,0,1,4,50673,2,50673,6,[],False,2371.9398686662316,50817,2,0,2,50673,0,144,10109,10109,0.09464379400014877,0.2152589149773121,0.38045691326260567,4,0,0.6487816572189331,128,40436,10109,50673,500128,0
79,LiteDARE-Full-ContactAware,7903102,6,compressed,5,0.897899189789919,0.006632250663225148,25046,185,44.25798034667969,226.43957328796387,0,0,0,0,0,0,False,0,False,False,4.0,4.0,4.0,0,0,1,6,7783,2,7783,6,[],False,2337.1801008470356,8127,2,2,2,7783,200,144,1531,1531,0.06669852882623672,0.08967658504843712,0.18892670050263405,4,0,0.6398824043571949,128,6124,1531,78633,500128,0
79,LiteDARE-Full-ContactAware,7903102,6,compressed,6,0.9234960923496093,0.02559690255969027,25760,714,46.8328161239624,273.27238941192627,0,0,0,0,0,0,False,0,False,False,12.0,12.0,12.0,0,0,1,4,73353,2,73353,6,[],False,2324.9538829550147,73497,2,0,2,73353,0,144,14645,14645,0.10616518557071686,0.3102733753621578,0.5013789050281048,4,0,0.6235186010599136,128,58580,14645,73353,500128,0
79,LiteDARE-Full-ContactAware,7903102,6,compressed,7,0.9401663440166343,0.01667025166702507,26225,465,45.8885440826416,319.16093349456787,0,0,0,1,0,1,True,0,False,True,0.0,4.0,4.0,0,0,1,4,75198,2,75198,6,[],False,2381.1260177753866,75342,2,0,2,75198,0,144,15014,15014,0.12196647003293037,0.34131016582250595,0.5596526898443699,4,0,0.6559751927852631,128,60056,15014,75198,500128,0
79,LiteDARE-Full-ContactAware,7903102,6,compressed,8,0.9471570947157095,0.006990750699075177,26420,195,47.545398235321045,366.7063317298889,0,0,0,0,0,0,False,0,False,False,5.656854152679443,4.0,4.0,0,0,2,10,122026,4,122026,6,[],False,2494.943119119853,122514,4,2,4,122026,200,288,24354,24354,0.20497525110840797,0.47540338709950447,0.839493703097105,8,0,0.591064803302288,256,97416,24354,245706,1000256,0
79,LiteDARE-Full-ContactAware,7903102,6,compressed,9,0.9494156449415645,0.0022585502258549717,26483,63,48.25798034667969,414.9643120765686,0,0,0,0,0,0,False,0,False,False,8.9442720413208,8.9442720413208,8.9442720413208,0,0,1,6,128,2,128,6,[],False,2357.484116218984,469,2,2,2,128,197,144,0,0,0.05936715751886368,0.022524967789649963,0.1057949848473072,4,0,0.6029722280800343,128,0,0,157998,500128,0
79,LiteDARE-Full-ContactAware,7903102,6,compressed,10,0.9494156449415645,0.0,26483,0,50.85910654067993,465.82341861724854,0,0,0,0,0,0,False,0,False,False,5.656854152679443,5.656854152679443,5.656854152679443,0,0,0,0,0,0,0,6,[],False,2236.0215792432427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5472912453114986,0,0,0,0,0,0
