episode,method,seed,team_size,communication_mode,step,coverage,coverage_delta,known_free_cells,newly_explored_free_cells,step_path_length,cumulative_team_path_length,waiting_robots,deadlocked_robots,deadlock_recoveries,preferred_vertex_conflicts,preferred_swap_conflicts,preferred_proximity_conflicts,preferred_conflict_step,actual_collision_pairs,actual_collision_step,conflict_avoided_step,minimum_preferred_pairwise_distance,minimum_proposed_pairwise_distance,minimum_actual_pairwise_distance,dynamic_safety_blocks,static_safety_blocks,contact_pairs,communication_packets_delta,communication_bytes_delta,map_packets_delta,map_bytes_delta,resolver_backtracking_nodes,escape_robot_ids,used_serial_fallback,step_runtime_ms,communication_payload_bytes_delta,communication_map_packets_delta,communication_region_packets_delta,communication_motion_packets_delta,communication_map_bytes_delta,communication_region_bytes_delta,communication_motion_bytes_delta,communication_payload_cells_delta,communication_cells_received_delta,communication_encode_ms_delta,communication_decode_apply_ms_delta,communication_exchange_wall_ms_delta,communication_delivery_events_delta,communication_conflicts_delta,communication_local_map_sync_ms_delta,communication_header_bytes_delta,communication_index_bytes_delta,communication_value_bytes_delta,communication_raw_equivalent_bytes_delta,communication_dense_grid_reference_bytes_delta,communication_deferred_cells_delta,communication_packet_losses_delta
79,LiteDARE-Map-Region,7902102,6,compressed,1,0.4778088477808848,0.06890370689037068,13328,1922,49.91483449935913,49.91483449935913,0,0,0,0,0,0,False,0,False,False,4.0,4.0,4.0,0,0,0,0,0,0,0,0,[],False,2279.5000397600234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9082593023777008,0,0,0,0,0,0,0
79,LiteDARE-Map-Region,7902102,6,compressed,2,0.5679716067971606,0.09016275901627585,15843,2515,53.20225238800049,103.11708688735962,0,0,0,0,0,0,False,0,False,False,12.649110794067383,12.649110794067383,12.649110794067383,0,0,1,2,33488,2,33488,0,[],False,2509.8085710778832,33488,2,0,0,33488,0,0,6672,6672,0.37658587098121643,0.28369342908263206,0.7644277065992355,2,0,0.991075299680233,128,26688,6672,33488,500128,0,0
79,LiteDARE-Map-Region,7902102,6,compressed,3,0.6580985158098516,0.09012690901269094,18357,2514,57.94112491607666,161.05821180343628,0,0,0,0,0,0,False,0,False,False,12.0,12.0,12.0,0,0,0,0,0,0,0,0,[],False,2519.009659998119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8711894042789936,0,0,0,0,0,0,0
79,LiteDARE-Map-Region,7902102,6,compressed,4,0.696888219688822,0.038789703878970405,19439,1082,52.25798034667969,213.31619215011597,0,0,0,0,0,0,False,0,False,False,14.422204971313477,14.422204971313477,14.422204971313477,0,0,1,3,33293,2,33293,0,[],False,2355.1056277938187,33393,2,1,0,33293,100,0,6633,6633,0.3148699179291725,0.2416260540485382,0.6499951705336571,2,0,0.8608689531683922,128,26532,6633,33293,500128,0,0
79,LiteDARE-Map-Region,7902102,6,compressed,5,0.7251021725102172,0.02821395282139527,20226,787,51.7770881652832,265.09328031539917,0,0,0,0,0,0,False,0,False,False,12.649110794067383,12.649110794067383,12.649110794067383,0,0,0,0,0,0,0,0,[],False,2401.1136051267385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8678743615746498,0,0,0,0,0,0,0
79,LiteDARE-Map-Region,7902102,6,compressed,6,0.8223632322363232,0.09726105972610599,22939,2713,50.62741661071777,315.72069692611694,0,0,0,0,0,0,False,0,False,False,4.0,4.0,4.0,0,0,0,0,0,0,0,0,[],False,2345.1276388950646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.903530977666378,0,0,0,0,0,0,0
79,LiteDARE-Map-Region,7902102,6,compressed,7,0.8780741378074138,0.055710905571090596,24493,1554,52.25798034667969,367.97867727279663,0,0,0,0,0,0,False,0,False,False,8.9442720413208,8.9442720413208,8.9442720413208,0,0,1,3,65648,2,65648,0,[],False,2509.9344681948423,65748,2,1,0,65648,100,0,13104,13104,0.39628101512789726,0.45005278661847115,1.0118009522557259,2,0,0.8218195289373398,128,52416,13104,65648,500128,0,0
79,LiteDARE-Map-Region,7902102,6,compressed,8,0.8863554886355489,0.008281350828135081,24724,231,54.14652442932129,422.1252017021179,0,0,0,0,0,0,False,0,False,False,8.0,8.0,8.0,0,0,0,0,0,0,0,0,[],False,2450.936472043395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.825502909719944,0,0,0,0,0,0,0
79,LiteDARE-Map-Region,7902102,6,compressed,9,0.896321789632179,0.009966300996630095,25002,278,62.19910526275635,484.32430696487427,0,0,0,0,0,0,False,0,False,False,4.0,4.0,4.0,0,0,1,3,40183,2,40183,0,[],False,2499.763222876936,40283,2,1,0,40183,100,0,8011,8011,0.3758124075829983,0.32653380185365677,0.8228127844631672,2,0,0.875457189977169,128,32044,8011,83163,500128,0,0
79,LiteDARE-Map-Region,7902102,6,compressed,10,0.9102674410267441,0.01394565139456505,25391,389,51.571688652038574,535.8959956169128,0,0,0,0,0,0,False,0,False,False,5.656854152679443,5.656854152679443,5.656854152679443,0,0,3,6,242734,6,242734,0,[],False,2692.4393591471016,242734,6,0,0,242734,0,0,48470,48470,1.32797472178936,1.5446031466126442,3.4663728438317776,6,0,0.954311341047287,384,193880,48470,342684,1500384,0,0
