episode,method,seed,team_size,communication_mode,step,coverage,coverage_delta,known_free_cells,newly_explored_free_cells,step_path_length,cumulative_team_path_length,waiting_robots,deadlocked_robots,deadlock_recoveries,preferred_vertex_conflicts,preferred_swap_conflicts,preferred_proximity_conflicts,preferred_conflict_step,actual_collision_pairs,actual_collision_step,conflict_avoided_step,minimum_preferred_pairwise_distance,minimum_proposed_pairwise_distance,minimum_actual_pairwise_distance,dynamic_safety_blocks,static_safety_blocks,contact_pairs,communication_packets_delta,communication_bytes_delta,map_packets_delta,map_bytes_delta,resolver_backtracking_nodes,escape_robot_ids,used_serial_fallback,step_runtime_ms,communication_payload_bytes_delta,communication_map_packets_delta,communication_region_packets_delta,communication_motion_packets_delta,communication_map_bytes_delta,communication_region_bytes_delta,communication_motion_bytes_delta,communication_payload_cells_delta,communication_cells_received_delta,communication_encode_ms_delta,communication_decode_apply_ms_delta,communication_exchange_wall_ms_delta,communication_delivery_events_delta,communication_conflicts_delta,communication_local_map_sync_ms_delta,communication_header_bytes_delta,communication_index_bytes_delta,communication_value_bytes_delta,communication_raw_equivalent_bytes_delta,communication_dense_grid_reference_bytes_delta,communication_deferred_cells_delta
86,LiteDARE-Full-ContactAware,8601062,2,compressed,1,0.2290532771176696,0.03518589497891911,5976,918,19.313708305358887,19.313708305358887,0,0,0,0,0,0,False,0,False,False,32.24903106689453,32.24903106689453,32.24903106689453,0,0,0,0,0,0,0,2,[],False,739.5780002698302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35502249374985695,0,0,0,0,0,0
86,LiteDARE-Full-ContactAware,8601062,2,compressed,2,0.28413185128401686,0.05507857416634726,7413,1437,16.9442720413208,36.25798034667969,0,0,0,0,0,0,False,0,False,False,36.22154235839844,36.22154235839844,36.22154235839844,0,0,0,0,0,0,0,2,[],False,787.9324639216065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28536655008792877,0,0,0,0,0,0
86,LiteDARE-Full-ContactAware,8601062,2,compressed,3,0.33326945189727863,0.04913760061326178,8695,1282,15.313708305358887,51.571688652038574,0,0,0,0,0,0,False,0,False,False,48.166378021240234,48.166378021240234,48.166378021240234,0,0,0,0,0,0,0,2,[],False,838.6729657649994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26758434250950813,0,0,0,0,0,0
86,LiteDARE-Full-ContactAware,8601062,2,compressed,4,0.38252203909543886,0.049252587198160225,9980,1285,16.0,67.57168865203857,0,0,0,0,0,0,False,0,False,False,57.27128601074219,57.27128601074219,57.27128601074219,0,0,0,0,0,0,0,2,[],False,770.5459496937692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3031538799405098,0,0,0,0,0,0
86,LiteDARE-Full-ContactAware,8601062,2,compressed,5,0.3954771943273285,0.012955155231889615,10318,338,17.8885440826416,85.46023273468018,0,0,0,0,0,0,False,0,False,False,60.0,60.0,60.0,0,0,0,0,0,0,0,2,[],False,774.7511533088982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25355489924550056,0,0,0,0,0,0
86,LiteDARE-Full-ContactAware,8601062,2,compressed,6,0.4282100421617478,0.03273284783441932,11172,854,16.0,101.46023273468018,0,0,0,0,0,0,False,0,False,False,68.4689712524414,68.4689712524414,68.4689712524414,0,0,0,0,0,0,0,2,[],False,729.121524374932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2709147520363331,0,0,0,0,0,0
86,LiteDARE-Full-ContactAware,8601062,2,compressed,7,0.4282100421617478,0.0,11172,0,12.0,113.46023273468018,0,0,0,0,0,0,False,0,False,False,62.09669876098633,65.96968841552734,65.96968841552734,0,0,0,0,0,0,0,2,[],False,855.0232909619808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2506761811673641,0,0,0,0,0,0
86,LiteDARE-Full-ContactAware,8601062,2,compressed,8,0.43840551935607514,0.01019547719432734,11438,266,17.8885440826416,131.34877681732178,0,0,0,0,0,0,False,0,False,False,55.71355438232422,55.71355438232422,55.71355438232422,0,0,0,0,0,0,0,2,[],False,760.5233290232718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2776850014925003,0,0,0,0,0,0
86,LiteDARE-Full-ContactAware,8601062,2,compressed,9,0.453928708317363,0.015523188961287848,11843,405,16.0,147.34877681732178,0,0,0,0,0,0,False,0,False,False,52.15361785888672,52.15361785888672,52.15361785888672,0,0,0,0,0,0,0,2,[],False,771.2854016572237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25877077132463455,0,0,0,0,0,0
86,LiteDARE-Full-ContactAware,8601062,2,compressed,10,0.5230739747029514,0.06914526638558838,13647,1804,19.313708305358887,166.66248512268066,0,0,0,0,0,0,False,0,False,False,45.607017517089844,45.607017517089844,45.607017517089844,0,0,0,0,0,0,0,2,[],False,724.1136790253222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28977543115615845,0,0,0,0,0,0
