episode,method,seed,team_size,communication_mode,step,coverage,coverage_delta,known_free_cells,newly_explored_free_cells,step_path_length,cumulative_team_path_length,waiting_robots,deadlocked_robots,deadlock_recoveries,preferred_vertex_conflicts,preferred_swap_conflicts,preferred_proximity_conflicts,preferred_conflict_step,actual_collision_pairs,actual_collision_step,conflict_avoided_step,minimum_preferred_pairwise_distance,minimum_proposed_pairwise_distance,minimum_actual_pairwise_distance,dynamic_safety_blocks,static_safety_blocks,contact_pairs,communication_packets_delta,communication_bytes_delta,map_packets_delta,map_bytes_delta,resolver_backtracking_nodes,escape_robot_ids,used_serial_fallback,step_runtime_ms,communication_payload_bytes_delta,communication_map_packets_delta,communication_region_packets_delta,communication_motion_packets_delta,communication_map_bytes_delta,communication_region_bytes_delta,communication_motion_bytes_delta,communication_payload_cells_delta,communication_cells_received_delta,communication_encode_ms_delta,communication_decode_apply_ms_delta,communication_exchange_wall_ms_delta,communication_delivery_events_delta,communication_conflicts_delta,communication_local_map_sync_ms_delta,communication_header_bytes_delta,communication_index_bytes_delta,communication_value_bytes_delta,communication_raw_equivalent_bytes_delta,communication_dense_grid_reference_bytes_delta,communication_deferred_cells_delta,communication_packet_losses_delta
62,LiteDARE-Map-Reservation,6201062,2,compressed,1,0.19706413897392394,0.027366945745583293,5343,742,12.9442720413208,12.9442720413208,0,0,0,0,0,0,False,0,False,False,56.56854248046875,56.56854248046875,56.56854248046875,0,0,0,0,0,0,0,2,[],False,861.2811230123043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3514885902404785,0,0,0,0,0,0,0
62,LiteDARE-Map-Reservation,6201062,2,compressed,2,0.23829897097333383,0.04123483199940989,6461,1118,13.656854152679443,26.601126194000244,0,0,0,0,0,0,False,0,False,False,55.71355438232422,55.71355438232422,55.71355438232422,0,0,0,0,0,0,0,2,[],False,805.7881211861968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3353571519255638,0,0,0,0,0,0,0
62,LiteDARE-Map-Reservation,6201062,2,compressed,3,0.2990447386862391,0.06074576771290527,8108,1647,16.9442720413208,43.545398235321045,0,0,0,0,0,0,False,0,False,False,59.46427536010742,59.46427536010742,59.46427536010742,0,0,0,0,0,0,0,2,[],False,946.9684110954404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32176636159420013,0,0,0,0,0,0,0
62,LiteDARE-Map-Reservation,6201062,2,compressed,4,0.34101722420978864,0.04197248552354954,9246,1138,14.601126194000244,58.14652442932129,0,0,0,0,0,0,False,0,False,False,50.59644317626953,50.59644317626953,50.59644317626953,0,0,0,0,0,0,0,2,[],False,932.7607108280063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34699682146310806,0,0,0,0,0,0,0
62,LiteDARE-Map-Reservation,6201062,2,compressed,5,0.3932062110426733,0.05218898683288464,10661,1415,12.9442720413208,71.09079647064209,0,0,0,0,0,0,False,0,False,False,48.66210174560547,48.66210174560547,48.66210174560547,0,0,0,0,0,0,0,2,[],False,923.3860070817173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44821202754974365,0,0,0,0,0,0,0
62,LiteDARE-Map-Reservation,6201062,2,compressed,6,0.4035702430568362,0.010364032014162916,10942,281,12.0,83.09079647064209,0,0,0,0,0,0,False,0,False,False,44.0,44.0,44.0,0,0,0,0,0,0,0,2,[],False,903.0885640531778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3115409053862095,0,0,0,0,0,0,0
62,LiteDARE-Map-Reservation,6201062,2,compressed,7,0.4342935123372552,0.03072326928041902,11775,833,14.601126194000244,97.69192266464233,0,0,0,0,0,0,False,0,False,False,36.22154235839844,36.22154235839844,36.22154235839844,0,0,0,0,0,0,0,2,[],False,852.7080272324383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3353087231516838,0,0,0,0,0,0,0
62,LiteDARE-Map-Reservation,6201062,2,compressed,8,0.46195551949249436,0.027662007155239143,12525,750,12.0,109.69192266464233,0,0,0,0,0,0,False,0,False,False,34.1760139465332,34.1760139465332,34.1760139465332,0,0,0,0,0,0,0,2,[],False,873.7226580269635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3472263924777508,0,0,0,0,0,0,0
62,LiteDARE-Map-Reservation,6201062,2,compressed,9,0.49485486666912554,0.03289934717663118,13417,892,9.656854152679443,119.34877681732178,0,0,0,0,0,0,False,0,False,False,30.463092803955078,30.463092803955078,30.463092803955078,0,0,0,0,0,0,0,2,[],False,851.1108411476016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34275930374860764,0,0,0,0,0,0,0
62,LiteDARE-Map-Reservation,6201062,2,compressed,10,0.5127060819533066,0.017851215284181043,13901,484,12.9442720413208,132.29304885864258,0,0,0,0,0,0,False,0,False,False,20.39607810974121,20.39607810974121,20.39607810974121,0,0,0,0,0,0,0,2,[],False,831.6049207933247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3579803742468357,0,0,0,0,0,0,0
