episode,method,seed,team_size,communication_mode,step,coverage,coverage_delta,known_free_cells,newly_explored_free_cells,step_path_length,cumulative_team_path_length,waiting_robots,deadlocked_robots,deadlock_recoveries,preferred_vertex_conflicts,preferred_swap_conflicts,preferred_proximity_conflicts,preferred_conflict_step,actual_collision_pairs,actual_collision_step,conflict_avoided_step,minimum_preferred_pairwise_distance,minimum_proposed_pairwise_distance,minimum_actual_pairwise_distance,dynamic_safety_blocks,static_safety_blocks,contact_pairs,communication_packets_delta,communication_bytes_delta,map_packets_delta,map_bytes_delta,resolver_backtracking_nodes,escape_robot_ids,used_serial_fallback,step_runtime_ms,communication_payload_bytes_delta,communication_map_packets_delta,communication_region_packets_delta,communication_motion_packets_delta,communication_map_bytes_delta,communication_region_bytes_delta,communication_motion_bytes_delta,communication_payload_cells_delta,communication_cells_received_delta,communication_encode_ms_delta,communication_decode_apply_ms_delta,communication_exchange_wall_ms_delta,communication_delivery_events_delta,communication_conflicts_delta,communication_local_map_sync_ms_delta,communication_header_bytes_delta,communication_index_bytes_delta,communication_value_bytes_delta,communication_raw_equivalent_bytes_delta,communication_dense_grid_reference_bytes_delta,communication_deferred_cells_delta,communication_packet_losses_delta,contact_detection_ms,map_local_sync_and_exchange_ms,observation_graph_refresh_ms,dynamic_region_update_ms,policy_inference_team_ms,candidate_generation_ms,motion_coordination_facade_ms,environment_step_ms,deadlock_state_update_ms,post_step_local_map_sync_ms,region_event_io_ms,metric_state_snapshot_ms,visualization_frame_ms,preferred_action_selection_ms,deadlock_priority_ms,deadlock_escape_ms,collision_resolution_ms,motion_exchange_ms,motion_filter_ms,graph_backtrack_ms,coordination_total_ms,deadlock_state_update_internal_ms,profiled_step_wall_ms,step_process_cpu_ms,step_process_cpu_utilisation_percent,timed_components_sum_ms,unattributed_step_ms,recording_and_output_overhead_ms,control_step_wall_excluding_output_ms,process_rss_bytes,process_peak_rss_bytes,python_tracemalloc_current_bytes,python_tracemalloc_peak_bytes,gpu_memory_allocated_bytes,gpu_memory_reserved_bytes,gpu_peak_memory_allocated_bytes,gpu_peak_memory_reserved_bytes,gpu_power_watts,gpu_utilisation_percent,gpu_memory_utilisation_percent,gpu_temperature_c,policy_inference_per_robot_ms,debug_diagnostics_ms
95,LiteDARE-Full-ContactAware,9500122,8,raw,1,0.6999467627666981,0.1487366395020271,17092,3632,73.46023273468018,73.46023273468018,0,0,0,0,0,0,False,0,False,False,8.0,8.0,8.0,0,0,0,0,0,0,0,8,[],False,7125.282739289105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5046377666294575,0,0,0,0,0,0,0,9.098737966269255,0.6643747910857201,407.7398614026606,192.09372624754906,5029.809897299856,53.18563897162676,4.768628161400557,989.9515551514924,0.362468883395195,1.1529759503901005,0.5673323757946491,2.183448988944292,433.32040309906006,0.015361234545707703,0.0782851129770279,0.02510892227292061,3.741932101547718,0.0,0.0,0.0,4.658866208046675,0.360176432877779,7125.282739289105,7500.086813000962,105.26019931314686,7124.899049289525,0.3836899995803833,436.071184463799,6689.211554825306,2908016640,3971080192,6323889,43030793,68226048,213909504,94060544,213909504,,,,,628.726237162482,
95,LiteDARE-Full-ContactAware,9500122,8,raw,2,0.7698103935460092,0.06986363077931113,18798,1706,60.489670276641846,133.94990301132202,0,0,0,0,0,0,False,0,False,False,5.656854152679443,5.656854152679443,5.656854152679443,0,0,1,4,30048,2,30048,8,[],False,7581.664094701409,30192,2,0,2,30048,0,144,5984,5984,0.49258582293987274,0.49329595640301704,1.1493442580103874,4,0,1.5300917439162731,128,23936,5984,30048,500128,0,0,9.048783220350742,1.9425326026976109,816.5335226804018,225.9231978096068,5069.012394174933,65.39750983938575,9.22286231070757,943.4282900765538,0.3443751484155655,1.1477526277303696,0.5269721150398254,2.1586352959275246,436.6193828172982,0.013676006346940994,0.07298123091459274,0.02219388261437416,3.587939776480198,0.05443301051855087,4.247853998094797,0.0,9.12294490262866,0.3416137769818306,7581.664094701409,7974.025439994875,105.17513490959954,7581.306210719049,0.357883982360363,439.3049902282655,7142.359104473144,2908016640,3971080192,9061835,45771301,66132992,213909504,94060544,213909504,,,,,633.6265492718667,
95,LiteDARE-Full-ContactAware,9500122,8,raw,3,0.831770342765879,0.0619599492198698,20311,1513,69.22854280471802,203.17844581604004,0,0,0,0,0,0,False,0,False,False,5.656854152679443,8.9442720413208,8.9442720413208,0,0,1,4,44563,2,44563,8,[],False,7237.672517076135,44707,2,0,2,44563,0,144,8887,8887,0.5141878500580788,0.5650641396641731,1.2738960795104504,4,0,1.5336903743445873,128,35548,8887,44563,500128,0,0,8.860392961651087,2.102067694067955,792.7864291705191,260.3520439006388,4733.301556203514,75.40830411016941,9.297454729676247,918.2545291259885,0.4430031403899193,1.1212187819182873,0.5981619469821453,2.3164390586316586,432.4663639999926,0.015662983059883118,0.07194094359874725,0.022037886083126068,3.550039604306221,0.05648704245686531,4.3471809476614,0.0,9.191482327878475,0.4397612065076828,7237.672517076135,7615.259123005671,105.21696173788855,7237.30796482414,0.36455225199460983,435.3809650056064,6802.291552070528,2908016640,3971080192,11707994,48419030,66132992,213909504,94060544,213909504,,,,,591.6626945254393,
95,LiteDARE-Full-ContactAware,9500122,8,raw,4,0.8917646095253696,0.0599942667594906,21776,1465,60.25798034667969,263.4364261627197,0,0,0,1,0,1,True,0,False,True,0.0,4.0,4.0,0,0,0,0,0,0,0,9,[],False,7262.679307255894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5086522325873375,0,0,0,0,0,0,0,8.668642025440931,0.6946711800992489,790.9072902984917,137.40124320611358,4805.089208763093,80.08380467072129,5.164906848222017,996.3660882785916,0.3783158026635647,1.1168019846081734,0.5827993154525757,2.1545947529375553,433.7020069360733,0.015424564480781555,0.07448019459843636,0.022603198885917664,3.7836330011487007,0.0,0.0,0.0,5.059449002146721,0.37512369453907013,7262.679307255894,7641.52445201762,105.216327593912,7262.310374062508,0.36893319338560104,436.43940100446343,6826.2399062514305,2908016640,3971080192,13953329,50663894,68226048,213909504,94060544,213909504,,,,,600.6361510953866,
95,LiteDARE-Full-ContactAware,9500122,8,raw,5,0.9061796142348172,0.014415004709447565,22128,352,58.8328161239624,322.26924228668213,0,0,0,0,0,0,False,0,False,False,4.0,5.656854152679443,5.656854152679443,0,0,3,12,184549,6,184549,8,[],False,8725.908701308072,184981,6,0,6,184549,0,432,36833,36833,1.6344920732080936,2.0322799682617188,4.2732092551887035,12,0,1.4887470752000809,384,147332,36833,184549,1500384,0,0,9.108706843107939,5.415196996182203,1198.1151001527905,966.2416558712721,5038.289212156087,98.41715823858976,11.226266622543335,964.7965729236603,0.4271669313311577,0.9995228610932827,0.44226832687854767,2.2153109312057495,429.82229217886925,0.016598962247371674,0.08053984493017197,0.02312520518898964,3.8080080412328243,0.12310454621911049,5.822812207043171,0.0,11.119508184492588,0.42451219633221626,8725.908701308072,9102.438433998032,104.31507761058188,8725.516431033611,0.3922702744603157,432.47987143695354,8293.428829871118,2908016640,3971080192,17720106,54431660,62993408,213909504,94060544,213909504,,,,,629.7861515195109,
95,LiteDARE-Full-ContactAware,9500122,8,raw,6,0.9101109791555756,0.003931364920758407,22224,96,60.9442720413208,383.21351432800293,0,0,0,0,0,0,False,0,False,False,4.0,5.656854152679443,5.656854152679443,0,0,2,12,231291,4,231291,8,[],False,7598.42747496441,231979,4,4,4,231291,400,288,46207,46207,1.1596884578466415,1.3333247043192387,3.100964706391096,8,0,1.4096582308411598,256,184828,46207,231291,1000256,0,0,8.600306697189808,3.9594792760908604,757.8401761129498,258.3346972241998,5117.323689162731,94.8785119690001,11.055112816393375,908.3634451963007,0.4055248573422432,1.0071867145597935,0.4319320432841778,2.3293099366128445,433.5483959876001,0.01640385016798973,0.07229670882225037,0.021548010408878326,3.5768686793744564,0.08762581273913383,6.007116287946701,0.0,10.958341881632805,0.4025180824100971,7598.42747496441,7972.674962016754,104.92532814566474,7598.077767994255,0.3497069701552391,436.3096379674971,7162.117836996913,2908016640,3971080192,20231520,56943180,66132992,213909504,94060544,213909504,,,,,639.6654611453414,
95,LiteDARE-Full-ContactAware,9500122,8,raw,7,0.9198984397395471,0.009787460583971508,22463,239,56.9442720413208,440.15778636932373,0,0,0,0,0,0,False,0,False,False,4.0,4.0,4.0,0,0,1,6,126373,2,126373,8,[],False,7606.331472285092,126717,2,2,2,126373,200,144,25249,25249,0.6250841543078423,0.6278529763221741,1.6202707774937153,4,0,1.469224225729704,128,100996,25249,126373,500128,0,0,8.806506637483835,2.396796829998493,709.071977995336,333.2475433126092,5082.748024258763,96.77554713562131,8.717624936252832,910.7206342741847,0.41609304025769234,1.0562879033386707,0.4580109380185604,2.2647231817245483,449.2825078777969,0.0154152512550354,0.07215188816189766,0.02191821113228798,3.453899174928665,0.05820672959089279,3.9339098148047924,0.0,8.622254244983196,0.41289301589131355,7606.331472285092,7984.75459398469,104.97510689717433,7605.962278321385,0.3691939637064934,452.00524199754,7154.326230287552,2908016640,3971080192,22366501,59077646,67179520,213909504,94060544,213909504,,,,,635.3435030323453,
95,LiteDARE-Full-ContactAware,9500122,8,raw,8,0.9314468241942749,0.011548384454727834,22745,282,55.545398235321045,495.7031846046448,0,0,0,0,0,0,False,0,False,False,4.0,4.0,4.0,0,0,1,6,127623,2,127623,8,[],False,7780.299172736704,127967,2,2,2,127623,200,144,25499,25499,0.628806184977293,0.6481851451098919,1.650586724281311,4,0,1.4882087707519531,128,101996,25499,127623,500128,0,0,9.239036124199629,2.4502850137650967,804.7928498126566,476.68363712728024,5020.548910368234,103.53965125977993,9.353214874863625,923.0627487413585,0.4087560810148716,1.0781637392938137,0.45090215280652046,2.2445223294198513,426.09779816120863,0.016040168702602386,0.0732853077352047,0.022532418370246887,3.5955882631242275,0.06261980161070824,4.339936189353466,0.0,9.250363800674677,0.4054093733429909,7780.299172736704,8154.537705006078,104.8100789437604,7779.950475785881,0.3486969508230686,428.793222643435,7351.505950093269,2908016640,3971080192,24625149,61336301,67179520,213909504,94060544,213909504,,,,,627.5686137960292,
95,LiteDARE-Full-ContactAware,9500122,8,raw,9,0.9436094844178713,0.012162660223596355,23042,297,59.545398235321045,555.2485828399658,0,0,0,0,0,0,False,0,False,False,4.0,4.0,4.0,0,0,1,4,93248,2,93248,8,[],False,8146.331205964088,93392,2,0,2,93248,0,144,18624,18624,0.5734688602387905,0.9224787354469299,1.7578103579580784,4,0,1.3601360842585564,128,74496,18624,93248,500128,0,0,8.816098794341087,2.5701248086988926,997.846582904458,671.5964809991419,4942.04086298123,119.06121904030442,9.88243892788887,968.1197800673544,0.3975778818130493,0.9186971001327038,0.3995252773165703,2.191714011132717,422.12542286142707,0.015389639884233475,0.07302314043045044,0.022162683308124542,3.7172860465943813,0.057203229516744614,4.657533019781113,0.0,9.779626037925482,0.39431918412446976,8146.331205964088,8520.573667017743,104.59400006692172,8145.96652565524,0.36468030884861946,424.71666214987636,7721.614543814212,2908016640,3971080192,27616117,64326618,66132992,213909504,94060544,213909504,,,,,617.7551078726538,
95,LiteDARE-Full-ContactAware,9500122,8,raw,10,0.9810393546009255,0.037429870183054215,23956,914,62.85910654067993,618.1076893806458,0,0,0,0,0,0,False,0,False,False,8.9442720413208,8.9442720413208,8.9442720413208,0,0,1,6,166888,2,166888,8,[],False,7761.599150951952,167232,2,2,2,166888,200,144,33352,33352,0.6455476395785809,0.7216189987957478,1.780700869858265,4,0,1.599328126758337,128,133408,33352,166888,500128,0,0,8.650787640362978,2.5562490336596966,707.1035276167095,372.6002690382302,5143.491232767701,113.48061868920922,8.70351493358612,945.0047020800412,0.4177521914243698,1.2156786397099495,0.4821848124265671,2.4314862675964832,450.4576865583658,0.01641642302274704,0.07502781227231026,0.02236897125840187,3.4880717284977436,0.058649107813835144,3.836921416223049,0.0,8.596044033765793,0.4147323779761791,7761.599150951952,8145.249196008081,104.94292526056405,7761.227411683649,0.3717392683029175,458.0030790530145,7303.596071898937,2908016640,3971080192,29685269,66396012,67179520,213909504,94060544,213909504,,,,,642.9364040959626,4.631721414625645
