episode,method,seed,team_size,communication_mode,step,coverage,coverage_delta,known_free_cells,newly_explored_free_cells,step_path_length,cumulative_team_path_length,waiting_robots,deadlocked_robots,deadlock_recoveries,preferred_vertex_conflicts,preferred_swap_conflicts,preferred_proximity_conflicts,preferred_conflict_step,actual_collision_pairs,actual_collision_step,conflict_avoided_step,minimum_preferred_pairwise_distance,minimum_proposed_pairwise_distance,minimum_actual_pairwise_distance,dynamic_safety_blocks,static_safety_blocks,contact_pairs,communication_packets_delta,communication_bytes_delta,map_packets_delta,map_bytes_delta,resolver_backtracking_nodes,escape_robot_ids,used_serial_fallback,step_runtime_ms,communication_payload_bytes_delta,communication_map_packets_delta,communication_region_packets_delta,communication_motion_packets_delta,communication_map_bytes_delta,communication_region_bytes_delta,communication_motion_bytes_delta,communication_payload_cells_delta,communication_cells_received_delta,communication_encode_ms_delta,communication_decode_apply_ms_delta,communication_exchange_wall_ms_delta,communication_delivery_events_delta,communication_conflicts_delta,communication_local_map_sync_ms_delta,communication_header_bytes_delta,communication_index_bytes_delta,communication_value_bytes_delta,communication_raw_equivalent_bytes_delta,communication_dense_grid_reference_bytes_delta,communication_deferred_cells_delta,communication_packet_losses_delta
66,LiteDARE-Map-Region,6601102,6,compressed,1,0.46941762937173603,0.06065041937015353,11865,1533,50.8328161239624,50.8328161239624,0,0,0,0,0,0,False,0,False,False,20.0,20.0,20.0,0,0,0,0,0,0,0,0,[],False,2560.640425886959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8446360006928444,0,0,0,0,0,0,0
66,LiteDARE-Map-Region,6601102,6,compressed,2,0.5371894287070739,0.06777179933533783,13578,1713,48.0,98.8328161239624,0,0,0,0,0,0,False,0,False,False,16.492422103881836,16.492422103881836,16.492422103881836,0,0,0,0,0,0,0,0,[],False,2393.7674332410097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8483482524752617,0,0,0,0,0,0,0
66,LiteDARE-Map-Region,6601102,6,compressed,3,0.5420952682386454,0.004905839531571532,13702,124,49.43394231796265,148.26675844192505,0,0,0,0,0,0,False,0,False,False,16.0,16.0,16.0,0,0,0,0,0,0,0,0,[],False,2447.2129847854376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8569252677261829,0,0,0,0,0,0,0
66,LiteDARE-Map-Region,6601102,6,compressed,4,0.5682861212217123,0.026190852983066892,14364,662,50.8328161239624,199.09957456588745,0,0,0,0,0,0,False,0,False,False,8.0,8.0,8.0,0,0,0,0,0,0,0,0,[],False,2511.243809014559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8690576069056988,0,0,0,0,0,0,0
66,LiteDARE-Map-Region,6601102,6,compressed,5,0.6347918974521285,0.0665057762304162,16045,1681,48.9442720413208,248.04384660720825,0,0,0,0,0,0,False,0,False,False,12.0,12.0,12.0,0,0,2,5,84536,4,84536,0,[],False,2447.4677252583206,84636,4,1,0,84536,100,0,16856,16856,0.6807157769799232,0.620618462562561,1.504974439740181,4,0,0.7638433016836643,256,67424,16856,84536,1000256,0,0
66,LiteDARE-Map-Region,6601102,6,compressed,6,0.640291185314132,0.005499287862003488,16184,139,54.14652442932129,302.19037103652954,0,0,0,0,0,0,False,0,False,False,14.422204971313477,14.422204971313477,14.422204971313477,0,0,1,4,128,2,128,0,[],False,2405.367482919246,328,2,2,0,128,200,0,0,0,0.2541937865316868,0.027656089514493942,0.3031957894563675,2,0,0.7559969089925289,128,0,0,65258,500128,0,0
66,LiteDARE-Map-Region,6601102,6,compressed,7,0.6876879253046368,0.047396739990504866,17382,1198,47.571688652038574,349.7620596885681,1,0,0,1,0,1,True,0,False,True,0.0,0.0,8.0,0,1,0,0,0,0,0,0,[],False,2443.634412717074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9165843948721886,0,0,0,0,0,0,0
66,LiteDARE-Map-Region,6601102,6,compressed,8,0.7318800443108087,0.044192119006171815,18499,1117,48.9442720413208,398.7063317298889,0,0,0,0,0,0,False,0,False,False,4.0,4.0,4.0,0,0,1,2,62588,2,62588,0,[],False,2584.849950391799,62588,2,0,0,62588,0,0,12492,12492,0.393575057387352,0.4977104254066944,1.0448968969285488,2,0,0.8879653178155422,128,49968,12492,62588,500128,0,0
66,LiteDARE-Map-Region,6601102,6,compressed,9,0.745015034024371,0.013134989713562306,18831,332,44.9442720413208,443.6506037712097,0,0,0,0,0,0,False,0,False,False,8.0,8.0,8.0,0,0,3,6,265404,6,265404,0,[],False,2500.9193220175803,265404,6,0,0,265404,0,0,53004,53004,1.2138336896896362,1.2897616252303123,3.038325347006321,6,0,0.7557123899459839,384,212016,53004,330534,1500384,0,0
66,LiteDARE-Map-Region,6601102,6,compressed,10,0.781967083399272,0.03695204937490104,19765,934,38.62741661071777,482.2780203819275,1,0,0,1,0,1,True,0,False,True,0.0,0.0,8.9442720413208,0,1,1,3,128,2,128,0,[],False,2475.4156987182796,228,2,1,0,128,100,0,0,0,0.27123186737298965,0.029962509870529175,0.32360805198550224,2,0,0.7690750062465668,128,0,0,134598,500128,0,0
