episode,method,seed,team_size,communication_mode,step,robot_id,previous_x,previous_y,preferred_x,preferred_y,proposed_x,proposed_y,actual_x,actual_y,path_increment,cumulative_robot_path,wait_flag,dynamic_blocked,static_blocked,consecutive_wait_steps,deadlock_flag,recovered_flag,revisit_flag,cross_robot_overlap_flag
64,LiteDARE-Map-Region,6403082,4,compressed,0,0,4.0,-12.0,4.0,-12.0,4.0,-12.0,4.0,-12.0,0.0,0.0,True,False,False,0,False,False,False,False
64,LiteDARE-Map-Region,6403082,4,compressed,0,1,4.0,16.0,4.0,16.0,4.0,16.0,4.0,16.0,0.0,0.0,True,False,False,0,False,False,False,False
64,LiteDARE-Map-Region,6403082,4,compressed,0,2,20.0,-36.0,20.0,-36.0,20.0,-36.0,20.0,-36.0,0.0,0.0,True,False,False,0,False,False,False,False
64,LiteDARE-Map-Region,6403082,4,compressed,0,3,4.0,-24.0,4.0,-24.0,4.0,-24.0,4.0,-24.0,0.0,0.0,True,False,False,0,False,False,False,False
64,LiteDARE-Map-Region,6403082,4,compressed,1,0,4.0,-12.0,4.0,-4.0,4.0,-4.0,4.0,-4.0,8.0,8.0,False,False,False,0,False,False,False,False
64,LiteDARE-Map-Region,6403082,4,compressed,1,1,4.0,16.0,12.0,16.0,12.0,16.0,12.0,16.0,8.0,8.0,False,False,False,0,False,False,False,False
64,LiteDARE-Map-Region,6403082,4,compressed,1,2,20.0,-36.0,12.0,-36.0,12.0,-36.0,12.0,-36.0,8.0,8.0,False,False,False,0,False,False,False,False
64,LiteDARE-Map-Region,6403082,4,compressed,1,3,4.0,-24.0,8.0,-32.0,8.0,-32.0,8.0,-32.0,8.9442720413208,8.9442720413208,False,False,False,0,False,False,False,False
64,LiteDARE-Map-Region,6403082,4,compressed,2,0,4.0,-4.0,4.0,-12.0,4.0,-12.0,4.0,-12.0,8.0,16.0,False,False,False,0,False,False,True,False
64,LiteDARE-Map-Region,6403082,4,compressed,2,1,12.0,16.0,20.0,16.0,20.0,16.0,20.0,16.0,8.0,16.0,False,False,False,0,False,False,False,False
64,LiteDARE-Map-Region,6403082,4,compressed,2,2,12.0,-36.0,4.0,-36.0,4.0,-36.0,4.0,-36.0,8.0,16.0,False,False,False,0,False,False,False,False
64,LiteDARE-Map-Region,6403082,4,compressed,2,3,8.0,-32.0,12.0,-40.0,12.0,-40.0,12.0,-40.0,8.9442720413208,17.8885440826416,False,False,False,0,False,False,False,False
64,LiteDARE-Map-Region,6403082,4,compressed,3,0,4.0,-12.0,8.0,-20.0,8.0,-20.0,8.0,-20.0,8.9442720413208,24.9442720413208,False,False,False,0,False,False,False,False
64,LiteDARE-Map-Region,6403082,4,compressed,3,1,20.0,16.0,20.0,8.0,20.0,8.0,20.0,8.0,8.0,24.0,False,False,False,0,False,False,False,False
64,LiteDARE-Map-Region,6403082,4,compressed,3,2,4.0,-36.0,-4.0,-36.0,-4.0,-36.0,-4.0,-36.0,8.0,24.0,False,False,False,0,False,False,False,False
64,LiteDARE-Map-Region,6403082,4,compressed,3,3,12.0,-40.0,8.0,-32.0,8.0,-32.0,8.0,-32.0,8.9442720413208,26.832816123962402,False,False,False,0,False,False,True,False
64,LiteDARE-Map-Region,6403082,4,compressed,4,0,8.0,-20.0,8.0,-28.0,8.0,-28.0,8.0,-28.0,8.0,32.9442720413208,False,False,False,0,False,False,False,False
64,LiteDARE-Map-Region,6403082,4,compressed,4,1,20.0,8.0,20.0,0.0,20.0,0.0,20.0,0.0,8.0,32.0,False,False,False,0,False,False,False,False
64,LiteDARE-Map-Region,6403082,4,compressed,4,2,-4.0,-36.0,-12.0,-36.0,-12.0,-36.0,-12.0,-36.0,8.0,32.0,False,False,False,0,False,False,False,False
64,LiteDARE-Map-Region,6403082,4,compressed,4,3,8.0,-32.0,8.0,-24.0,8.0,-24.0,8.0,-24.0,8.0,34.8328161239624,False,False,False,0,False,False,False,False
64,LiteDARE-Map-Region,6403082,4,compressed,5,0,8.0,-28.0,8.0,-36.0,8.0,-36.0,8.0,-36.0,8.0,40.9442720413208,False,False,False,0,False,False,False,False
64,LiteDARE-Map-Region,6403082,4,compressed,5,1,20.0,0.0,20.0,-4.0,20.0,-4.0,20.0,-4.0,4.0,36.0,False,False,False,0,False,False,False,False
64,LiteDARE-Map-Region,6403082,4,compressed,5,2,-12.0,-36.0,-4.0,-36.0,-4.0,-36.0,-4.0,-36.0,8.0,40.0,False,False,False,0,False,False,True,False
64,LiteDARE-Map-Region,6403082,4,compressed,5,3,8.0,-24.0,16.0,-24.0,16.0,-24.0,16.0,-24.0,8.0,42.8328161239624,False,False,False,0,False,False,False,False
64,LiteDARE-Map-Region,6403082,4,compressed,6,0,8.0,-36.0,8.0,-28.0,8.0,-28.0,8.0,-28.0,8.0,48.9442720413208,False,False,False,0,False,False,True,False
64,LiteDARE-Map-Region,6403082,4,compressed,6,1,20.0,-4.0,24.0,-12.0,24.0,-12.0,24.0,-12.0,8.9442720413208,44.9442720413208,False,False,False,0,False,False,False,False
64,LiteDARE-Map-Region,6403082,4,compressed,6,2,-4.0,-36.0,4.0,-36.0,4.0,-36.0,4.0,-36.0,8.0,48.0,False,False,False,0,False,False,True,False
64,LiteDARE-Map-Region,6403082,4,compressed,6,3,16.0,-24.0,24.0,-20.0,24.0,-20.0,24.0,-20.0,8.9442720413208,51.7770881652832,False,False,False,0,False,False,False,False
64,LiteDARE-Map-Region,6403082,4,compressed,7,0,8.0,-28.0,4.0,-20.0,4.0,-20.0,4.0,-20.0,8.9442720413208,57.8885440826416,False,False,False,0,False,False,False,False
64,LiteDARE-Map-Region,6403082,4,compressed,7,1,24.0,-12.0,24.0,-20.0,24.0,-20.0,24.0,-20.0,8.0,52.9442720413208,False,False,False,0,False,False,True,True
64,LiteDARE-Map-Region,6403082,4,compressed,7,2,4.0,-36.0,8.0,-36.0,8.0,-36.0,8.0,-36.0,4.0,52.0,False,False,False,0,False,False,True,True
