episode,method,seed,team_size,communication_mode,step,coverage,coverage_delta,known_free_cells,newly_explored_free_cells,step_path_length,cumulative_team_path_length,waiting_robots,deadlocked_robots,deadlock_recoveries,preferred_vertex_conflicts,preferred_swap_conflicts,preferred_proximity_conflicts,preferred_conflict_step,actual_collision_pairs,actual_collision_step,conflict_avoided_step,minimum_preferred_pairwise_distance,minimum_proposed_pairwise_distance,minimum_actual_pairwise_distance,dynamic_safety_blocks,static_safety_blocks,contact_pairs,communication_packets_delta,communication_bytes_delta,map_packets_delta,map_bytes_delta,resolver_backtracking_nodes,escape_robot_ids,used_serial_fallback,step_runtime_ms,communication_payload_bytes_delta,communication_map_packets_delta,communication_region_packets_delta,communication_motion_packets_delta,communication_map_bytes_delta,communication_region_bytes_delta,communication_motion_bytes_delta,communication_payload_cells_delta,communication_cells_received_delta,communication_encode_ms_delta,communication_decode_apply_ms_delta,communication_exchange_wall_ms_delta,communication_delivery_events_delta,communication_conflicts_delta,communication_local_map_sync_ms_delta,communication_header_bytes_delta,communication_index_bytes_delta,communication_value_bytes_delta,communication_raw_equivalent_bytes_delta,communication_dense_grid_reference_bytes_delta,communication_deferred_cells_delta,communication_packet_losses_delta
40,LiteDARE-Map-Region,4001062,2,compressed,1,0.19853497352601615,0.044587762251681984,4987,1120,19.313708305358887,19.313708305358887,0,0,0,0,0,0,False,0,False,False,28.284271240234375,28.284271240234375,28.284271240234375,0,0,0,0,0,0,0,0,[],False,861.3797454163432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36092428490519524,0,0,0,0,0,0,0
40,LiteDARE-Map-Region,4001062,2,compressed,2,0.22584497790517138,0.027310004379155234,5673,686,20.257980346679688,39.571688652038574,0,0,0,0,0,0,False,0,False,False,25.612497329711914,25.612497329711914,25.612497329711914,0,0,0,0,0,0,0,0,[],False,881.0994131490588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31747203320264816,0,0,0,0,0,0,0
40,LiteDARE-Map-Region,4001062,2,compressed,3,0.3092877901190334,0.08344281221386202,7769,2096,12.9442720413208,52.515960693359375,0,0,0,0,0,0,False,0,False,False,20.0,20.0,20.0,0,0,0,0,0,0,0,0,[],False,848.4116028994322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34210504963994026,0,0,0,0,0,0,0
40,LiteDARE-Map-Region,4001062,2,compressed,4,0.34165372825351326,0.032365938134479855,8582,813,16.9442720413208,69.46023273468018,0,0,0,0,0,0,False,0,False,False,30.463092803955078,30.463092803955078,30.463092803955078,0,0,0,0,0,0,0,0,[],False,859.9422192201018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3027580678462982,0,0,0,0,0,0,0
40,LiteDARE-Map-Region,4001062,2,compressed,5,0.36390779887734387,0.022254070623830613,9141,559,16.97056245803833,86.4307951927185,0,0,0,0,0,0,False,0,False,False,40.0,40.0,40.0,0,0,0,0,0,0,0,0,[],False,794.3162200972438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32135192304849625,0,0,0,0,0,0,0
40,LiteDARE-Map-Region,4001062,2,compressed,6,0.4109240017516621,0.047016202874318236,10322,1181,17.8885440826416,104.31933927536011,0,0,0,0,0,0,False,0,False,False,48.0,48.0,48.0,0,0,0,0,0,0,0,0,[],False,955.8864329010248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33997325226664543,0,0,0,0,0,0,0
40,LiteDARE-Map-Region,4001062,2,compressed,7,0.4668975675783272,0.05597356582666507,11728,1406,16.9442720413208,121.26361131668091,0,0,0,0,0,0,False,0,False,False,60.530982971191406,60.530982971191406,60.530982971191406,0,0,0,0,0,0,0,0,[],False,856.8214536644518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3387746401131153,0,0,0,0,0,0,0
40,LiteDARE-Map-Region,4001062,2,compressed,8,0.48775827063179267,0.02086070305346549,12252,524,20.257980346679688,141.5215916633606,0,0,0,0,0,0,False,0,False,False,64.49806213378906,64.49806213378906,64.49806213378906,0,0,0,0,0,0,0,0,[],False,832.145718857646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3261761739850044,0,0,0,0,0,0,0
40,LiteDARE-Map-Region,4001062,2,compressed,9,0.5382379871810183,0.05047971654922567,13520,1268,16.9442720413208,158.4658637046814,0,0,0,0,0,0,False,0,False,False,60.530982971191406,60.530982971191406,60.530982971191406,0,0,0,0,0,0,0,0,[],False,822.1204169094563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31642988324165344,0,0,0,0,0,0,0
40,LiteDARE-Map-Region,4001062,2,compressed,10,0.5843385485090967,0.04610056132807838,14678,1158,16.9442720413208,175.4101357460022,0,0,0,0,0,0,False,0,False,False,64.49806213378906,64.49806213378906,64.49806213378906,0,0,0,0,0,0,0,0,[],False,983.3011250011623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3391942009329796,0,0,0,0,0,0,0
40,LiteDARE-Map-Region,4001062,2,compressed,11,0.6113698793741789,0.027031330865082137,15357,679,16.0,191.4101357460022,0,0,0,0,0,0,False,0,False,False,64.49806213378906,64.49806213378906,64.49806213378906,0,0,0,0,0,0,0,0,[],False,824.4518251158297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33952621743083,0,0,0,0,0,0,0
40,LiteDARE-Map-Region,4001062,2,compressed,12,0.6581472192364346,0.04677733986225574,16532,1175,16.0,207.4101357460022,0,0,0,0,0,0,False,0,False,False,64.49806213378906,64.49806213378906,64.49806213378906,0,0,0,0,0,0,0,0,[],False,842.356420122087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3494108095765114,0,0,0,0,0,0,0
40,LiteDARE-Map-Region,4001062,2,compressed,13,0.7052430431147737,0.047095823878339105,17715,1183,14.601126194000244,222.01126194000244,0,0,0,0,0,0,False,0,False,False,54.4058837890625,54.4058837890625,54.4058837890625,0,0,0,0,0,0,0,0,[],False,922.6904199458659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33255666494369507,0,0,0,0,0,0,0
40,LiteDARE-Map-Region,4001062,2,compressed,14,0.7265814721923644,0.021338429077590648,18251,536,16.9442720413208,238.95553398132324,0,0,0,0,0,0,False,0,False,False,41.18252182006836,41.18252182006836,41.18252182006836,0,0,0,0,0,0,0,0,[],False,869.1633199341595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3428785130381584,0,0,0,0,0,0,0
40,LiteDARE-Map-Region,4001062,2,compressed,15,0.7265814721923644,0.0,18251,0,17.8885440826416,256.84407806396484,0,0,0,0,0,0,False,0,False,False,53.36665725708008,53.36665725708008,53.36665725708008,0,0,0,0,0,0,0,0,[],False,921.4120996184647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269399955868721,0,0,0,0,0,0,0
40,LiteDARE-Map-Region,4001062,2,compressed,16,0.7420677574744218,0.015486285282057421,18640,389,19.313708305358887,276.15778636932373,0,0,0,0,0,0,False,0,False,False,70.88018035888672,70.88018035888672,70.88018035888672,0,0,0,0,0,0,0,0,[],False,879.8700282350183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31969184055924416,0,0,0,0,0,0,0
40,LiteDARE-Map-Region,4001062,2,compressed,17,0.7733190015526096,0.0312512440781878,19425,785,16.9442720413208,293.10205841064453,0,0,0,0,0,0,False,0,False,False,74.72616577148438,74.72616577148438,74.72616577148438,0,0,0,0,0,0,0,0,[],False,808.7535118684173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3407127223908901,0,0,0,0,0,0,0
40,LiteDARE-Map-Region,4001062,2,compressed,18,0.7920697479995222,0.01875074644691266,19896,471,13.656854152679443,306.758912563324,0,0,0,0,0,0,False,0,False,False,69.85699462890625,69.85699462890625,69.85699462890625,0,0,0,0,0,0,0,0,[],False,1005.5651580914855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31549250707030296,0,0,0,0,0,0,0
40,LiteDARE-Map-Region,4001062,2,compressed,19,0.8206536884430112,0.028583940443488998,20614,718,17.8885440826416,324.6474566459656,0,0,0,0,0,0,False,0,False,False,68.0,68.0,68.0,0,0,0,0,0,0,0,0,[],False,922.9079219512641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3149821422994137,0,0,0,0,0,0,0
40,LiteDARE-Map-Region,4001062,2,compressed,20,0.8228830765555953,0.0022293881125841075,20670,56,20.257980346679688,344.90543699264526,0,0,0,0,0,0,False,0,False,False,58.24087905883789,58.24087905883789,58.24087905883789,0,0,0,0,0,0,0,0,[],False,963.9585590921342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30138855800032616,0,0,0,0,0,0,0
40,LiteDARE-Map-Region,4001062,2,compressed,21,0.8534973526016163,0.03061427604602096,21439,769,16.0,360.90543699264526,0,0,0,0,0,0,False,0,False,False,64.49806213378906,64.49806213378906,64.49806213378906,0,0,0,0,0,0,0,0,[],False,902.738634031266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3301105462014675,0,0,0,0,0,0,0
40,LiteDARE-Map-Region,4001062,2,compressed,22,0.8620566105338588,0.008559257932242548,21654,215,16.9442720413208,377.84970903396606,0,0,0,0,0,0,False,0,False,False,60.0,60.0,60.0,0,0,0,0,0,0,0,0,[],False,911.5925808437169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30443398281931877,0,0,0,0,0,0,0
40,LiteDARE-Map-Region,4001062,2,compressed,23,0.9091922449142084,0.04713563438034951,22838,1184,16.0,393.84970903396606,0,0,0,0,0,0,False,0,False,False,59.46427536010742,59.46427536010742,59.46427536010742,0,0,0,0,0,0,0,0,[],False,830.6761728599668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3146459348499775,0,0,0,0,0,0,0
40,LiteDARE-Map-Region,4001062,2,compressed,24,0.9241211831681198,0.014928938253911395,23213,375,16.9442720413208,410.79398107528687,0,0,0,0,0,0,False,0,False,False,57.688819885253906,57.688819885253906,57.688819885253906,0,0,0,0,0,0,0,0,[],False,848.5357649624348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29856571927666664,0,0,0,0,0,0,0
40,LiteDARE-Map-Region,4001062,2,compressed,25,0.9424340140929177,0.018312830924797963,23673,460,16.0,426.79398107528687,0,0,0,0,0,0,False,0,False,False,60.926185607910156,60.926185607910156,60.926185607910156,0,0,0,0,0,0,0,0,[],False,875.7175831124187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3074798732995987,0,0,0,0,0,0,0
40,LiteDARE-Map-Region,4001062,2,compressed,26,0.9424340140929177,0.0,23673,0,19.313708305358887,446.10768938064575,0,0,0,0,0,0,False,0,False,False,68.3520278930664,68.3520278930664,68.3520278930664,0,0,0,0,0,0,0,0,[],False,1000.9101228788495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2695154398679733,0,0,0,0,0,0,0
40,LiteDARE-Map-Region,4001062,2,compressed,27,0.9575620048568813,0.01512799076396354,24053,380,12.0,458.10768938064575,0,0,0,0,0,0,False,0,False,False,67.05221557617188,67.05221557617188,67.05221557617188,0,0,0,0,0,0,0,0,[],False,1039.1314309090376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3045075573027134,0,0,0,0,0,0,0
40,LiteDARE-Map-Region,4001062,2,compressed,28,0.9995222739758748,0.04196026911899353,25107,1054,16.9442720413208,475.05196142196655,0,0,0,0,0,0,False,0,False,False,50.59644317626953,50.59644317626953,50.59644317626953,0,0,0,0,0,0,0,0,[],False,935.7584151439369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3611557185649872,0,0,0,0,0,0,0
