episode,method,seed,team_size,communication_mode,step,coverage,coverage_delta,known_free_cells,newly_explored_free_cells,step_path_length,cumulative_team_path_length,waiting_robots,deadlocked_robots,deadlock_recoveries,preferred_vertex_conflicts,preferred_swap_conflicts,preferred_proximity_conflicts,preferred_conflict_step,actual_collision_pairs,actual_collision_step,conflict_avoided_step,minimum_preferred_pairwise_distance,minimum_proposed_pairwise_distance,minimum_actual_pairwise_distance,dynamic_safety_blocks,static_safety_blocks,contact_pairs,communication_packets_delta,communication_bytes_delta,map_packets_delta,map_bytes_delta,resolver_backtracking_nodes,escape_robot_ids,used_serial_fallback,step_runtime_ms,communication_payload_bytes_delta,communication_map_packets_delta,communication_region_packets_delta,communication_motion_packets_delta,communication_map_bytes_delta,communication_region_bytes_delta,communication_motion_bytes_delta,communication_payload_cells_delta,communication_cells_received_delta,communication_encode_ms_delta,communication_decode_apply_ms_delta,communication_exchange_wall_ms_delta,communication_delivery_events_delta,communication_conflicts_delta,communication_local_map_sync_ms_delta,communication_header_bytes_delta,communication_index_bytes_delta,communication_value_bytes_delta,communication_raw_equivalent_bytes_delta,communication_dense_grid_reference_bytes_delta,communication_deferred_cells_delta,communication_packet_losses_delta
40,LiteDARE-MapOnly,4001082,4,compressed,1,0.26040049365022494,0.012898602651379432,6541,324,24.97056245803833,24.97056245803833,0,0,0,0,0,0,False,0,False,False,65.11528015136719,65.11528015136719,65.11528015136719,0,0,0,0,0,0,0,0,[],False,1492.254650220275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5365717224776745,0,0,0,0,0,0,0
40,LiteDARE-MapOnly,4001082,4,compressed,2,0.3138659978502329,0.05346550420000795,7884,1343,20.0,44.97056245803833,0,0,0,0,0,0,False,0,False,False,64.0,64.0,64.0,0,0,0,0,0,0,0,0,[],False,1636.8904518894851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5765943787992001,0,0,0,0,0,0,0
40,LiteDARE-MapOnly,4001082,4,compressed,3,0.3560253194792786,0.04215932162904573,8943,1059,26.601126194000244,71.57168865203857,0,0,0,0,0,0,False,0,False,False,53.36665725708008,53.36665725708008,53.36665725708008,0,0,0,0,0,0,0,0,[],False,1589.2715598456562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5755131132900715,0,0,0,0,0,0,0
40,LiteDARE-MapOnly,4001082,4,compressed,4,0.3910983717504678,0.035073052271189176,9824,881,29.91483449935913,101.4865231513977,0,0,0,0,0,0,False,0,False,False,53.36665725708008,53.36665725708008,53.36665725708008,0,0,0,0,0,0,0,0,[],False,1577.7799268253148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5365945398807526,0,0,0,0,0,0,0
40,LiteDARE-MapOnly,4001082,4,compressed,5,0.4133126318722879,0.022214260121820095,10382,558,25.8885440826416,127.3750672340393,0,0,0,0,0,0,False,0,False,False,40.199501037597656,40.199501037597656,40.199501037597656,0,0,0,0,0,0,0,0,[],False,1634.6860406920314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8905753493309021,0,0,0,0,0,0,0
40,LiteDARE-MapOnly,4001082,4,compressed,6,0.533301484931725,0.11998885305943713,13396,3014,28.9442720413208,156.3193392753601,0,0,0,0,0,0,False,0,False,False,44.18144226074219,44.18144226074219,44.18144226074219,0,0,0,0,0,0,0,0,[],False,1674.1469781845808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5912254564464092,0,0,0,0,0,0,0
40,LiteDARE-MapOnly,4001082,4,compressed,7,0.6135196464827422,0.08021816155101713,15411,2015,28.257980346679688,184.5773196220398,0,0,0,0,0,0,False,0,False,False,32.24903106689453,32.24903106689453,32.24903106689453,0,0,0,0,0,0,0,0,[],False,1575.2902678214014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5799741484224796,0,0,0,0,0,0,0
40,LiteDARE-MapOnly,4001082,4,compressed,8,0.6524145069469326,0.03889486046419044,16388,977,32.25798034667969,216.83529996871948,0,0,0,0,0,0,False,0,False,False,20.39607810974121,20.39607810974121,20.39607810974121,0,0,0,0,0,0,0,0,[],False,1653.2257073558867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5593658424913883,0,0,0,0,0,0,0
40,LiteDARE-MapOnly,4001082,4,compressed,9,0.6524145069469326,0.0,16388,0,20.9442720413208,237.77957201004028,0,0,0,0,0,0,False,0,False,False,12.649110794067383,12.649110794067383,12.649110794067383,0,0,0,0,0,0,0,0,[],False,1629.3603340163827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5499119870364666,0,0,0,0,0,0,0
40,LiteDARE-MapOnly,4001082,4,compressed,10,0.6898363788367371,0.0374218718898045,17328,940,16.0,253.77957201004028,0,0,0,0,0,0,False,0,False,False,5.656854152679443,5.656854152679443,5.656854152679443,0,0,0,0,0,0,0,0,[],False,1637.3562272638083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5621635355055332,0,0,0,0,0,0,0
40,LiteDARE-MapOnly,4001082,4,compressed,11,0.6898363788367371,0.0,17328,0,22.601126194000244,276.3806982040405,0,0,0,0,0,0,False,0,False,False,5.656854152679443,5.656854152679443,5.656854152679443,0,0,1,2,58668,2,58668,0,[],False,1574.811837170273,58668,2,0,0,58668,0,0,11708,11708,0.34363800659775734,0.35869795829057693,0.8435482159256935,2,0,0.5357717163860798,128,46832,11708,58668,500128,0,0
40,LiteDARE-MapOnly,4001082,4,compressed,12,0.6899956208447788,0.00015924200804173783,17332,4,16.0,292.3806982040405,0,0,0,0,0,0,False,0,False,False,4.0,4.0,4.0,0,0,2,4,58511,4,58511,0,[],False,1695.2345091849566,58511,4,0,0,58511,0,0,11651,11651,0.5964050069451332,0.46773161739110947,1.2144669890403748,4,0,0.5108285695314407,256,46604,11651,144281,1000256,0,0
40,LiteDARE-MapOnly,4001082,4,compressed,13,0.7545284446036864,0.06453282375890756,18953,1621,20.0,312.3806982040405,0,0,0,0,0,0,False,0,False,False,5.656854152679443,5.656854152679443,5.656854152679443,0,0,2,4,326,4,326,0,[],False,1534.7960079088807,326,4,0,0,326,0,0,14,14,0.4776562564074993,0.078537967056036,0.5868612788617611,4,0,0.5346303805708885,256,56,14,188726,1000256,0,0
40,LiteDARE-MapOnly,4001082,4,compressed,14,0.7610971774354075,0.0065687328317211024,19118,165,21.656854152679443,334.03755235671997,0,0,0,0,0,0,False,0,False,False,5.656854152679443,5.656854152679443,5.656854152679443,0,0,2,4,8926,4,8926,0,[],False,1673.846441321075,8926,4,0,0,8926,0,0,1734,1734,0.5008936859667301,0.14133797958493233,0.6918427534401417,4,0,0.4950501024723053,256,6936,1734,197466,1000256,0,0
40,LiteDARE-MapOnly,4001082,4,compressed,15,0.7794100083602055,0.018312830924797963,19578,460,26.627416610717773,360.66496896743774,0,0,0,0,0,0,False,0,False,False,4.0,4.0,4.0,0,0,2,4,1301,4,1301,0,[],False,1628.334199078381,1301,4,0,0,1301,0,0,209,209,0.46854186803102493,0.08220691233873367,0.586438924074173,4,0,0.49262959510087967,256,836,209,207181,1000256,0,0
