episode,method,seed,team_size,communication_mode,step,coverage,coverage_delta,known_free_cells,newly_explored_free_cells,step_path_length,cumulative_team_path_length,waiting_robots,deadlocked_robots,deadlock_recoveries,preferred_vertex_conflicts,preferred_swap_conflicts,preferred_proximity_conflicts,preferred_conflict_step,actual_collision_pairs,actual_collision_step,conflict_avoided_step,minimum_preferred_pairwise_distance,minimum_proposed_pairwise_distance,minimum_actual_pairwise_distance,dynamic_safety_blocks,static_safety_blocks,contact_pairs,communication_packets_delta,communication_bytes_delta,map_packets_delta,map_bytes_delta,resolver_backtracking_nodes,escape_robot_ids,used_serial_fallback,step_runtime_ms,communication_payload_bytes_delta,communication_map_packets_delta,communication_region_packets_delta,communication_motion_packets_delta,communication_map_bytes_delta,communication_region_bytes_delta,communication_motion_bytes_delta,communication_payload_cells_delta,communication_cells_received_delta,communication_encode_ms_delta,communication_decode_apply_ms_delta,communication_exchange_wall_ms_delta,communication_delivery_events_delta,communication_conflicts_delta,communication_local_map_sync_ms_delta,communication_header_bytes_delta,communication_index_bytes_delta,communication_value_bytes_delta,communication_raw_equivalent_bytes_delta,communication_dense_grid_reference_bytes_delta,communication_deferred_cells_delta
97,LiteDARE-Full-ContactAware,9703122,8,compressed,1,0.609520038713651,0.03154282697637589,13855,717,66.85910654067993,66.85910654067993,0,0,0,1,0,1,True,0,False,True,0.0,4.0,4.0,0,0,0,0,0,0,0,9,[],False,3119.3730761297047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1457093060016632,0,0,0,0,0,0
97,LiteDARE-Full-ContactAware,9703122,8,compressed,2,0.6792925960142536,0.06977255730060261,15441,1586,70.17281484603882,137.03192138671875,0,0,0,0,0,0,False,0,False,False,8.9442720413208,8.0,8.0,0,0,3,12,95819,6,95819,8,[],False,3201.593115925789,96251,6,0,6,95819,0,432,19087,19087,0.30221743509173393,0.4939418286085129,0.9571434929966927,12,0,0.9971954859793186,384,76348,19087,95819,1500384,0
97,LiteDARE-Full-ContactAware,9703122,8,compressed,3,0.7277286525009898,0.04843605648673621,16542,1101,63.7770881652832,200.80900955200195,0,0,0,0,0,0,False,0,False,False,8.0,8.0,8.0,0,0,1,4,28283,2,28283,8,[],False,3127.6326323859394,28427,2,0,2,28283,0,144,5631,5631,0.08464371785521507,0.18154829740524292,0.3201938234269619,4,0,0.8453261107206345,128,22524,5631,28283,500128,0
97,LiteDARE-Full-ContactAware,9703122,8,compressed,4,0.7917381549425894,0.06400950244159953,17997,1455,56.9442720413208,257.75328159332275,0,0,0,0,0,0,False,0,False,False,5.656854152679443,5.656854152679443,5.656854152679443,0,0,2,10,46176,4,46176,8,[],False,3088.7002157978714,46664,4,2,4,46176,200,288,9184,9184,0.15715276822447777,0.3145206719636917,0.5499869585037231,8,0,0.839638989418745,256,36736,9184,93136,1000256,0
97,LiteDARE-Full-ContactAware,9703122,8,compressed,5,0.8202894725265056,0.02855131758391627,18646,649,61.8885440826416,319.64182567596436,0,0,0,0,0,0,False,0,False,False,4.0,4.0,4.0,0,0,3,16,83979,6,83979,8,[],False,3238.657102920115,84811,6,4,6,83979,400,432,16719,16719,0.24442514404654503,0.5446807481348515,0.9243451058864594,12,0,0.917152501642704,384,66876,16719,195949,1500384,0
97,LiteDARE-Full-ContactAware,9703122,8,compressed,6,0.8849588667458537,0.06466939421934803,20116,1470,56.25798034667969,375.89980602264404,0,0,0,1,0,1,True,0,False,True,0.0,4.0,4.0,0,0,1,4,3748,2,3748,9,[],False,3038.2508477196097,3892,2,0,2,3748,0,144,724,724,0.09082630276679993,0.08655339479446411,0.21080300211906433,4,0,0.9745582938194275,128,2896,724,80848,500128,0
97,LiteDARE-Full-ContactAware,9703122,8,compressed,7,0.9267080198847389,0.041749153138885275,21065,949,64.721360206604,440.62116622924805,0,0,0,1,0,1,True,0,False,True,0.0,5.656854152679443,5.656854152679443,0,0,5,20,245760,10,245760,8,[],False,3524.8470567166805,246480,10,0,10,245760,0,720,49024,49024,0.5254726856946945,1.3766824267804623,2.228595782071352,20,0,0.8912971243262291,640,196096,49024,452540,2500640,0
97,LiteDARE-Full-ContactAware,9703122,8,compressed,8,0.955611279750121,0.028903259865382003,21722,657,65.22854280471802,505.84970903396606,0,0,0,0,0,0,False,0,False,False,4.0,4.0,4.0,0,0,2,8,25546,4,25546,8,[],False,3230.779204983264,25834,4,0,4,25546,0,288,5058,5058,0.14069397002458572,0.23039989173412323,0.43645408004522324,8,0,0.8086753077805042,256,20232,5058,239626,1000256,0
97,LiteDARE-Full-ContactAware,9703122,8,compressed,9,0.9625621398090713,0.006950860058950403,21880,158,53.8885440826416,559.7382531166077,0,0,0,0,0,0,False,0,False,False,4.0,5.656854152679443,5.656854152679443,0,0,4,17,97447,8,97447,9,[],False,3219.44274706766,98121,8,1,8,97447,98,576,19387,19387,0.32294634729623795,0.5483846180140972,1.0414719581604004,16,0,0.787355937063694,512,77548,19387,547247,2000512,0
97,LiteDARE-Full-ContactAware,9703122,8,compressed,10,0.9993401082222515,0.03677796841318015,22716,836,62.8328161239624,622.5710692405701,0,0,0,0,0,0,False,0,False,False,12.0,12.0,12.0,0,0,2,8,256,4,256,8,[],False,3195.7168569788337,544,4,0,4,256,0,288,0,0,0.12336811050772667,0.046737492084503174,0.2104099839925766,8,0,0.8657681755721569,256,0,0,264916,1000256,0
