episode,method,seed,team_size,communication_mode,step,robot_id,previous_x,previous_y,preferred_x,preferred_y,proposed_x,proposed_y,actual_x,actual_y,path_increment,cumulative_robot_path,wait_flag,dynamic_blocked,static_blocked,consecutive_wait_steps,deadlock_flag,recovered_flag,revisit_flag,cross_robot_overlap_flag
65,LiteDARE-Map-Region,6503062,2,compressed,13,1,-32.0,-16.0,-36.0,-24.0,-36.0,-24.0,-36.0,-24.0,8.9442720413208,114.8678846359253,False,False,False,0,False,False,False,False
65,LiteDARE-Map-Region,6503062,2,compressed,14,0,-4.0,-24.0,4.0,-32.0,4.0,-32.0,4.0,-32.0,11.313708305358887,120.31933927536011,False,False,False,0,False,False,False,False
65,LiteDARE-Map-Region,6503062,2,compressed,14,1,-36.0,-24.0,-44.0,-32.0,-44.0,-32.0,-44.0,-32.0,11.313708305358887,126.18159294128418,False,False,False,0,False,False,False,False
65,LiteDARE-Map-Region,6503062,2,compressed,15,0,4.0,-32.0,12.0,-32.0,12.0,-32.0,12.0,-32.0,8.0,128.3193392753601,False,False,False,0,False,False,False,False
65,LiteDARE-Map-Region,6503062,2,compressed,15,1,-44.0,-32.0,-48.0,-40.0,-48.0,-40.0,-48.0,-40.0,8.9442720413208,135.12586498260498,False,False,False,0,False,False,False,False
65,LiteDARE-Map-Region,6503062,2,compressed,16,0,12.0,-32.0,20.0,-40.0,20.0,-40.0,20.0,-40.0,11.313708305358887,139.633047580719,False,False,False,0,False,False,False,False
65,LiteDARE-Map-Region,6503062,2,compressed,16,1,-48.0,-40.0,-44.0,-32.0,-44.0,-32.0,-44.0,-32.0,8.9442720413208,144.07013702392578,False,False,False,0,False,False,True,False
65,LiteDARE-Map-Region,6503062,2,compressed,17,0,20.0,-40.0,12.0,-32.0,12.0,-32.0,12.0,-32.0,11.313708305358887,150.94675588607788,False,False,False,0,False,False,True,False
65,LiteDARE-Map-Region,6503062,2,compressed,17,1,-44.0,-32.0,-36.0,-28.0,-36.0,-28.0,-36.0,-28.0,8.9442720413208,153.01440906524658,False,False,False,0,False,False,True,False
65,LiteDARE-Map-Region,6503062,2,compressed,18,0,12.0,-32.0,4.0,-32.0,4.0,-32.0,4.0,-32.0,8.0,158.94675588607788,False,False,False,0,False,False,True,False
