episode,method,seed,team_size,communication_mode,step,coverage,coverage_delta,known_free_cells,newly_explored_free_cells,step_path_length,cumulative_team_path_length,waiting_robots,deadlocked_robots,deadlock_recoveries,preferred_vertex_conflicts,preferred_swap_conflicts,preferred_proximity_conflicts,preferred_conflict_step,actual_collision_pairs,actual_collision_step,conflict_avoided_step,minimum_preferred_pairwise_distance,minimum_proposed_pairwise_distance,minimum_actual_pairwise_distance,dynamic_safety_blocks,static_safety_blocks,contact_pairs,communication_packets_delta,communication_bytes_delta,map_packets_delta,map_bytes_delta,resolver_backtracking_nodes,escape_robot_ids,used_serial_fallback,step_runtime_ms,communication_payload_bytes_delta,communication_map_packets_delta,communication_region_packets_delta,communication_motion_packets_delta,communication_map_bytes_delta,communication_region_bytes_delta,communication_motion_bytes_delta,communication_payload_cells_delta,communication_cells_received_delta,communication_encode_ms_delta,communication_decode_apply_ms_delta,communication_exchange_wall_ms_delta,communication_delivery_events_delta,communication_conflicts_delta,communication_local_map_sync_ms_delta,communication_header_bytes_delta,communication_index_bytes_delta,communication_value_bytes_delta,communication_raw_equivalent_bytes_delta,communication_dense_grid_reference_bytes_delta,communication_deferred_cells_delta
82,LiteDARE-Full-ContactAware,8202062,2,compressed,1,0.22162284507148516,0.06454411709230828,5875,1711,20.257980346679688,20.257980346679688,0,0,0,0,0,0,False,0,False,False,34.1760139465332,34.1760139465332,34.1760139465332,0,0,0,0,0,0,0,2,[],False,717.7739441394806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30288100242614746,0,0,0,0,0,0
82,LiteDARE-Full-ContactAware,8202062,2,compressed,2,0.2700215021313516,0.04839865705986646,7158,1283,20.257980346679688,40.515960693359375,0,0,0,0,0,0,False,0,False,False,45.607017517089844,45.607017517089844,45.607017517089844,0,0,0,0,0,0,0,2,[],False,798.8385371863842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2750726416707039,0,0,0,0,0,0
82,LiteDARE-Full-ContactAware,8202062,2,compressed,3,0.2989173488249274,0.028895846693575755,7924,766,16.9442720413208,57.460232734680176,0,0,0,0,0,0,False,0,False,False,52.0,52.0,52.0,0,0,0,0,0,0,0,2,[],False,741.8723441660404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25282707065343857,0,0,0,0,0,0
82,LiteDARE-Full-ContactAware,8202062,2,compressed,4,0.3368290014711985,0.03791165264627111,8929,1005,16.9442720413208,74.40450477600098,0,0,0,0,0,0,False,0,False,False,64.49806213378906,64.49806213378906,64.49806213378906,0,0,0,0,0,0,0,2,[],False,853.234232403338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26400666683912277,0,0,0,0,0,0
82,LiteDARE-Full-ContactAware,8202062,2,compressed,5,0.35961371609642007,0.02278471462522158,9533,604,12.0,86.40450477600098,0,0,0,0,0,0,False,0,False,False,58.24087905883789,62.09669876098633,62.09669876098633,0,0,0,0,0,0,0,2,[],False,779.0945018641651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2821497619152069,0,0,0,0,0,0
82,LiteDARE-Full-ContactAware,8202062,2,compressed,6,0.37270361009468483,0.013089893998264768,9880,347,16.9442720413208,103.34877681732178,0,0,0,0,0,0,False,0,False,False,53.66563034057617,53.66563034057617,53.66563034057617,0,0,0,0,0,0,0,2,[],False,689.0939502045512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2383589744567871,0,0,0,0,0,0
82,LiteDARE-Full-ContactAware,8202062,2,compressed,7,0.3842091365196726,0.011505526424987755,10185,305,16.0,119.34877681732178,0,0,0,0,0,0,False,0,False,False,51.22499465942383,51.22499465942383,51.22499465942383,0,0,0,0,0,0,0,2,[],False,840.3308978304267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2383217215538025,0,0,0,0,0,0
82,LiteDARE-Full-ContactAware,8202062,2,compressed,8,0.4017126259006375,0.01750348938096491,10649,464,16.9442720413208,136.29304885864258,0,0,0,0,0,0,False,0,False,False,60.0,60.0,60.0,0,0,0,0,0,0,0,2,[],False,758.346145041287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2520950511097908,0,0,0,0,0,0
82,LiteDARE-Full-ContactAware,8202062,2,compressed,9,0.43638009732543664,0.034667471424799146,11568,919,16.9442720413208,153.23732089996338,0,0,0,0,0,0,False,0,False,False,74.40430450439453,74.40430450439453,74.40430450439453,0,0,0,0,0,0,0,2,[],False,760.9854112379253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24931877851486206,0,0,0,0,0,0
82,LiteDARE-Full-ContactAware,8202062,2,compressed,10,0.46595495869327397,0.029574861367837324,12352,784,16.9442720413208,170.18159294128418,0,0,0,0,0,0,False,0,False,False,77.66595458984375,77.66595458984375,77.66595458984375,0,0,0,0,0,0,0,2,[],False,735.334639903158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25935983285307884,0,0,0,0,0,0
