episode,method,seed,team_size,communication_mode,step,robot_id,previous_x,previous_y,preferred_x,preferred_y,proposed_x,proposed_y,actual_x,actual_y,path_increment,cumulative_robot_path,wait_flag,dynamic_blocked,static_blocked,consecutive_wait_steps,deadlock_flag,recovered_flag,revisit_flag,cross_robot_overlap_flag
98,LiteDARE-Map-Reservation,9801122,8,compressed,0,0,8.0,-16.0,8.0,-16.0,8.0,-16.0,8.0,-16.0,0.0,0.0,True,False,False,0,False,False,False,False
98,LiteDARE-Map-Reservation,9801122,8,compressed,0,1,4.0,8.0,4.0,8.0,4.0,8.0,4.0,8.0,0.0,0.0,True,False,False,0,False,False,False,False
98,LiteDARE-Map-Reservation,9801122,8,compressed,0,2,24.0,20.0,24.0,20.0,24.0,20.0,24.0,20.0,0.0,0.0,True,False,False,0,False,False,False,False
98,LiteDARE-Map-Reservation,9801122,8,compressed,0,3,-28.0,20.0,-28.0,20.0,-28.0,20.0,-28.0,20.0,0.0,0.0,True,False,False,0,False,False,False,False
98,LiteDARE-Map-Reservation,9801122,8,compressed,0,4,-8.0,8.0,-8.0,8.0,-8.0,8.0,-8.0,8.0,0.0,0.0,True,False,False,0,False,False,False,False
98,LiteDARE-Map-Reservation,9801122,8,compressed,0,5,-36.0,-60.0,-36.0,-60.0,-36.0,-60.0,-36.0,-60.0,0.0,0.0,True,False,False,0,False,False,False,False
98,LiteDARE-Map-Reservation,9801122,8,compressed,0,6,12.0,-28.0,12.0,-28.0,12.0,-28.0,12.0,-28.0,0.0,0.0,True,False,False,0,False,False,False,False
98,LiteDARE-Map-Reservation,9801122,8,compressed,0,7,20.0,-12.0,20.0,-12.0,20.0,-12.0,20.0,-12.0,0.0,0.0,True,False,False,0,False,False,False,False
98,LiteDARE-Map-Reservation,9801122,8,compressed,1,0,8.0,-16.0,4.0,-20.0,4.0,-20.0,4.0,-20.0,5.656854152679443,5.656854152679443,False,False,False,0,False,False,False,False
98,LiteDARE-Map-Reservation,9801122,8,compressed,1,1,4.0,8.0,4.0,0.0,4.0,0.0,4.0,0.0,8.0,8.0,False,False,False,0,False,False,False,False
98,LiteDARE-Map-Reservation,9801122,8,compressed,1,2,24.0,20.0,24.0,12.0,24.0,12.0,24.0,12.0,8.0,8.0,False,False,False,0,False,False,False,False
98,LiteDARE-Map-Reservation,9801122,8,compressed,1,3,-28.0,20.0,-36.0,20.0,-36.0,20.0,-36.0,20.0,8.0,8.0,False,False,False,0,False,False,False,False
98,LiteDARE-Map-Reservation,9801122,8,compressed,1,4,-8.0,8.0,-4.0,4.0,-4.0,4.0,-4.0,4.0,5.656854152679443,5.656854152679443,False,False,False,0,False,False,False,False
98,LiteDARE-Map-Reservation,9801122,8,compressed,1,5,-36.0,-60.0,-32.0,-56.0,-32.0,-56.0,-32.0,-56.0,5.656854152679443,5.656854152679443,False,False,False,0,False,False,False,False
98,LiteDARE-Map-Reservation,9801122,8,compressed,1,6,12.0,-28.0,16.0,-24.0,16.0,-24.0,16.0,-24.0,5.656854152679443,5.656854152679443,False,False,False,0,False,False,False,False
98,LiteDARE-Map-Reservation,9801122,8,compressed,1,7,20.0,-12.0,20.0,-20.0,20.0,-20.0,20.0,-20.0,8.0,8.0,False,False,False,0,False,False,False,False
98,LiteDARE-Map-Reservation,9801122,8,compressed,2,0,4.0,-20.0,4.0,-28.0,4.0,-28.0,4.0,-28.0,8.0,13.656854152679443,False,False,False,0,False,False,False,False
98,LiteDARE-Map-Reservation,9801122,8,compressed,2,1,4.0,0.0,12.0,-4.0,12.0,-4.0,12.0,-4.0,8.9442720413208,16.9442720413208,False,False,False,0,False,False,False,False
98,LiteDARE-Map-Reservation,9801122,8,compressed,2,2,24.0,12.0,16.0,20.0,16.0,20.0,16.0,20.0,11.313708305358887,19.313708305358887,False,False,False,0,False,False,False,False
98,LiteDARE-Map-Reservation,9801122,8,compressed,2,3,-36.0,20.0,-44.0,20.0,-44.0,20.0,-44.0,20.0,8.0,16.0,False,False,False,0,False,False,False,False
98,LiteDARE-Map-Reservation,9801122,8,compressed,2,4,-4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.656854152679443,11.313708305358887,False,False,False,0,False,False,False,False
98,LiteDARE-Map-Reservation,9801122,8,compressed,2,5,-32.0,-56.0,-40.0,-56.0,-40.0,-56.0,-40.0,-56.0,8.0,13.656854152679443,False,False,False,0,False,False,False,False
98,LiteDARE-Map-Reservation,9801122,8,compressed,2,6,16.0,-24.0,16.0,-28.0,16.0,-28.0,16.0,-28.0,4.0,9.656854152679443,False,False,False,0,False,False,False,False
98,LiteDARE-Map-Reservation,9801122,8,compressed,2,7,20.0,-20.0,20.0,-28.0,20.0,-28.0,20.0,-28.0,8.0,16.0,False,False,False,0,False,False,False,False
98,LiteDARE-Map-Reservation,9801122,8,compressed,3,0,4.0,-28.0,0.0,-28.0,0.0,-28.0,0.0,-28.0,4.0,17.656854152679443,False,False,False,0,False,False,False,False
98,LiteDARE-Map-Reservation,9801122,8,compressed,3,1,12.0,-4.0,16.0,-4.0,16.0,-4.0,16.0,-4.0,4.0,20.9442720413208,False,False,False,0,False,False,False,False
98,LiteDARE-Map-Reservation,9801122,8,compressed,3,2,16.0,20.0,8.0,20.0,8.0,20.0,8.0,20.0,8.0,27.313708305358887,False,False,False,0,False,False,False,False
98,LiteDARE-Map-Reservation,9801122,8,compressed,3,3,-44.0,20.0,-40.0,12.0,-40.0,12.0,-40.0,12.0,8.9442720413208,24.9442720413208,False,False,False,0,False,False,False,False
98,LiteDARE-Map-Reservation,9801122,8,compressed,3,4,0.0,0.0,4.0,-4.0,4.0,-4.0,4.0,-4.0,5.656854152679443,16.97056245803833,False,False,False,0,False,False,False,False
98,LiteDARE-Map-Reservation,9801122,8,compressed,3,5,-40.0,-56.0,-48.0,-52.0,-48.0,-52.0,-48.0,-52.0,8.9442720413208,22.601126194000244,False,False,False,0,False,False,False,False
98,LiteDARE-Map-Reservation,9801122,8,compressed,3,6,16.0,-28.0,16.0,-36.0,16.0,-36.0,16.0,-36.0,8.0,17.656854152679443,False,False,False,0,False,False,False,False
98,LiteDARE-Map-Reservation,9801122,8,compressed,3,7,20.0,-28.0,20.0,-36.0,20.0,-36.0,20.0,-36.0,8.0,24.0,False,False,False,0,False,False,False,False
98,LiteDARE-Map-Reservation,9801122,8,compressed,4,0,0.0,-28.0,-8.0,-32.0,-8.0,-32.0,-8.0,-32.0,8.9442720413208,26.601126194000244,False,False,False,0,False,False,False,False
98,LiteDARE-Map-Reservation,9801122,8,compressed,4,1,16.0,-4.0,16.0,0.0,16.0,0.0,16.0,0.0,4.0,24.9442720413208,False,False,False,0,False,False,False,False
98,LiteDARE-Map-Reservation,9801122,8,compressed,4,2,8.0,20.0,4.0,16.0,4.0,16.0,4.0,16.0,5.656854152679443,32.97056245803833,False,False,False,0,False,False,False,False
98,LiteDARE-Map-Reservation,9801122,8,compressed,4,3,-40.0,12.0,-40.0,4.0,-40.0,4.0,-40.0,4.0,8.0,32.9442720413208,False,False,False,0,False,False,False,False
98,LiteDARE-Map-Reservation,9801122,8,compressed,4,4,4.0,-4.0,8.0,-4.0,8.0,-4.0,8.0,-4.0,4.0,20.97056245803833,False,False,False,0,False,False,False,False
98,LiteDARE-Map-Reservation,9801122,8,compressed,4,5,-48.0,-52.0,-56.0,-44.0,-56.0,-44.0,-56.0,-44.0,11.313708305358887,33.91483449935913,False,False,False,0,False,False,False,False
98,LiteDARE-Map-Reservation,9801122,8,compressed,4,6,16.0,-36.0,16.0,-40.0,16.0,-40.0,16.0,-40.0,4.0,21.656854152679443,False,False,False,0,False,False,False,False
98,LiteDARE-Map-Reservation,9801122,8,compressed,4,7,20.0,-36.0,20.0,-40.0,20.0,-40.0,20.0,-40.0,4.0,28.0,False,False,False,0,False,False,False,False
