episode,method,seed,team_size,communication_mode,step,coverage,coverage_delta,known_free_cells,newly_explored_free_cells,step_path_length,cumulative_team_path_length,waiting_robots,deadlocked_robots,deadlock_recoveries,preferred_vertex_conflicts,preferred_swap_conflicts,preferred_proximity_conflicts,preferred_conflict_step,actual_collision_pairs,actual_collision_step,conflict_avoided_step,minimum_preferred_pairwise_distance,minimum_proposed_pairwise_distance,minimum_actual_pairwise_distance,dynamic_safety_blocks,static_safety_blocks,contact_pairs,communication_packets_delta,communication_bytes_delta,map_packets_delta,map_bytes_delta,resolver_backtracking_nodes,escape_robot_ids,used_serial_fallback,step_runtime_ms,communication_payload_bytes_delta,communication_map_packets_delta,communication_region_packets_delta,communication_motion_packets_delta,communication_map_bytes_delta,communication_region_bytes_delta,communication_motion_bytes_delta,communication_payload_cells_delta,communication_cells_received_delta,communication_encode_ms_delta,communication_decode_apply_ms_delta,communication_exchange_wall_ms_delta,communication_delivery_events_delta,communication_conflicts_delta,communication_local_map_sync_ms_delta,communication_header_bytes_delta,communication_index_bytes_delta,communication_value_bytes_delta,communication_raw_equivalent_bytes_delta,communication_dense_grid_reference_bytes_delta,communication_deferred_cells_delta,communication_packet_losses_delta,contact_detection_ms,map_local_sync_and_exchange_ms,observation_graph_refresh_ms,dynamic_region_update_ms,policy_inference_team_ms,candidate_generation_ms,motion_coordination_facade_ms,environment_step_ms,deadlock_state_update_ms,post_step_local_map_sync_ms,region_event_io_ms,metric_state_snapshot_ms,visualization_frame_ms,preferred_action_selection_ms,deadlock_priority_ms,deadlock_escape_ms,collision_resolution_ms,motion_exchange_ms,motion_filter_ms,graph_backtrack_ms,coordination_total_ms,deadlock_state_update_internal_ms,profiled_step_wall_ms,step_process_cpu_ms,step_process_cpu_utilisation_percent,timed_components_sum_ms,unattributed_step_ms,recording_and_output_overhead_ms,control_step_wall_excluding_output_ms,process_rss_bytes,process_peak_rss_bytes,python_tracemalloc_current_bytes,python_tracemalloc_peak_bytes,gpu_memory_allocated_bytes,gpu_memory_reserved_bytes,gpu_peak_memory_allocated_bytes,gpu_peak_memory_reserved_bytes,gpu_power_watts,gpu_utilisation_percent,gpu_memory_utilisation_percent,gpu_temperature_c,policy_inference_per_robot_ms,debug_diagnostics_ms
67,LiteDARE-Full-ContactAware,6701082,4,none,1,0.41495082974800246,0.11681776275353412,10802,3041,38.14652442932129,38.14652442932129,0,0,0,0,0,0,False,0,False,False,32.24903106689453,32.24903106689453,32.24903106689453,0,0,0,0,0,0,0,4,[],False,3757.4199880473316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9211781434714794,0,0,0,0,0,0,0,2.280015964061022,0.38717174902558327,221.99245681986213,78.6753841675818,2628.6522070877254,23.662304040044546,1.7495546489953995,483.2419781014323,0.26755593717098236,0.7176990620791912,0.38658175617456436,0.8330447599291801,314.1754646785557,0.009648967534303665,0.060146208852529526,0.018490944057703018,1.170724630355835,0.0,0.0,0.0,1.6542957164347172,0.26434287428855896,3757.4199880473316,4129.944205000356,109.91436193287032,3757.021418772638,0.3985692746937275,315.39509119465947,3442.024896852672,3673575424,3907686400,4535728,41245585,59853824,213909504,85688320,213909504,,,,,657.1630517719314,
67,LiteDARE-Full-ContactAware,6701082,4,none,2,0.5339966195451752,0.11904578979717273,13901,3099,34.8328161239624,72.97934055328369,0,0,0,0,0,0,False,0,False,False,24.331050872802734,24.331050872802734,24.331050872802734,0,0,0,0,0,0,0,4,[],False,3901.660281699151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9132837876677513,0,0,0,0,0,0,0,2.208305988460779,0.40511880069971085,478.92896085977554,59.69905201345682,2540.501887910068,24.868560954928398,1.7611579969525337,477.0756121724844,0.24553202092647552,0.6834552623331547,0.38866885006427765,0.8263280615210533,313.7450711801648,0.00898679718375206,0.05502719432115555,0.017710961401462555,1.0859598405659199,0.0,0.0,0.0,1.6752989031374454,0.24192407727241516,3901.660281699151,4271.874265999941,109.48862682989827,3901.337712071836,0.322569627314806,314.96006809175014,3586.7002136074007,3673575424,3907686400,6497360,43208867,59853824,213909504,85688320,213909504,,,,,635.125471977517,
67,LiteDARE-Full-ContactAware,6701082,4,none,3,0.5457897971727105,0.01179317762753529,14208,307,28.9442720413208,101.92361259460449,0,0,0,0,0,0,False,0,False,False,8.9442720413208,8.9442720413208,8.9442720413208,0,0,0,0,0,0,0,4,[],False,4253.135642036796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8514216169714928,0,0,0,0,0,0,0,2.163439057767391,0.41622109711170197,598.4435100108385,224.43953389301896,2616.591128986329,36.27259097993374,1.911872997879982,450.10673627257347,0.26089511811733246,0.6043598987162113,0.3658989444375038,0.7580732926726341,320.46854961663485,0.008248258382081985,0.05615502595901489,0.01726904883980751,1.202053390443325,0.0,0.0,0.0,1.821418758481741,0.2576131373643875,4253.135642036796,4620.635571998719,108.64068209651386,4252.802810166031,0.33283187076449394,321.592521853745,3931.5431201830506,3673575424,3907686400,6758130,43472266,59853824,213909504,85688320,213909504,,,,,654.1477822465822,
67,LiteDARE-Full-ContactAware,6701082,4,none,4,0.5792486170866625,0.033458819913952054,15079,871,32.0,133.9236125946045,0,0,0,0,0,0,False,0,False,False,8.9442720413208,8.9442720413208,8.9442720413208,0,0,1,0,0,0,0,4,[],False,3952.987428754568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8602254092693329,0,0,0,0,0,0,0,2.4220487102866173,0.4286901094019413,514.6173289977014,58.561623096466064,2587.04049885273,34.3477688729763,1.8407986499369144,455.9667930006981,0.25199633091688156,0.5999407730996609,0.3657960332930088,0.737043097615242,295.45659525319934,0.00917213037610054,0.05453312769532204,0.01696217805147171,1.142749097198248,0.0,0.0,0.0,1.7522647976875305,0.24919211864471436,3952.987428754568,4316.476423002314,109.19529851280774,3952.6369217783213,0.3505069762468338,296.5594343841076,3656.4279943704605,3673575424,3907686400,6896878,43612000,59853824,213909504,85688320,213909504,,,,,646.7601247131824,
67,LiteDARE-Full-ContactAware,6701082,4,none,5,0.650660725261217,0.07141210817455446,16938,1859,33.8885440826416,167.8121566772461,0,0,0,0,0,0,False,0,False,False,20.39607810974121,20.39607810974121,20.39607810974121,0,0,1,0,0,0,0,4,[],False,4154.68670707196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8465247228741646,0,0,0,0,0,0,0,2.15624226257205,0.38702087476849556,556.9434049539268,83.0119950696826,2658.118241932243,38.71459607034922,1.9749673083424568,511.82887330651283,0.2621971070766449,0.6323498673737049,0.3695939667522907,0.750293955206871,299.17085310444236,0.009228009730577469,0.05692336708307266,0.017344951629638672,1.2033693492412567,0.0,0.0,0.0,1.8812818452715874,0.2592802047729492,4154.68670707196,4522.967918994254,108.86423544994186,4154.320629779249,0.3660772927105427,300.2907410264015,3854.3959660455585,3673575424,3907686400,8661234,45373848,59853824,213909504,85688320,213909504,,,,,664.5295604830608,
67,LiteDARE-Full-ContactAware,6701082,4,none,6,0.6507759680393362,0.0001152427781192511,16941,3,27.313708305358887,195.12586498260498,0,0,0,0,0,0,False,0,False,False,25.612497329711914,25.612497329711914,25.612497329711914,0,0,0,0,0,0,0,4,[],False,4118.472281843424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8779140189290047,0,0,0,0,0,0,0,2.1528941579163074,0.4328121431171894,502.7615115977824,91.51307074353099,2638.5170123539865,47.03042609617114,2.1604029461741447,524.7174510732293,0.27208076789975166,0.6274692714214325,0.3531291149556637,0.7679942063987255,306.82648392394185,0.01078099012374878,0.0687250867486,0.019079074263572693,1.2962552718818188,0.0,0.0,0.0,2.0614610984921455,0.2687671221792698,4118.472281843424,4488.963309995597,108.99583638781567,4118.132738396525,0.3395434468984604,307.94760724529624,3810.5246745981276,3673575424,3907686400,10417444,47131082,59853824,213909504,85688320,213909504,,,,,659.6292530884966,
67,LiteDARE-Full-ContactAware,6701082,4,none,7,0.6561155500921942,0.005339582052858005,17080,139,29.8885440826416,225.01440906524658,0,0,0,0,0,0,False,0,False,False,12.649110794067383,14.422204971313477,14.422204971313477,0,0,0,0,0,0,0,4,[],False,4184.407412074506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7522236555814743,0,0,0,0,0,0,0,2.179018221795559,0.37197303026914597,533.0889960750937,246.21102074161172,2571.62444293499,52.42936173453927,2.108125016093254,476.37978196144104,0.24928105995059013,0.5363021045923233,0.3154529258608818,0.7433071732521057,297.8478376753628,0.011035706847906113,0.06466777995228767,0.018544960767030716,1.261271070688963,0.0,0.0,0.0,2.0214710384607315,0.24592503905296326,4184.407412074506,4550.586786004715,108.75104495976092,4184.084900654852,0.3225114196538925,298.9065977744758,3885.5008143000305,3673575424,3907686400,10583658,47297478,59853824,213909504,85688320,213909504,,,,,642.9061107337475,
67,LiteDARE-Full-ContactAware,6701082,4,none,8,0.6784342347879533,0.02231868469575904,17661,581,33.91483449935913,258.9292435646057,0,0,0,0,0,0,False,0,False,False,8.0,8.0,8.0,0,0,0,0,0,0,0,4,[],False,4030.2921030670404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8320072665810585,0,0,0,0,0,0,0,2.0841718651354313,0.39334874600172043,475.0708029605448,88.33574363961816,2608.5511948913336,52.01667407527566,2.2009206004440784,489.2378211952746,0.28377119451761246,0.6144912913441658,0.3609112463891506,0.8228328078985214,309.96815161779523,0.010452233254909515,0.06266683340072632,0.019002240151166916,1.2385272420942783,0.0,0.0,0.0,2.105746418237686,0.28013624250888824,4030.2921030670404,4397.599340001761,109.11366291925097,4029.9408361315727,0.35126693546772003,311.1518956720829,3719.1402073949575,3673575424,3907686400,10688520,47404043,59853824,213909504,85688320,213909504,,,,,652.1377987228334,
67,LiteDARE-Full-ContactAware,6701082,4,none,9,0.7556853103872158,0.07725107559926248,19672,2011,33.8885440826416,292.8177876472473,0,0,0,0,0,0,False,0,False,False,8.9442720413208,8.9442720413208,8.9442720413208,0,0,1,0,0,0,0,4,[],False,4060.2777311578393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8258395828306675,0,0,0,0,0,0,0,2.238767221570015,0.42180996388196945,486.9208065792918,77.98205502331257,2637.316219974309,51.00373597815633,2.002743072807789,495.69824198260903,0.24971133098006248,0.5665379576385021,0.30771084129810333,0.7547209970653057,304.43416396155953,0.010053161531686783,0.058459118008613586,0.017655082046985626,1.221963670104742,0.0,0.0,0.0,1.9090096466243267,0.24655181914567947,4060.2777311578393,4428.153175998887,109.0603517591429,4059.8972248844802,0.3805062733590603,305.49659579992294,3754.7811353579164,3673575424,3907686400,12412660,49127210,59853824,213909504,85688320,213909504,,,,,659.3290549935773,
67,LiteDARE-Full-ContactAware,6701082,4,none,10,0.8152658266748617,0.059580516287645935,21223,1551,33.8885440826416,326.7063317298889,0,0,0,0,0,0,False,0,False,False,8.0,8.0,8.0,0,0,1,0,0,0,0,4,[],False,4309.404022991657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9182551875710487,0,0,0,0,0,0,0,2.2227736189961433,0.39267772808671,522.9270816780627,299.06097520142794,2552.306171040982,63.15304711461067,2.110960893332958,546.4804470539093,0.2925298176705837,0.7054167799651623,0.41696010157465935,0.8346056565642357,316.4718863554299,0.010380987077951431,0.05855318158864975,0.018368009477853775,1.3003242202103138,0.0,0.0,0.0,2.011472824960947,0.2889181487262249,4309.404022991657,4680.764983000699,108.61745517541976,4309.047678019851,0.35634497180581093,319.3955970928073,3990.00842589885,3673575424,3907686400,14194629,50910627,59853824,213909504,85688320,213909504,,,,,638.0765427602455,1.6721449792385101
