episode,method,seed,team_size,communication_mode,step,coverage,coverage_delta,known_free_cells,newly_explored_free_cells,step_path_length,cumulative_team_path_length,waiting_robots,deadlocked_robots,deadlock_recoveries,preferred_vertex_conflicts,preferred_swap_conflicts,preferred_proximity_conflicts,preferred_conflict_step,actual_collision_pairs,actual_collision_step,conflict_avoided_step,minimum_preferred_pairwise_distance,minimum_proposed_pairwise_distance,minimum_actual_pairwise_distance,dynamic_safety_blocks,static_safety_blocks,contact_pairs,communication_packets_delta,communication_bytes_delta,map_packets_delta,map_bytes_delta,resolver_backtracking_nodes,escape_robot_ids,used_serial_fallback,step_runtime_ms,communication_payload_bytes_delta,communication_map_packets_delta,communication_region_packets_delta,communication_motion_packets_delta,communication_map_bytes_delta,communication_region_bytes_delta,communication_motion_bytes_delta,communication_payload_cells_delta,communication_cells_received_delta,communication_encode_ms_delta,communication_decode_apply_ms_delta,communication_exchange_wall_ms_delta,communication_delivery_events_delta,communication_conflicts_delta,communication_local_map_sync_ms_delta,communication_header_bytes_delta,communication_index_bytes_delta,communication_value_bytes_delta,communication_raw_equivalent_bytes_delta,communication_dense_grid_reference_bytes_delta,communication_deferred_cells_delta
77,LiteDARE-Full-ContactAware,7702102,6,compressed,1,0.541294796100508,0.10620623369490595,15769,3094,54.14652442932129,54.14652442932129,0,0,0,0,0,0,False,0,False,False,12.649110794067383,12.649110794067383,12.649110794067383,0,0,0,0,0,0,0,6,[],False,2070.611678995192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7274216040968895,0,0,0,0,0,0
77,LiteDARE-Full-ContactAware,7702102,6,compressed,2,0.6703624879857202,0.12906769188521217,19529,3760,51.7770881652832,105.92361259460449,0,0,0,0,0,0,False,0,False,False,12.649110794067383,12.649110794067383,12.649110794067383,0,0,0,0,0,0,0,6,[],False,2178.098172880709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6153234280645847,0,0,0,0,0,0
77,LiteDARE-Full-ContactAware,7702102,6,compressed,3,0.7549773445008925,0.08461485651517231,21994,2465,53.20225238800049,159.12586498260498,0,0,0,0,0,0,False,0,False,False,5.656854152679443,5.656854152679443,5.656854152679443,0,0,0,0,0,0,0,6,[],False,2253.345185890794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6102956831455231,0,0,0,0,0,0
77,LiteDARE-Full-ContactAware,7702102,6,compressed,4,0.8034120554716463,0.0484347109707538,23405,1411,48.25798034667969,207.38384532928467,0,0,0,0,0,0,False,0,False,False,8.9442720413208,12.649110794067383,12.649110794067383,0,0,1,4,47963,2,47963,6,[],False,2218.4616806916893,48107,2,0,2,47963,0,144,9567,9567,0.08813710883259773,0.18791668117046356,0.33973297104239464,4,0,0.6386446766555309,128,38268,9567,47963,500128,0
77,LiteDARE-Full-ContactAware,7702102,6,compressed,5,0.8291912673348895,0.025779211863243168,24156,751,41.91483449935913,249.2986798286438,0,0,0,0,0,0,False,0,False,False,4.0,4.0,4.0,0,0,0,0,0,0,0,7,[],False,2154.022069647908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5562826991081238,0,0,0,0,0,0
77,LiteDARE-Full-ContactAware,7702102,6,compressed,6,0.8291912673348895,0.0,24156,0,46.601126194000244,295.89980602264404,0,0,0,0,0,0,False,0,False,False,12.0,12.0,12.0,0,0,1,5,5173,2,5173,6,[],False,2185.9228098765016,5417,2,1,2,5173,100,144,1009,1009,0.06597815081477165,0.08585723116993904,0.17873384058475494,4,0,0.599246472120285,128,4036,1009,70053,500128,0
77,LiteDARE-Full-ContactAware,7702102,6,compressed,7,0.8541466428669504,0.024955375532060953,24883,727,52.25798034667969,348.15778636932373,0,0,0,0,0,0,False,0,False,False,8.0,8.0,8.0,0,0,1,6,273,2,273,6,[],False,2271.297057159245,617,2,2,2,273,200,144,29,29,0.07420917972922325,0.05077803507447243,0.14625396579504013,4,0,0.7289056666195393,128,116,29,75213,500128,0
77,LiteDARE-Full-ContactAware,7702102,6,compressed,8,0.9064602498970205,0.05231360703007004,26407,1524,50.85910654067993,399.01689291000366,0,0,0,0,0,0,False,0,False,False,5.656854152679443,5.656854152679443,5.656854152679443,0,0,1,4,71418,2,71418,6,[],False,2153.2818055711687,71562,2,0,2,71418,0,144,14258,14258,0.11901324614882469,0.3139488399028778,0.5209259688854218,4,0,0.6445725448429585,128,57032,14258,71418,500128,0
77,LiteDARE-Full-ContactAware,7702102,6,compressed,9,0.9544143896745847,0.04795413977756424,27804,1397,41.8885440826416,440.90543699264526,0,0,0,0,0,0,False,0,False,False,4.0,5.656854152679443,5.656854152679443,0,0,0,0,0,0,0,6,[],False,2250.1251846551895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.618938822299242,0,0,0,0,0,0
77,LiteDARE-Full-ContactAware,7702102,6,compressed,10,0.9544143896745847,0.0,27804,0,36.97056245803833,477.8759994506836,0,0,0,0,0,0,False,0,False,False,4.0,4.0,4.0,0,0,1,4,100558,2,100558,6,[],False,2433.7951843626797,100702,2,0,2,100558,0,144,20086,20086,0.13633864000439644,0.43472740799188614,0.687143299728632,4,0,0.5699428729712963,128,80344,20086,100558,500128,0
