episode,method,seed,team_size,communication_mode,step,coverage,coverage_delta,known_free_cells,newly_explored_free_cells,step_path_length,cumulative_team_path_length,waiting_robots,deadlocked_robots,deadlock_recoveries,preferred_vertex_conflicts,preferred_swap_conflicts,preferred_proximity_conflicts,preferred_conflict_step,actual_collision_pairs,actual_collision_step,conflict_avoided_step,minimum_preferred_pairwise_distance,minimum_proposed_pairwise_distance,minimum_actual_pairwise_distance,dynamic_safety_blocks,static_safety_blocks,contact_pairs,communication_packets_delta,communication_bytes_delta,map_packets_delta,map_bytes_delta,resolver_backtracking_nodes,escape_robot_ids,used_serial_fallback,step_runtime_ms,communication_payload_bytes_delta,communication_map_packets_delta,communication_region_packets_delta,communication_motion_packets_delta,communication_map_bytes_delta,communication_region_bytes_delta,communication_motion_bytes_delta,communication_payload_cells_delta,communication_cells_received_delta,communication_encode_ms_delta,communication_decode_apply_ms_delta,communication_exchange_wall_ms_delta,communication_delivery_events_delta,communication_conflicts_delta,communication_local_map_sync_ms_delta,communication_header_bytes_delta,communication_index_bytes_delta,communication_value_bytes_delta,communication_raw_equivalent_bytes_delta,communication_dense_grid_reference_bytes_delta,communication_deferred_cells_delta,communication_packet_losses_delta
81,LiteDARE-Map-Reservation,8103102,6,compressed,1,0.43384627587848024,0.061632426429761245,10939,1554,41.22854280471802,41.22854280471802,0,0,0,0,0,0,False,0,False,False,8.0,8.0,8.0,0,0,0,0,0,0,0,6,[],False,2373.5661269165576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8987742476165295,0,0,0,0,0,0,0
81,LiteDARE-Map-Reservation,8103102,6,compressed,2,0.5104703736019671,0.07662409772348688,12871,1932,44.25798034667969,85.4865231513977,0,0,0,0,0,0,False,0,False,False,11.313708305358887,11.313708305358887,11.313708305358887,0,0,1,4,33953,2,33953,6,[],False,2252.8851684182882,34097,2,0,2,33953,0,144,6765,6765,0.32341526821255684,0.1899399794638157,0.6356909871101379,4,0,0.8543194271624088,128,27060,6765,33953,500128,0,0
81,LiteDARE-Map-Reservation,8103102,6,compressed,3,0.5720234790195923,0.061553105417625154,14423,1552,29.656854152679443,115.14337730407715,0,0,0,0,0,0,False,0,False,False,16.970561981201172,16.970561981201172,16.970561981201172,0,0,0,0,0,0,0,6,[],False,2226.5878431499004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9645372629165649,0,0,0,0,0,0,0
81,LiteDARE-Map-Reservation,8103102,6,compressed,4,0.6283017371301658,0.05627825811057352,15842,1419,32.0,147.14337730407715,0,0,0,0,0,0,False,0,False,False,20.0,20.0,20.0,0,0,0,0,0,0,0,6,[],False,2389.457776211202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8372836746275425,0,0,0,0,0,0,0
81,LiteDARE-Map-Reservation,8103102,6,compressed,5,0.6822400253827239,0.053938288252558086,17202,1360,38.601126194000244,185.7445034980774,0,0,0,0,0,0,False,0,False,False,16.492422103881836,16.492422103881836,16.492422103881836,0,0,0,0,0,0,0,6,[],False,2400.7528838701546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8374759927392006,0,0,0,0,0,0,0
81,LiteDARE-Map-Reservation,8103102,6,compressed,6,0.7424446735940351,0.06020464821131122,18720,1518,27.313708305358887,213.05821180343628,0,0,0,0,0,0,False,0,False,False,12.0,12.0,12.0,0,0,0,0,0,0,0,6,[],False,2351.3689669780433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8419114165008068,0,0,0,0,0,0,0
81,LiteDARE-Map-Reservation,8103102,6,compressed,7,0.7896010153089553,0.047156341714920225,19909,1189,24.0,237.05821180343628,0,0,0,0,0,0,False,0,False,False,4.0,4.0,4.0,0,0,1,4,38433,2,38433,6,[],False,2521.3551931083202,38577,2,0,2,38433,0,144,7661,7661,0.345087144523859,0.3222743980586529,0.808115117251873,4,0,0.8712899871170521,128,30644,7661,38433,500128,0,0
81,LiteDARE-Map-Reservation,8103102,6,compressed,8,0.8640041246926311,0.07440310938367578,21785,1876,42.8328161239624,279.8910279273987,0,0,0,0,0,0,False,0,False,False,4.0,4.0,4.0,0,0,1,4,1923,2,1923,6,[],False,2456.023960839957,2067,2,0,2,1923,0,144,359,359,0.26865769177675247,0.08570309728384018,0.4110862500965595,4,0,0.9188749827444553,128,1436,359,65193,500128,0,0
81,LiteDARE-Map-Reservation,8103102,6,compressed,9,0.9042595383517094,0.040255413659078254,22800,1015,37.91483449935913,317.8058624267578,0,0,0,1,0,1,True,0,False,True,0.0,5.656854152679443,5.656854152679443,0,0,2,8,67671,4,67671,6,[],False,2540.52011994645,67959,4,0,4,67671,0,288,13483,13483,0.736188143491745,0.6189211271703243,1.5820330008864403,8,0,0.8992757648229599,256,53932,13483,133051,1000256,0,0
81,LiteDARE-Map-Reservation,8103102,6,compressed,10,0.9389228206551916,0.03466328230348226,23674,874,45.22854280471802,363.03440523147583,0,0,0,0,0,0,False,0,False,False,5.656854152679443,5.656854152679443,5.656854152679443,0,0,2,8,4371,4,4371,7,[],False,2437.6930142752826,4659,4,0,4,4371,0,288,823,823,0.5119694396853447,0.14193961396813393,0.7358421571552753,8,0,0.8227750658988953,256,3292,823,180061,1000256,0,0
81,LiteDARE-Map-Reservation,8103102,6,compressed,11,0.9841754580788451,0.045252637423653486,24815,1141,43.545398235321045,406.5798034667969,0,0,0,1,0,1,True,0,False,True,0.0,4.0,4.0,0,0,2,8,5816,4,5816,6,[],False,2445.706154219806,6104,4,0,4,5816,0,288,1112,1112,0.5148705095052719,0.16144104301929474,0.7629357278347015,8,0,0.7992531172931194,256,4448,1112,189666,1000256,0,0
81,LiteDARE-Map-Reservation,8103102,6,compressed,12,0.9971047830570318,0.012929324978186663,25141,326,31.313708305358887,437.89351177215576,0,0,0,0,0,0,False,0,False,False,5.656854152679443,4.0,4.0,0,0,1,4,8373,2,8373,6,[],False,2369.763942901045,8517,2,0,2,8373,0,144,1649,1649,0.3028064966201782,0.12939190492033958,0.5040718242526054,4,0,0.8307374082505703,128,6596,1649,119163,500128,0,0
