episode,method,seed,team_size,communication_mode,step,coverage,coverage_delta,known_free_cells,newly_explored_free_cells,step_path_length,cumulative_team_path_length,waiting_robots,deadlocked_robots,deadlock_recoveries,preferred_vertex_conflicts,preferred_swap_conflicts,preferred_proximity_conflicts,preferred_conflict_step,actual_collision_pairs,actual_collision_step,conflict_avoided_step,minimum_preferred_pairwise_distance,minimum_proposed_pairwise_distance,minimum_actual_pairwise_distance,dynamic_safety_blocks,static_safety_blocks,contact_pairs,communication_packets_delta,communication_bytes_delta,map_packets_delta,map_bytes_delta,resolver_backtracking_nodes,escape_robot_ids,used_serial_fallback,step_runtime_ms,communication_payload_bytes_delta,communication_map_packets_delta,communication_region_packets_delta,communication_motion_packets_delta,communication_map_bytes_delta,communication_region_bytes_delta,communication_motion_bytes_delta,communication_payload_cells_delta,communication_cells_received_delta,communication_encode_ms_delta,communication_decode_apply_ms_delta,communication_exchange_wall_ms_delta,communication_delivery_events_delta,communication_conflicts_delta,communication_local_map_sync_ms_delta,communication_header_bytes_delta,communication_index_bytes_delta,communication_value_bytes_delta,communication_raw_equivalent_bytes_delta,communication_dense_grid_reference_bytes_delta,communication_deferred_cells_delta,communication_packet_losses_delta
73,LiteDARE-Map-Reservation,7302062,2,compressed,1,0.23263273084034564,0.026414097581223345,6165,700,16.0,16.0,0,0,0,0,0,0,False,0,False,False,37.947330474853516,37.947330474853516,37.947330474853516,0,0,0,0,0,0,0,2,[],False,901.3683381490409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31103938817977905,0,0,0,0,0,0,0
73,LiteDARE-Map-Reservation,7302062,2,compressed,2,0.30353571563337234,0.0709029847930267,8044,1879,12.9442720413208,28.9442720413208,0,0,0,0,0,0,False,0,False,False,35.7770881652832,35.7770881652832,35.7770881652832,0,0,0,0,0,0,0,2,[],False,844.9615137651563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32306136563420296,0,0,0,0,0,0,0
73,LiteDARE-Map-Reservation,7302062,2,compressed,3,0.3160635447718954,0.012527829138523072,8376,332,8.0,36.9442720413208,0,0,0,0,0,0,False,0,False,False,40.0,40.0,40.0,0,0,0,0,0,0,0,2,[],False,874.6283580549061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29303692281246185,0,0,0,0,0,0,0
73,LiteDARE-Map-Reservation,7302062,2,compressed,4,0.36975963171201087,0.05369608694011546,9799,1423,16.9442720413208,53.8885440826416,0,0,0,0,0,0,False,0,False,False,36.878177642822266,36.878177642822266,36.878177642822266,0,0,0,0,0,0,0,2,[],False,859.0068370103836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32305018976330757,0,0,0,0,0,0,0
73,LiteDARE-Map-Reservation,7302062,2,compressed,5,0.3825516018263462,0.012791970114335305,10138,339,20.257980346679688,74.14652442932129,0,0,0,0,0,0,False,0,False,False,17.8885440826416,17.8885440826416,17.8885440826416,0,0,0,0,0,0,0,2,[],False,838.1799082271755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31972257420420647,0,0,0,0,0,0,0
73,LiteDARE-Map-Reservation,7302062,2,compressed,6,0.3825893362514622,3.773442511600944e-05,10139,1,19.313708305358887,93.46023273468018,0,0,0,0,0,0,False,0,False,False,16.0,16.0,16.0,0,0,0,0,0,0,0,2,[],False,841.7882439680398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30914880335330963,0,0,0,0,0,0,0
73,LiteDARE-Map-Reservation,7302062,2,compressed,7,0.3825893362514622,0.0,10139,0,8.0,101.46023273468018,0,0,0,0,0,0,False,0,False,False,20.39607810974121,20.39607810974121,20.39607810974121,0,0,0,0,0,0,0,2,[],False,847.9614150710404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31597213819622993,0,0,0,0,0,0,0
73,LiteDARE-Map-Reservation,7302062,2,compressed,8,0.3825893362514622,0.0,10139,0,12.0,113.46023273468018,0,0,0,0,0,0,False,0,False,False,8.9442720413208,8.9442720413208,8.9442720413208,0,0,0,0,0,0,0,2,[],False,920.1804134063423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2963612787425518,0,0,0,0,0,0,0
73,LiteDARE-Map-Reservation,7302062,2,compressed,9,0.3825893362514622,0.0,10139,0,8.0,121.46023273468018,0,0,0,0,0,0,False,0,False,False,14.422204971313477,14.422204971313477,14.422204971313477,0,0,1,4,65693,2,65693,2,[],False,872.3707189783454,65837,2,0,2,65693,0,144,13113,13113,0.3441660664975643,0.42837439104914665,0.9460090659558773,4,0,0.2505537122488022,128,52452,13113,65693,500128,0,0
73,LiteDARE-Map-Reservation,7302062,2,compressed,10,0.3825893362514622,0.0,10139,0,8.0,129.46023273468018,0,0,0,0,0,0,False,0,False,False,20.0,20.0,20.0,0,0,0,0,0,0,0,2,[],False,746.0319390520453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265530776232481,0,0,0,0,0,0,0
73,LiteDARE-Map-Reservation,7302062,2,compressed,11,0.3825893362514622,0.0,10139,0,14.601126194000244,144.06135892868042,0,0,0,0,0,0,False,0,False,False,28.844409942626953,28.844409942626953,28.844409942626953,0,0,0,0,0,0,0,2,[],False,850.9152750484645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31030410900712013,0,0,0,0,0,0,0
