episode,method,seed,team_size,communication_mode,step,robot_id,previous_x,previous_y,preferred_x,preferred_y,proposed_x,proposed_y,actual_x,actual_y,path_increment,cumulative_robot_path,wait_flag,dynamic_blocked,static_blocked,consecutive_wait_steps,deadlock_flag,recovered_flag,revisit_flag,cross_robot_overlap_flag
54,LiteDARE-Full-ContactAware,5401062,2,compressed,0,0,-28.0,-60.0,-28.0,-60.0,-28.0,-60.0,-28.0,-60.0,0.0,0.0,True,False,False,0,False,False,False,False
54,LiteDARE-Full-ContactAware,5401062,2,compressed,0,1,20.0,-60.0,20.0,-60.0,20.0,-60.0,20.0,-60.0,0.0,0.0,True,False,False,0,False,False,False,False
54,LiteDARE-Full-ContactAware,5401062,2,compressed,1,0,-28.0,-60.0,-20.0,-60.0,-20.0,-60.0,-20.0,-60.0,8.0,8.0,False,False,False,0,False,False,False,False
54,LiteDARE-Full-ContactAware,5401062,2,compressed,1,1,20.0,-60.0,12.0,-60.0,12.0,-60.0,12.0,-60.0,8.0,8.0,False,False,False,0,False,False,False,False
54,LiteDARE-Full-ContactAware,5401062,2,compressed,2,0,-20.0,-60.0,-12.0,-60.0,-12.0,-60.0,-12.0,-60.0,8.0,16.0,False,False,False,0,False,False,False,False
54,LiteDARE-Full-ContactAware,5401062,2,compressed,2,1,12.0,-60.0,12.0,-56.0,12.0,-56.0,12.0,-56.0,4.0,12.0,False,False,False,0,False,False,False,False
54,LiteDARE-Full-ContactAware,5401062,2,compressed,3,0,-12.0,-60.0,-20.0,-60.0,-16.0,-56.0,-16.0,-56.0,5.656854152679443,21.656854152679443,False,False,False,0,False,False,False,False
54,LiteDARE-Full-ContactAware,5401062,2,compressed,3,1,12.0,-56.0,12.0,-48.0,12.0,-48.0,12.0,-48.0,8.0,20.0,False,False,False,0,False,False,False,False
54,LiteDARE-Full-ContactAware,5401062,2,compressed,4,0,-16.0,-56.0,-8.0,-52.0,-8.0,-52.0,-8.0,-52.0,8.9442720413208,30.601126194000244,False,False,False,0,False,False,False,False
54,LiteDARE-Full-ContactAware,5401062,2,compressed,4,1,12.0,-48.0,4.0,-48.0,4.0,-48.0,4.0,-48.0,8.0,28.0,False,False,False,0,False,False,False,False
54,LiteDARE-Full-ContactAware,5401062,2,compressed,5,0,-8.0,-52.0,0.0,-52.0,0.0,-52.0,0.0,-52.0,8.0,38.601126194000244,False,False,False,0,False,False,False,False
54,LiteDARE-Full-ContactAware,5401062,2,compressed,5,1,4.0,-48.0,-4.0,-52.0,-4.0,-52.0,-4.0,-52.0,8.9442720413208,36.9442720413208,False,False,False,0,False,False,False,False
54,LiteDARE-Full-ContactAware,5401062,2,compressed,6,0,0.0,-52.0,4.0,-44.0,4.0,-44.0,4.0,-44.0,8.9442720413208,47.545398235321045,False,False,False,0,False,False,False,False
54,LiteDARE-Full-ContactAware,5401062,2,compressed,6,1,-4.0,-52.0,4.0,-44.0,0.0,-48.0,0.0,-48.0,5.656854152679443,42.601126194000244,False,False,False,0,False,False,False,False
54,LiteDARE-Full-ContactAware,5401062,2,compressed,7,0,4.0,-44.0,4.0,-36.0,4.0,-36.0,4.0,-36.0,8.0,55.545398235321045,False,False,False,0,False,False,False,False
54,LiteDARE-Full-ContactAware,5401062,2,compressed,7,1,0.0,-48.0,4.0,-40.0,4.0,-40.0,4.0,-40.0,8.9442720413208,51.545398235321045,False,False,False,0,False,False,False,False
54,LiteDARE-Full-ContactAware,5401062,2,compressed,8,0,4.0,-36.0,8.0,-28.0,8.0,-28.0,8.0,-28.0,8.9442720413208,64.48967027664185,False,False,False,0,False,False,False,False
54,LiteDARE-Full-ContactAware,5401062,2,compressed,8,1,4.0,-40.0,8.0,-36.0,8.0,-36.0,8.0,-36.0,5.656854152679443,57.20225238800049,False,False,False,0,False,False,False,False
54,LiteDARE-Full-ContactAware,5401062,2,compressed,9,0,8.0,-28.0,8.0,-20.0,8.0,-20.0,8.0,-20.0,8.0,72.48967027664185,False,False,False,0,False,False,False,False
54,LiteDARE-Full-ContactAware,5401062,2,compressed,9,1,8.0,-36.0,8.0,-28.0,8.0,-32.0,8.0,-32.0,4.0,61.20225238800049,False,False,False,0,False,False,False,False
54,LiteDARE-Full-ContactAware,5401062,2,compressed,10,0,8.0,-20.0,16.0,-16.0,16.0,-16.0,16.0,-16.0,8.9442720413208,81.43394231796265,False,False,False,0,False,False,False,False
54,LiteDARE-Full-ContactAware,5401062,2,compressed,10,1,8.0,-32.0,8.0,-24.0,8.0,-24.0,8.0,-24.0,8.0,69.20225238800049,False,False,False,0,False,False,False,False
54,LiteDARE-Full-ContactAware,5401062,2,compressed,11,0,16.0,-16.0,16.0,-8.0,16.0,-8.0,16.0,-8.0,8.0,89.43394231796265,False,False,False,0,False,False,False,False
54,LiteDARE-Full-ContactAware,5401062,2,compressed,11,1,8.0,-24.0,12.0,-16.0,12.0,-16.0,12.0,-16.0,8.9442720413208,78.14652442932129,False,False,False,0,False,False,False,False
54,LiteDARE-Full-ContactAware,5401062,2,compressed,12,0,16.0,-8.0,16.0,0.0,16.0,0.0,16.0,0.0,8.0,97.43394231796265,False,False,False,0,False,False,False,False
54,LiteDARE-Full-ContactAware,5401062,2,compressed,12,1,12.0,-16.0,20.0,-16.0,20.0,-16.0,20.0,-16.0,8.0,86.14652442932129,False,False,False,0,False,False,False,False
54,LiteDARE-Full-ContactAware,5401062,2,compressed,13,0,16.0,0.0,20.0,4.0,20.0,4.0,20.0,4.0,5.656854152679443,103.09079647064209,False,False,False,0,False,False,False,False
54,LiteDARE-Full-ContactAware,5401062,2,compressed,13,1,20.0,-16.0,20.0,-8.0,20.0,-8.0,20.0,-8.0,8.0,94.14652442932129,False,False,False,0,False,False,False,False
54,LiteDARE-Full-ContactAware,5401062,2,compressed,14,0,20.0,4.0,16.0,-4.0,16.0,-4.0,16.0,-4.0,8.9442720413208,112.03506851196289,False,False,False,0,False,False,False,False
54,LiteDARE-Full-ContactAware,5401062,2,compressed,14,1,20.0,-8.0,16.0,-16.0,16.0,-16.0,16.0,-16.0,8.9442720413208,103.09079647064209,False,False,False,0,False,False,True,True
54,LiteDARE-Full-ContactAware,5401062,2,compressed,15,0,16.0,-4.0,16.0,-12.0,16.0,-12.0,16.0,-12.0,8.0,120.03506851196289,False,False,False,0,False,False,False,False
54,LiteDARE-Full-ContactAware,5401062,2,compressed,15,1,16.0,-16.0,12.0,-20.0,12.0,-20.0,12.0,-20.0,5.656854152679443,108.74765062332153,False,False,False,0,False,False,False,False
54,LiteDARE-Full-ContactAware,5401062,2,compressed,16,0,16.0,-12.0,16.0,-20.0,16.0,-20.0,16.0,-20.0,8.0,128.0350685119629,False,False,False,0,False,False,False,False
54,LiteDARE-Full-ContactAware,5401062,2,compressed,16,1,12.0,-20.0,4.0,-20.0,4.0,-20.0,4.0,-20.0,8.0,116.74765062332153,False,False,False,0,False,False,False,False
54,LiteDARE-Full-ContactAware,5401062,2,compressed,17,0,16.0,-20.0,8.0,-20.0,8.0,-20.0,8.0,-20.0,8.0,136.0350685119629,False,False,False,0,False,False,True,False
54,LiteDARE-Full-ContactAware,5401062,2,compressed,17,1,4.0,-20.0,4.0,-24.0,4.0,-24.0,4.0,-24.0,4.0,120.74765062332153,False,False,False,0,False,False,False,False
54,LiteDARE-Full-ContactAware,5401062,2,compressed,18,0,8.0,-20.0,8.0,-28.0,8.0,-28.0,8.0,-28.0,8.0,144.0350685119629,False,False,False,0,False,False,True,False
54,LiteDARE-Full-ContactAware,5401062,2,compressed,18,1,4.0,-24.0,8.0,-24.0,8.0,-24.0,8.0,-24.0,4.0,124.74765062332153,False,False,False,0,False,False,True,False
54,LiteDARE-Full-ContactAware,5401062,2,compressed,19,0,8.0,-28.0,4.0,-36.0,4.0,-36.0,4.0,-36.0,8.9442720413208,152.9793405532837,False,False,False,0,False,False,True,False
54,LiteDARE-Full-ContactAware,5401062,2,compressed,19,1,8.0,-24.0,8.0,-32.0,8.0,-32.0,8.0,-32.0,8.0,132.74765062332153,False,False,False,0,False,False,True,False
54,LiteDARE-Full-ContactAware,5401062,2,compressed,20,0,4.0,-36.0,4.0,-44.0,4.0,-44.0,4.0,-44.0,8.0,160.9793405532837,False,False,False,0,False,False,True,False
54,LiteDARE-Full-ContactAware,5401062,2,compressed,20,1,8.0,-32.0,4.0,-40.0,4.0,-40.0,4.0,-40.0,8.9442720413208,141.69192266464233,False,False,False,0,False,False,True,False
