episode,method,seed,team_size,communication_mode,step,coverage,coverage_delta,known_free_cells,newly_explored_free_cells,step_path_length,cumulative_team_path_length,waiting_robots,deadlocked_robots,deadlock_recoveries,preferred_vertex_conflicts,preferred_swap_conflicts,preferred_proximity_conflicts,preferred_conflict_step,actual_collision_pairs,actual_collision_step,conflict_avoided_step,minimum_preferred_pairwise_distance,minimum_proposed_pairwise_distance,minimum_actual_pairwise_distance,dynamic_safety_blocks,static_safety_blocks,contact_pairs,communication_packets_delta,communication_bytes_delta,map_packets_delta,map_bytes_delta,resolver_backtracking_nodes,escape_robot_ids,used_serial_fallback,step_runtime_ms,communication_payload_bytes_delta,communication_map_packets_delta,communication_region_packets_delta,communication_motion_packets_delta,communication_map_bytes_delta,communication_region_bytes_delta,communication_motion_bytes_delta,communication_payload_cells_delta,communication_cells_received_delta,communication_encode_ms_delta,communication_decode_apply_ms_delta,communication_exchange_wall_ms_delta,communication_delivery_events_delta,communication_conflicts_delta,communication_local_map_sync_ms_delta,communication_header_bytes_delta,communication_index_bytes_delta,communication_value_bytes_delta,communication_raw_equivalent_bytes_delta,communication_dense_grid_reference_bytes_delta,communication_deferred_cells_delta,communication_packet_losses_delta,contact_detection_ms,map_local_sync_and_exchange_ms,observation_graph_refresh_ms,dynamic_region_update_ms,policy_inference_team_ms,candidate_generation_ms,motion_coordination_facade_ms,environment_step_ms,deadlock_state_update_ms,post_step_local_map_sync_ms,region_event_io_ms,metric_state_snapshot_ms,visualization_frame_ms,preferred_action_selection_ms,deadlock_priority_ms,deadlock_escape_ms,collision_resolution_ms,motion_exchange_ms,motion_filter_ms,graph_backtrack_ms,coordination_total_ms,deadlock_state_update_internal_ms,profiled_step_wall_ms,step_process_cpu_ms,step_process_cpu_utilisation_percent,timed_components_sum_ms,unattributed_step_ms,recording_and_output_overhead_ms,control_step_wall_excluding_output_ms,process_rss_bytes,process_peak_rss_bytes,python_tracemalloc_current_bytes,python_tracemalloc_peak_bytes,gpu_memory_allocated_bytes,gpu_memory_reserved_bytes,gpu_peak_memory_allocated_bytes,gpu_peak_memory_reserved_bytes,gpu_power_watts,gpu_utilisation_percent,gpu_memory_utilisation_percent,gpu_temperature_c,policy_inference_per_robot_ms,debug_diagnostics_ms
10,LiteDARE-Full-ContactAware,1001062,2,compressed,1,0.15643035268970432,0.01681510509440684,4391,472,17.8885440826416,17.8885440826416,0,0,0,0,0,0,False,0,False,False,12.649110794067383,12.649110794067383,12.649110794067383,0,0,0,0,0,0,0,2,[],False,1927.5194541551173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5635521374642849,0,0,0,0,0,0,0,0.6070910021662712,0.27691712602972984,84.33681400492787,30.16651514917612,1323.8526419736445,14.634485356509686,1.0126009583473206,227.28981310501695,0.18618814647197723,0.4080110229551792,0.27887383475899696,0.49787014722824097,243.60594106838107,0.008143018931150436,0.0536344014108181,0.01526717096567154,0.5341349169611931,0.0,0.0,0.0,0.9192372672259808,0.18313992768526077,1927.5194541551173,2294.6411770244595,119.04633035365453,1927.153762895614,0.36569125950336456,244.3826850503683,1683.136769104749,2901254144,4009119744,3652861,40365465,55667712,213909504,81502208,213909504,,,,,661.9263209868222,
10,LiteDARE-Full-ContactAware,1001062,2,compressed,2,0.1721767011043819,0.01574634841467759,4833,442,16.9442720413208,34.8328161239624,0,0,0,1,0,1,True,0,False,True,0.0,4.0,4.0,0,0,0,0,0,0,0,3,[],False,1888.403648044914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5799829959869385,0,0,0,0,0,0,0,0.49145612865686417,0.27081603184342384,126.0502440854907,27.944407891482115,1218.8776191323996,13.72409937903285,0.993894413113594,252.80920462682843,0.19767601042985916,0.4259641282260418,0.2788100391626358,0.432377215474844,245.56603468954563,0.006856396794319153,0.05088699981570244,0.014910940080881119,0.5323151126503944,0.0,0.0,0.0,0.9088730439543724,0.19416632130742073,1888.403648044914,2254.4274449755903,119.38270969289988,1888.0626037716866,0.34104427322745323,246.2772219441831,1642.126426100731,2901254144,4009119744,3781455,40498592,55667712,213909504,81502208,213909504,,,,,609.4388095661998,
10,LiteDARE-Full-ContactAware,1001062,2,compressed,3,0.22119700748129675,0.049020306376914846,6209,1376,12.0,46.8328161239624,0,0,0,0,0,0,False,0,False,False,14.422204971313477,12.649110794067383,12.649110794067383,0,0,1,4,34053,2,34053,2,[],False,2200.0420121476054,34197,2,0,2,34053,0,144,6785,6785,0.5669533275067806,0.5867308937013149,1.3268012553453445,4,0,0.5843592807650566,128,27140,6785,34053,500128,0,0,0.5659121088683605,1.7630383372306824,294.227025937289,84.04235681518912,1321.5855387970805,20.461099222302437,2.014141995459795,232.82458912581205,0.18507707864046097,0.41461410000920296,0.2653757110238075,0.43111061677336693,240.91547168791294,0.00820402055978775,0.05549192428588867,0.015135854482650757,0.39234478026628494,0.05563395097851753,1.1081700213253498,0.0,1.931722741574049,0.1767990179359913,2200.0420121476054,2562.4114460079,116.47102336498392,2199.6953515335917,0.3466606140136719,241.61195801571012,1958.4300541318953,2901254144,4009119744,5750771,42469440,53574656,213909504,81502208,213909504,,,,,660.7927693985403,
10,LiteDARE-Full-ContactAware,1001062,2,compressed,4,0.24738154613466334,0.02618453865336659,6944,735,16.9442720413208,63.7770881652832,0,0,0,0,0,0,False,0,False,False,21.540658950805664,21.540658950805664,21.540658950805664,0,0,0,0,0,0,0,2,[],False,2276.602874044329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54499926045537,0,0,0,0,0,0,0,0.4737935960292816,0.25115394964814186,320.7840877585113,83.49822368472815,1340.8037791959941,23.91882799565792,0.9284201078116894,268.788315821439,0.17247721552848816,0.4033660516142845,0.2705971710383892,0.4349970258772373,235.53234431892633,0.0073891133069992065,0.05166511982679367,0.015101861208677292,0.4549012519419193,0.0,0.0,0.0,0.8397088386118412,0.16952678561210632,2276.602874044329,2639.6777749760076,115.94809991110506,2276.2603838928044,0.34249015152454376,236.23793851584196,2040.364935528487,2901254144,4009119744,7424785,44142749,55667712,213909504,81502208,213909504,,,,,670.4018895979971,
10,LiteDARE-Full-ContactAware,1001062,2,compressed,5,0.25293908086925543,0.0055575347345920845,7100,156,13.656854152679443,77.43394231796265,0,0,0,0,0,0,False,0,False,False,23.323806762695312,25.612497329711914,25.612497329711914,0,0,0,0,0,0,0,2,[],False,2159.3263293616474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5134190432727337,0,0,0,0,0,0,0,0.47629280015826225,0.25692908093333244,212.94453600421548,63.9291200786829,1344.6744591929018,29.554414097219706,1.1922139674425125,268.57340801507235,0.17108814790844917,0.36136526614427567,0.2579367719590664,0.42845215648412704,236.1760251224041,0.007784925401210785,0.05601812154054642,0.015204306691884995,0.6237342022359371,0.0,0.0,0.0,1.1032382026314735,0.16869325190782547,2159.3263293616474,2521.7736330232583,116.78520280761637,2158.9962407015264,0.33008866012096405,236.8624140508473,1922.4639153108,2901254144,4009119744,7480236,44195434,55667712,213909504,81502208,213909504,,,,,672.3372295964509,
10,LiteDARE-Full-ContactAware,1001062,2,compressed,6,0.29846811542572144,0.04552903455646601,8378,1278,16.0,93.43394231796265,0,0,0,0,0,0,False,0,False,False,29.120439529418945,29.120439529418945,29.120439529418945,0,0,0,0,0,0,0,2,[],False,2050.7715586572886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5245949141681194,0,0,0,0,0,0,0,0.4882398061454296,0.26291003450751305,165.82518303766847,40.602555964142084,1314.3431283533573,27.17634802684188,1.0760161094367504,262.4719929881394,0.16723200678825378,0.3945990465581417,0.22889580577611923,0.4352740943431854,236.9613479822874,0.008091796189546585,0.05320226773619652,0.01573469489812851,0.5408022552728653,0.0,0.0,0.0,0.990942120552063,0.16426295042037964,2050.7715586572886,2414.1874560154974,117.72093511947035,2050.433723255992,0.3378354012966156,237.6255178824067,1813.1460407748818,2901254144,4009119744,9008928,45726685,55667712,213909504,81502208,213909504,,,,,657.1715641766787,
10,LiteDARE-Full-ContactAware,1001062,2,compressed,7,0.3272889205557535,0.028820805130032046,9187,809,16.9442720413208,110.37821435928345,0,0,0,0,0,0,False,0,False,False,32.0,32.0,32.0,0,0,0,0,0,0,0,2,[],False,2182.365574873984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5184621550142765,0,0,0,0,0,0,0,0.4794737324118614,0.2565588802099228,297.0527419820428,42.468894738703966,1343.7646138481796,27.95037580654025,1.038320828229189,233.10809209942818,0.16595236957073212,0.36955438554286957,0.2784621901810169,0.44017983600497246,234.66780921444297,0.008310191333293915,0.05330424755811691,0.0154813751578331,0.517088919878006,0.0,0.0,0.0,0.9488249197602272,0.16312487423419952,2182.365574873984,2543.6875319865067,116.55643588189328,2182.0410299114883,0.3245449624955654,235.38645124062896,1946.979123633355,2901254144,4009119744,9156370,45875083,55667712,213909504,81502208,213909504,,,,,671.8823069240898,
10,LiteDARE-Full-ContactAware,1001062,2,compressed,8,0.3272889205557535,0.0,9187,0,12.0,122.37821435928345,0,0,0,0,0,0,False,0,False,False,16.0,20.0,20.0,0,0,0,0,0,0,0,2,[],False,2266.171962954104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5394220352172852,0,0,0,0,0,0,0,0.47494610771536827,0.25712698698043823,276.3146171346307,143.94256612285972,1318.8969842158258,31.651681754738092,1.0284529998898506,241.77743075415492,0.17941789701581,0.3977022133767605,0.26833871379494667,0.46210410073399544,250.17895409837365,0.008699949830770493,0.05802512168884277,0.016738194972276688,0.4993779584765434,0.0,0.0,0.0,0.9349780157208443,0.1757768914103508,2266.171962954104,2636.734440980945,116.35191345072455,2265.83032310009,0.34163985401391983,250.9093969129026,2015.2625660412014,2901254144,4009119744,10699146,47424068,55667712,213909504,81502208,213909504,,,,,659.4484921079129,
10,LiteDARE-Full-ContactAware,1001062,2,compressed,9,0.33637335233345206,0.009084431777698576,9442,255,16.0,138.37821435928345,0,0,0,0,0,0,False,0,False,False,4.0,4.0,4.0,0,0,0,0,0,0,0,2,[],False,2133.2127703353763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5791815929114819,0,0,0,0,0,0,0,0.5002389661967754,0.27104606851935387,237.88490798324347,49.91470277309418,1302.3796160705388,31.408132053911686,1.0610828176140785,262.50945311039686,0.20249327644705772,0.4235710948705673,0.2849530428647995,0.4554055631160736,245.55725511163473,0.008619390428066254,0.06126193329691887,0.01683877781033516,0.5169929936528206,0.0,0.0,0.0,0.9667831473052502,0.19875820726156235,2133.2127703353763,2501.3043609797023,117.25526847406111,2132.8528579324484,0.3599124029278755,246.2976137176156,1886.9151566177607,2901254144,4009119744,12217758,48934597,55667712,213909504,81502208,213909504,,,,,651.1898080352694,
10,LiteDARE-Full-ContactAware,1001062,2,compressed,10,0.3577841111506947,0.021410758817242637,10043,601,16.9442720413208,155.32248640060425,0,0,0,0,0,0,False,0,False,False,8.9442720413208,8.0,8.0,0,0,1,4,25923,2,25923,2,[],False,2867.3684522509575,26067,2,0,2,25923,0,144,5159,5159,0.5250200629234314,0.5518719553947449,1.255338080227375,4,0,0.5199816077947617,128,20636,5159,78333,500128,0,0,0.5292589776217937,1.6221781261265278,531.2050092034042,435.3704610839486,1307.0565951056778,43.804517947137356,3.3338400535285473,285.2636710740626,0.19580917432904243,0.3745569847524166,0.25104498490691185,0.4583043046295643,256.2752449885011,0.009148381650447845,0.059962738305330276,0.01699104905128479,0.6033461540937424,0.06700912490487099,1.9994871690869331,0.0,3.222119063138962,0.19229203462600708,2867.3684522509575,3235.083070991095,112.82411468437104,2866.99803173542,0.37042051553726196,258.2421340048313,2609.126318246126,2901254144,4009119744,12528746,49247364,53574656,213909504,81502208,213909504,,,,,653.5282975528389,1.257539726793766
